surface,LC,MV,EN,IE,EA,SE,DBC,DBW,DBF,DOS,WF,CN,GCN,VE,RxnE
Cr6Ir6,337.45,7.875,2.00286256756541,8.23351666666667,1.26453333333333,510.5,-2.063325257,3.146719565,0.79778416,17.6,5.27810329,3,6.95454545454545,7.86222418262669,-0.350957463
Cr6La6,334.1,14.81,1.66,6.76651,0.666,359.5,-0.555551201,2.74283138,0.640726866,22.27,3.48510894,1,7.5,6,-0.589161291
Cr6La6,334.1,14.81,1.1,5.5769,0.47,406.2,-1.277348089,6.74479556,0.631642971,22.27,3.48510894,1,7.5,3,0.876429966
Cr6La6,334.1,14.81,1.66,6.76651,0.666,359.5,-0.555551201,2.74283138,0.640726866,22.27,3.48510894,1,7.5,6,-0.759210399
Cr6Mn6,591.125,7.29,1.66,6.76651,0.666,359.5,-1.201737175,3.213536486,0.14678465,17.743,5.016579911,1,7.5,6,-1.602611732
Cr6Mn6,591.125,7.29,1.55,7.434038,0,233.2,-1.600866624,2.358258247,0.517872628,17.743,5.016579911,1,7.5,7,-1.663228219
Cr6Mn6,591.125,7.29,1.66,6.76651,0.666,359.5,-1.202041247,3.213532282,0.146799852,17.743,5.016579911,2,7.33,6,-2.234331763
Cr6Mn6,591.125,7.29,1.55,7.434038,0,233.2,-1.601085761,2.358406256,0.517911915,17.743,5.016579911,2,7.33,7,-2.205675727
Cr6Mn6,591.125,7.29,1.60405735558302,7.100274,0.333,296.35,-1.407673029,2.826822813,0.338257337,17.743,5.016579911,2,7.33,6.48074069840786,-2.155592903
Cr6Mn6,591.125,7.29,1.62249222655608,6.98901933333333,0.444,317.4,-1.340856758,2.963766091,0.27584433,17.743,5.016579911,3,7.5,6.31635959765638,-2.288006218
Cr6Mn6,591.125,7.29,1.58583194291259,7.21152866666667,0.222,275.3,-1.473560999,2.681441559,0.399408261,17.743,5.016579911,3,7.5,6.64939976115098,-2.308307951
Cr6Mo6,302.85,8.305,2.16,7.09243,0.748,636,-1.602406598,4.82944164,0.727593455,24.38,4.965670524,2,7.33,6,-0.651204607
Cr6Mo6,302.85,8.305,1.81227170172488,6.87515,0.693333333333333,451.666666666667,-0.960969696,3.976318041,0.635623005,24.38,4.965670524,3,7.5,6,-0.778274014
Cr6Mo6,302.85,8.305,1.81227170172488,6.87515,0.693333333333333,451.666666666667,-0.961013337,3.976324524,0.635638496,24.38,4.965670524,3,6.95454545454545,6,-0.743453103
Cr6Mo6,302.85,8.305,1.9785112776342,6.98379,0.720666666666667,543.833333333333,-1.266143051,4.414453944,0.679381201,24.38,4.965670524,3,7.5,6,-0.709968135
Cr6Mo6,302.85,8.305,1.9785112776342,6.98379,0.720666666666667,543.833333333333,-1.266049422,4.414563472,0.679364646,24.38,4.965670524,3,6.95454545454545,6,-0.746513023
Cr6Nb6,310.52,9.03,1.66,6.76651,0.666,359.5,-0.650494497,3.187814363,0.635769408,18.12,4.748159714,1,7.5,6,-0.064934933
Cr6Nb6,310.52,9.03,1.6,6.75885,0.916,716.8,-1.158517945,5.334170351,0.674267037,18.12,4.748159714,1,7.5,5,0.437008838
Cr6Nb6,310.52,9.03,1.66,6.76651,0.666,359.5,-0.650212567,3.187745963,0.63568007,18.12,4.748159714,2,7.33,6,-0.753027292
Cr6Nb6,310.52,9.03,1.6,6.75885,0.916,716.8,-1.158756031,5.334238927,0.674322908,18.12,4.748159714,2,7.33,5,-0.592959048
Cr6Nb6,310.52,9.03,1.61975508160437,6.76140333333333,0.832666666666667,597.7,-0.962397091,4.632315475,0.659372029,18.12,4.748159714,3,6.95454545454545,5.31329284591306,-0.877052018
Cr6Os6,282.22,7.825,1.66,6.76651,0.666,359.5,-0.697179835,4.067365756,0.572571479,15.75,5.224386742,1,7.5,6,0.370425711
Cr6Os6,282.22,7.825,2.2,8.43823,1.1,661,-2.158879018,4.814351062,0.78674665,15.75,5.224386742,1,7.5,8,-0.109113432
Cr6Os6,282.22,7.825,1.66,6.76651,0.666,359.5,-0.69645526,4.066878677,0.572407666,15.75,5.224386742,2,7.33,6,-0.36128568
Cr6Os6,282.22,7.825,1.82339021116122,7.32375,0.810666666666667,460,-1.195113447,4.391459587,0.64549,15.75,5.224386742,3,7.5,6.60385449778925,-0.61304241
Cr6Os6,282.22,7.825,1.82339021116122,7.32375,0.810666666666667,460,-1.19509079,4.391420287,0.645485562,15.75,5.224386742,3,6.95454545454545,6.60385449778925,-0.608243954
Cr6Os6,282.22,7.825,2.00286256756541,7.88099,0.955333333333333,560.5,-1.682106472,4.635306574,0.716840975,15.75,5.224386742,3,7.5,7.26848237132856,-0.443576306
Cr6Os6,282.22,7.825,2.00286256756541,7.88099,0.955333333333333,560.5,-1.682815452,4.635510485,0.716985892,15.75,5.224386742,3,6.95454545454545,7.26848237132856,-0.509177238
Cr6Pd6,340.035,7.895,1.82339021116122,7.289953,0.631333333333333,371.9,-1.408618456,2.541588775,0.705594938,28.2,5.103365099,3,7.5,7.11378660898013,-0.51145279
Cr6Pd6,340.035,7.895,1.82339021116122,7.289953,0.631333333333333,371.9,-1.408619009,2.541587264,0.705594364,28.2,5.103365099,3,6.95454545454545,7.11378660898013,-0.599902305
Cr6Pd6,340.035,7.895,2.00286256756541,7.813396,0.596666666666667,384.3,-2.123062862,2.486769663,0.829943327,28.2,5.103365099,3,7.5,8.43432665301749,-0.297858665
Cr6Pd6,340.035,7.895,2.00286256756541,7.813396,0.596666666666667,384.3,-2.123521246,2.486586156,0.83012204,28.2,5.103365099,3,6.95454545454545,8.43432665301749,-0.240716528
Cr6Pt6,341.71,8.16,2.28,8.95883,2.128,510,-3.233890027,2.968855635,0.922572284,22.38,5.290295667,2,7.33,10,0.008668322
Cr6Pt6,341.71,8.16,1.84522929561104,7.49728333333333,1.15333333333333,409.666666666667,-1.62229792,2.902364289,0.697858485,22.38,5.290295667,3,7.5,7.11378660898013,-0.432063169
Cr6Pt6,341.71,8.16,1.84522929561104,7.49728333333333,1.15333333333333,409.666666666667,-1.622309533,2.902359786,0.697863832,22.38,5.290295667,3,6.95454545454545,7.11378660898013,-0.385658372
Cr6Pt6,341.71,8.16,2.05112720083206,8.22805666666667,1.64066666666667,459.833333333333,-2.462068365,3.04548346,0.814931379,22.38,5.290295667,3,7.5,8.43432665301749,-0.088125971
Cr6Pt6,341.71,8.16,2.05112720083206,8.22805666666667,1.64066666666667,459.833333333333,-2.462389516,3.045403777,0.815026553,22.38,5.290295667,3,6.95454545454545,8.43432665301749,-0.149823975
Cr6Re6,283.55,8.045,1.66,6.76651,0.666,359.5,-0.970270176,3.99652881,0.598244626,13.08,5.190987692,1,7.5,6,0.213472898
Cr6Re6,283.55,8.045,1.9,7.83352,0.15,738,-2.109456389,5.383581267,0.755736598,13.08,5.190987692,1,7.5,7,-0.231333362
Cr6Re6,283.55,8.045,1.9,7.83352,0.15,738,-2.109005953,5.383609071,0.755637041,13.08,5.190987692,2,7.33,7,-0.362140797
Cr6Re6,283.55,8.045,1.73642724871675,7.12218,0.494,485.666666666667,-1.340778156,4.52634617,0.64948894,13.08,5.190987692,3,7.5,6.31635959765638,-0.634006876
Cr6Re6,283.55,8.045,1.81637324703978,7.47785,0.322,611.833333333333,-1.719956495,4.983002781,0.701862219,13.08,5.190987692,3,7.5,6.64939976115098,-0.543979237
Cr6Rh6,335.67,7.755,1.84522929561104,6.99730666666667,0.823,411.9,-1.109135692,3.681040019,0.636264901,30.36,5.111622684,3,7.5,6.86828545531999,-0.545305112
Cr6Rh6,335.67,7.755,1.84522929561104,6.99730666666667,0.823,411.9,-1.109135184,3.68103688,0.63626483,30.36,5.111622684,3,6.95454545454545,6.86828545531999,-0.600472791
Cr6Rh6,335.67,7.755,2.05112720083206,7.22810333333333,0.98,464.3,-1.649359582,3.561755862,0.746360517,30.36,5.111622684,3,7.5,7.86222418262669,-0.404449193
Cr6Rh6,335.67,7.755,2.05112720083206,7.22810333333333,0.98,464.3,-1.649228065,3.561731127,0.746331437,30.36,5.111622684,3,6.95454545454545,7.86222418262669,-0.402990527
Cr6Ru6,280.795,7.7,1.66,6.76651,0.666,359.5,-0.692744893,3.859092514,0.573891943,16.59,5.066086825,1,7.5,6,0.288241346
Cr6Ru6,280.795,7.7,2.2,7.3605,1.05,605.7,-1.843776246,3.842274188,0.801153074,16.59,5.066086825,2,7.33,8,-0.351022634
Cr6Ru6,280.795,7.7,1.82339021116122,6.96450666666667,0.794,441.566666666667,-1.091148635,3.89203149,0.652583754,16.59,5.066086825,3,7.5,6.60385449778925,-0.617958282
Cr6Ru6,280.795,7.7,1.82339021116122,6.96450666666667,0.794,441.566666666667,-1.091197534,3.892037906,0.652594767,16.59,5.066086825,3,6.95454545454545,6.60385449778925,-0.608851993
Cr6Ru6,280.795,7.7,2.00286256756541,7.16250333333333,0.922,523.633333333333,-1.474673209,3.885130831,0.728308651,16.59,5.066086825,3,7.5,7.26848237132856,-0.469148884
Cr6Ru6,280.795,7.7,2.00286256756541,7.16250333333333,0.922,523.633333333333,-1.474037482,3.885027549,0.728146852,16.59,5.066086825,3,6.95454545454545,7.26848237132856,-0.538295868
Cr6Sc6,310.95,11.115,1.66,6.76651,0.666,359.5,-0.830856575,3.114974103,0.718423028,35.04,4.083576872,2,7.33,6,-0.90919288
Cr6Ta6,310.565,9.04,1.66,6.76651,0.666,359.5,-0.207538463,3.588007505,0.550104083,12.89,4.882619398,1,7.5,6,0.013719163
Cr6Ta6,310.565,9.04,1.5,7.549571,0.322,771,-0.546215961,6.341278705,0.523074855,12.89,4.882619398,1,7.5,5,0.358895023
Cr6Ta6,310.565,9.04,1.66,6.76651,0.666,359.5,-0.207394441,3.587947605,0.550081675,12.89,4.882619398,2,7.33,6,-0.768699145
Cr6Ta6,310.565,9.04,1.5,7.549571,0.322,771,-0.546143472,6.34107135,0.523073989,12.89,4.882619398,2,7.33,5,-0.641158028
Cr6Ta6,310.565,9.04,1.60485504460424,7.02753033333333,0.551333333333333,496.666666666667,-0.309090992,4.593931027,0.541975915,12.89,4.882619398,3,7.5,5.64621617328617,-0.7821598
Cr6Ta6,310.565,9.04,1.55154199650102,7.28855066666667,0.436666666666667,633.833333333333,-0.421518554,5.493294113,0.533018951,12.89,4.882619398,3,6.95454545454545,5.31329284591306,-0.906448748
Cr6Tc6,282.25,7.93,1.66,6.76651,0.666,359.5,-0.942842301,3.652982259,0.588530737,15.68,5.050599543,1,7.5,6,0.154961756
Cr6Tc6,282.25,7.93,1.9,7.11938,0.55,573,-1.81365856,4.23667738,0.752685883,15.68,5.050599543,1,7.5,7,-0.005653981
Cr6Tc6,282.25,7.93,1.66,6.76651,0.666,359.5,-0.942908042,3.653100278,0.58854197,15.68,5.050599543,2,7.33,6,-0.434027015
Cr6Tc6,282.25,7.93,1.9,7.11938,0.55,573,-1.814008765,4.236742858,0.752778781,15.68,5.050599543,2,7.33,7,-0.376304187
Cr6Tc6,282.25,7.93,1.77595044975923,6.942945,0.608,466.25,-1.377996064,3.979395977,0.67055889,15.68,5.050599543,2,7.33,6.48074069840786,-0.500089044
Cr6Tc6,282.25,7.93,1.77595044975923,6.942945,0.608,466.25,-1.378165115,3.979533303,0.670593597,15.68,5.050599543,2,7.33,6.48074069840786,-0.499939517
Cr6Tc6,282.25,7.93,1.73642724871675,6.88413333333333,0.627333333333333,430.666666666667,-1.2331652,3.879187149,0.643270794,15.68,5.050599543,3,7.5,6.31635959765638,-0.576618748
Cr6Tc6,282.25,7.93,1.81637324703978,7.00175666666667,0.588666666666667,501.833333333333,-1.523549135,4.072411928,0.698011676,15.68,5.050599543,3,6.95454545454545,6.64939976115098,-0.576331804
Cr6Ti6,293.04,8.935,1.54,6.82812,0.079,443.7,-0.481849628,4.860266156,0.551094359,19.77,4.730201541,1,7.5,4,0.564801116
Cr6Ti6,293.04,8.935,1.66,6.76651,0.666,359.5,-0.552289771,2.761580806,0.660311199,19.77,4.730201541,2,7.33,6,-0.858848691
Cr6Ti6,293.04,8.935,1.54,6.82812,0.079,443.7,-0.482818941,4.860992313,0.55131462,19.77,4.730201541,2,7.33,4,-0.86205841
Cr6Ti6,293.04,8.935,1.61899546522834,6.78704666666667,0.470333333333333,387.566666666667,-0.534293359,3.439680828,0.63174523,19.77,4.730201541,3,6.95454545454545,5.24148278841779,-0.939730448
Cr6Ti6,293.04,8.935,1.57900380507826,6.80758333333333,0.274666666666667,415.633333333333,-0.51117857,4.126768075,0.596187725,19.77,4.730201541,3,6.95454545454545,4.57885697021333,-0.941223808
Cr6V6,297,7.775,1.63,6.746187,0.525,475.8,-0.786194832,4.132381943,0.614475742,24.82,4.960805541,1,7.5,5,0.161877393
Cr6V6,297,7.775,1.64993914682214,6.75973566666667,0.619,398.266666666667,-0.810537111,3.693792009,0.643654763,24.82,4.960805541,3,7.5,5.64621617328617,-0.878866745
Cr6V6,297,7.775,1.64993914682214,6.75973566666667,0.619,398.266666666667,-0.810516689,3.693717501,0.643650515,24.82,4.960805541,3,6.95454545454545,5.64621617328617,-0.823022455
Cr6V6,297,7.775,1.63993927000974,6.75296133333333,0.572,437.033333333333,-0.798955128,3.907383811,0.629829528,24.82,4.960805541,3,7.5,5.31329284591306,-0.852662591
Cr6V6,297,7.775,1.63993927000974,6.75296133333333,0.572,437.033333333333,-0.799018385,3.907521002,0.629843225,24.82,4.960805541,3,6.95454545454545,5.31329284591306,-0.825813663
Cr6W6,303.76,8.35,1.66,6.76651,0.666,359.5,-0.795407009,3.77392269,0.621974462,10.39,5.036435114,1,7.5,6,0.167627023
Cr6W6,303.76,8.35,2.36,7.86403,0.81626,835,-1.620575603,5.71904572,0.686771677,10.39,5.036435114,1,7.5,6,0.02817698
Cr6W6,303.76,8.35,1.86656331627344,7.13235,0.716086666666667,518,-1.051394121,4.484722282,0.642106224,10.39,5.036435114,3,7.5,6,-0.679200359
Cr6W6,303.76,8.35,2.09883049015525,7.49819,0.766173333333333,676.5,-1.325654788,5.125109585,0.663603153,10.39,5.036435114,3,6.95454545454545,6,-0.732194393
Cr6Zn6,278.745,8.195,1.66,6.76651,0.666,359.5,-0.341823703,2.762625975,0.536808031,12.22,4.833638743,2,7.33,6,-0.630405586
Cr6Zn6,278.745,8.195,1.65332662190882,8.51830133333333,0.222,204.066666666667,-4.842464304,3.532397001,0.85121456,12.22,4.833638743,3,7.5,9.5244063118092,0.038015528
Cr6Zn6,278.745,8.195,1.65332662190882,8.51830133333333,0.222,204.066666666667,-4.842564206,3.53236291,0.851226857,12.22,4.833638743,3,6.95454545454545,9.5244063118092,0.085222109
Cr6Zr6,307.1,10.625,1.66,6.76651,0.666,359.5,-0.455317746,2.604874024,0.633103624,23.58,4.475180716,1,7.5,6,-0.249322672
Cr6Zr6,307.1,10.625,1.33,6.634126,0.426,601,-0.998859158,6.11146062,0.638268422,23.58,4.475180716,1,7.5,4,0.61473074
Cr6Zr6,307.1,10.625,1.66,6.76651,0.666,359.5,-0.455115665,2.604823411,0.632990348,23.58,4.475180716,2,7.33,6,-0.806221602
Cr6Zr6,307.1,10.625,1.33,6.634126,0.426,601,-0.999558144,6.111984761,0.638417279,23.58,4.475180716,2,7.33,4,-0.545815189
Cr6Zr6,307.1,10.625,1.43198056370112,6.678254,0.506,520.5,-0.759246593,4.891957112,0.636066087,23.58,4.475180716,3,6.95454545454545,4.57885697021333,-0.959658569
Cu12,361.49,7.11,1.9,7.72638,1.235,313.1,-2.424518836,1.200165955,0.976938777,1.419,4.948590128,1,7.5,11,0.520936638
Cu12,361.49,7.11,1.9,7.72638,1.235,313.1,-2.423983776,1.200185502,0.9769358,1.419,4.948590128,2,7.33,11,0.084552981
Cu12,361.49,7.11,1.9,7.72638,1.235,313.1,-2.424018938,1.200185032,0.976936295,1.419,4.948590128,3,7.5,11,-0.039638823
Cu12,361.49,7.11,1.9,7.72638,1.235,313.1,-2.42418392,1.200207026,0.976936542,1.419,4.948590128,3,6.95454545454545,11,-0.053560439
Cu6Fe6,324.07,7.1,1.87637410384571,7.78507603333333,0.873666666666667,329,-2.267564467,0.898932105,0.499795505,7.845,4.90424063,3,7.5,9.8921748864974,-0.087636439
Cu6Fe6,324.07,7.1,1.87637410384571,7.78507603333333,0.873666666666667,329,-2.267571781,0.898972785,0.499791711,7.845,4.90424063,3,6.95454545454545,9.8921748864974,-0.216509689
Cu6Fe6,324.07,7.1,1.85304198820147,7.84377206666667,0.512333333333333,344.9,-1.797225467,1.134959339,0.504724038,7.845,4.90424063,3,7.5,8.89592036227726,-0.406855632
Cu6Fe6,324.07,7.1,1.85304198820147,7.84377206666667,0.512333333333333,344.9,-1.797216524,1.134975386,0.504722345,7.845,4.90424063,3,6.95454545454545,8.89592036227726,-0.302519567
Cu6Hf6,340.565,10.275,1.3,6.82507,0.014,655.5,-0.218722929,3.313466628,0.412989638,11.59,4.261887381,1,7.5,4,0.071387297
Cu6Hf6,340.565,10.275,1.3,6.82507,0.014,655.5,-0.21890791,3.31348931,0.413020524,11.59,4.261887381,2,7.33,4,-0.900437073
Cu6Hf6,340.565,10.275,1.57162336455017,7.275725,0.6245,484.3,-2.014959633,2.846711711,0.748415207,11.59,4.261887381,5,7.615384615,6.6332495807108,-0.182684442
Cu6Hg6,330.995,10.6,1.9,7.72638,1.235,313.1,-2.283919295,0.915578715,0.982717479,9.093,4.663385573,1,7.5,11,0.55880985
Cu6Hg6,330.995,10.6,2,10.437504,0,61.49,-6.675029342,1.0175147,0.993844674,9.093,4.663385573,1,7.5,12,1.109887993
Cu6Hg6,330.995,10.6,1.9,7.72638,1.235,313.1,-2.283883713,0.915658265,0.982714811,9.093,4.663385573,2,7.33,11,0.151851087
Cu6Hg6,330.995,10.6,1.9,7.72638,1.235,313.1,-2.283919295,0.915578715,0.982717479,9.093,4.663385573,1,7.5,11,0.592798229
Cu6Hg6,330.995,10.6,1.96609514498312,9.533796,0.411666666666667,145.36,-5.212439686,2.291951435,0.99013796,9.093,4.663385573,3,6.95454545454545,11.6569533665029,0.674909124
Cu6Ir6,372.695,7.815,2.2,8.96702,1.5638,586,-1.819815356,2.064450528,0.814965196,17.92,5.386608673,2,7.33,9,-0.381685238
Cu6Ir6,372.695,7.815,1.99515493883582,8.13992666666667,1.3446,404.066666666667,-2.172754606,1.520084422,0.919193401,17.92,5.386608673,3,6.95454545454545,10.2882764781018,-0.065496168
Cu6Ir6,372.695,7.815,2.2,8.96702,1.5638,586,-1.820064242,2.064496612,0.814988843,17.92,5.386608673,1,7.5,9,-0.261946713
Cu6La6,369.345,14.75,1.1,5.5769,0.47,406.2,-0.623511919,3.042351653,0.469398932,10.77,3.255371119,1,7.5,3,0.389513545
Cu6La6,369.345,14.75,1.9,7.72638,1.235,313.1,-2.865830774,1.518600452,0.985312397,10.77,3.255371119,2,7.33,11,-0.273116578
Cu6La6,369.345,14.75,1.1,5.5769,0.47,406.2,-0.623214245,3.042284781,0.469315735,10.77,3.255371119,2,7.33,3,-0.42257524
Cu6La6,369.345,14.75,1.31981478882877,6.29339333333333,0.725,375.166666666667,-1.861809173,2.580866174,0.75430225,10.77,3.255371119,3,6.95454545454545,4.62606500918274,-0.441825798
Cu6Mn6,626.37,7.23,1.9,7.72638,1.235,313.1,-2.959975528,1.112228198,0.495696866,6.655,4.479711626,1,7.5,11,2.144638688
Cu6Mn6,626.37,7.23,1.55,7.434038,0,233.2,-1.012489694,1.356660425,0.510847418,6.655,4.479711626,1,7.5,7,1.88823439
Cu6Mn6,626.37,7.23,1.9,7.72638,1.235,313.1,-2.959978384,1.112229488,0.49569494,6.655,4.479711626,2,7.33,11,1.25758118
Cu6Mn6,626.37,7.23,1.77533221316052,7.62893266666667,0.823333333333333,286.466666666667,-2.330832457,1.061697434,0.500587111,6.655,4.479711626,3,7.5,9.4615249029094,1.661811322
Cu6Mn6,626.37,7.23,1.77533221316052,7.62893266666667,0.823333333333333,286.466666666667,-2.33082515,1.06170835,0.500587076,6.655,4.479711626,3,6.95454545454545,9.4615249029094,1.576924185
Cu6Mn6,626.37,7.23,1.65884445636075,7.53148533333333,0.411666666666667,259.833333333333,-1.681997733,1.145954126,0.505635872,6.655,4.479711626,3,7.5,8.1382230443977,1.231930641
Cu6Mo6,338.095,8.245,2.16,7.09243,0.748,636,-0.71014221,3.552198016,0.569064263,18.09,5.028660951,2,7.33,6,-0.58091597
Cu6Mo6,338.095,8.245,1.98298905745802,7.51506333333333,1.07266666666667,420.733333333333,-2.066920207,2.568335487,0.847167624,18.09,5.028660951,3,7.5,8.98763734707568,-0.297052392
Cu6Mo6,338.095,8.245,1.98298905745802,7.51506333333333,1.07266666666667,420.733333333333,-2.067002102,2.568187401,0.847195666,18.09,5.028660951,3,6.95454545454545,8.98763734707568,-0.368792756
Cu6Mo6,338.095,8.245,2.06960294842014,7.30374666666667,0.910333333333333,528.366666666667,-1.415222421,3.154140248,0.713586313,18.09,5.028660951,3,7.5,7.34342046204996,-0.637616739
Cu6Mo6,338.095,8.245,2.06960294842014,7.30374666666667,0.910333333333333,528.366666666667,-1.415217909,3.154143905,0.713585407,18.09,5.028660951,3,6.95454545454545,7.34342046204996,-0.522698166
Cu6Nb6,345.765,8.97,1.6,6.75885,0.916,716.8,-0.509151567,3.522421347,0.521396755,6.892,4.667111866,1,7.5,5,0.173489171
Cu6Nb6,345.765,8.97,1.6,6.75885,0.916,716.8,-0.509329668,3.522409752,0.521424222,6.892,4.667111866,2,7.33,5,-0.63549738
Cu6Nb6,345.765,8.97,1.794220143693,7.40387,1.12866666666667,447.666666666667,-2.223714392,2.55718515,0.846262263,6.892,4.667111866,3,7.5,8.45769055811492,-0.204253954
Cu6Nb6,345.765,8.97,1.794220143693,7.40387,1.12866666666667,447.666666666667,-2.223887693,2.557051727,0.846292128,6.892,4.667111866,3,6.95454545454545,8.45769055811492,-0.249015047
Cu6Nb6,345.765,8.97,1.69432943370196,7.08136,1.02233333333333,582.233333333333,-1.446760164,3.150763342,0.699044396,6.892,4.667111866,3,7.5,6.50295723425693,-0.693316401
Cu6Nb6,345.765,8.97,1.69432943370196,7.08136,1.02233333333333,582.233333333333,-1.44676757,3.15076052,0.699045775,6.892,4.667111866,3,6.95454545454545,6.50295723425693,-0.593256741
Cu6Ni6,356.945,6.85,1.91,7.639878,1.156,395.2,-1.096471071,1.031545727,0.470976863,6.379,5.157360476,2,7.33,10,-0.280273308
Cu6Ni6,356.945,6.85,1.90332750241963,7.697546,1.20866666666667,340.466666666667,-1.912010802,1.001518966,0.482429862,6.379,5.157360476,3,7.5,10.6560223676661,-0.121191068
Cu6Ni6,356.945,6.85,1.90332750241963,7.697546,1.20866666666667,340.466666666667,-1.911864441,1.001538993,0.482428856,6.379,5.157360476,3,6.95454545454545,10.6560223676661,-0.188891359
Cu6Ni6,356.945,6.85,1.90666083235102,7.668712,1.18233333333333,367.833333333333,-1.505721902,1.046636394,0.47672913,6.379,5.157360476,3,7.5,10.3228011545637,-0.337988381
Cu6Ni6,356.945,6.85,1.90666083235102,7.668712,1.18233333333333,367.833333333333,-1.505721853,1.046639061,0.476729555,6.379,5.157360476,3,6.95454545454545,10.3228011545637,-0.305950786
Cu6Os6,317.465,7.765,2.2,8.43823,1.1,661,-1.650716592,3.898945912,0.706232043,8.205,5.288238204,2,7.33,8,-0.334694171
Cu6Os6,317.465,7.765,1.99515493883582,7.96366333333333,1.19,429.066666666667,-2.261943714,2.747376514,0.882911349,8.205,5.288238204,3,7.5,9.8921748864974,-0.255305367
Cu6Os6,317.465,7.765,1.99515493883582,7.96366333333333,1.19,429.066666666667,-2.262056666,2.747243344,0.882924667,8.205,5.288238204,3,6.95454545454545,9.8921748864974,0.000240276
Cu6Os6,317.465,7.765,1.99515493883582,7.96366333333333,1.19,429.066666666667,-2.261943714,2.747376514,0.882911349,8.205,5.288238204,3,7.5,9.8921748864974,-0.261981136
Cu6Pd6,375.28,7.835,1.9,7.72638,1.235,313.1,-1.687495953,1.155612231,0.981010215,1.109,5.177045331,1,7.5,11,0.538050965
Cu6Pd6,375.28,7.835,2.2,8.336839,0.562,396.7,-1.636726086,1.540955269,0.95003738,1.109,5.177045331,1,7.5,10,0.275414443
Cu6Pd6,375.28,7.835,1.9,7.72638,1.235,313.1,-1.687511345,1.155629002,0.981009415,1.109,5.177045331,2,7.33,11,-0.064991669
Cu6Pd6,375.28,7.835,2.2,8.336839,0.562,396.7,-1.636746727,1.540959871,0.950036891,1.109,5.177045331,2,7.33,10,-0.173956254
Cu6Pd6,375.28,7.835,1.99515493883582,7.92986633333333,1.01066666666667,340.966666666667,-1.670704349,1.296110916,0.970760038,1.109,5.177045331,3,7.5,10.6560223676661,-0.086079267
Cu6Pd6,375.28,7.835,2.09507538418998,8.13335266666667,0.786333333333333,368.833333333333,-1.653760664,1.423461581,0.960436291,1.109,5.177045331,3,7.5,10.3228011545637,-0.22658484
Cu6Pt6,376.955,8.1,2.28,8.95883,2.128,510,-1.988760804,1.824191872,0.917557649,9.213,5.465536153,1,7.5,10,-0.184818903
Cu6Pt6,376.955,8.1,1.9,7.72638,1.235,313.1,-1.961605714,1.118075208,0.974710298,9.213,5.465536153,2,7.33,11,-0.302497117
Cu6Pt6,376.955,8.1,2.28,8.95883,2.128,510,-1.988757406,1.824198678,0.917558321,9.213,5.465536153,2,7.33,10,-0.309796707
Cu6Pt6,376.955,8.1,2.08134571851963,8.342605,1.6815,411.55,-1.975094267,1.51041949,0.946347628,9.213,5.465536153,2,7.33,10.4880884817015,-0.179981943
Cu6Pt6,376.955,8.1,2.08134571851963,8.342605,1.6815,411.55,-1.97508962,1.51042609,0.94634721,9.213,5.465536153,2,7.33,10.4880884817015,-0.180449571
Cu6Pt6,376.955,8.1,2.01905128144696,8.13719666666667,1.53266666666667,378.733333333333,-1.97054452,1.391402888,0.955845985,9.213,5.465536153,3,7.5,10.6560223676661,-0.052729539
Cu6Pt6,376.955,8.1,2.01905128144696,8.13719666666667,1.53266666666667,378.733333333333,-1.970541776,1.391405004,0.955845945,9.213,5.465536153,3,6.95454545454545,10.6560223676661,-0.1989061
Cu6Pt6,376.955,8.1,2.14556214584874,8.54801333333333,1.83033333333333,444.366666666667,-1.97961599,1.621243758,0.936795156,9.213,5.465536153,3,7.5,10.3228011545637,-0.309619017
Cu6Pt6,376.955,8.1,2.14556214584874,8.54801333333333,1.83033333333333,444.366666666667,-1.979614173,1.621246434,0.936795121,9.213,5.465536153,3,6.95454545454545,10.3228011545637,-0.199232365
Cu6Re6,318.795,7.985,1.9,7.72638,1.235,313.1,-2.655968994,1.847646508,0.969008093,20.16,5.351967509,2,7.33,11,-0.635279145
Cu6Re6,318.795,7.985,1.9,7.83352,0.15,738,-1.046985063,4.107672848,0.640068555,20.16,5.351967509,2,7.33,7,-0.634975602
Cu6Re6,318.795,7.985,1.9,7.76209333333333,0.873333333333333,454.733333333333,-2.140669722,2.878963922,0.863653336,20.16,5.351967509,3,7.5,9.4615249029094,-0.316595608
Cu6Re6,318.795,7.985,1.9,7.76209333333333,0.873333333333333,454.733333333333,-2.140649154,2.879050109,0.863649006,20.16,5.351967509,3,6.95454545454545,9.4615249029094,-0.231252408
Cu6Re6,318.795,7.985,1.9,7.83352,0.15,738,-1.047021755,4.107561857,0.64007652,20.16,5.351967509,1,7.5,7,-0.325535091
Cu6Rh6,370.915,7.695,2.28,7.4589,1.137,516.7,-1.41811437,2.292165137,0.836696913,24.94,5.207046351,2,7.33,9,-0.305548466
Cu6Rh6,370.915,7.695,2.01905128144696,7.63722,1.20233333333333,380.966666666667,-1.949294348,1.899538041,0.928476634,24.94,5.207046351,3,7.5,10.2882764781018,-0.182255454
Cu6Rh6,370.915,7.695,2.01905128144696,7.63722,1.20233333333333,380.966666666667,-1.949550007,1.899502042,0.928516885,24.94,5.207046351,3,6.95454545454545,10.2882764781018,-0.116250433
