    0.000000000    0.398638663    0.399803074
    0.129337105    0.400764227    0.400634809
    0.258674209    0.402889746    0.401466544
    0.388011314    0.405015323    0.402298277
    0.517348418    0.407140825    0.403130009
    0.646685523    0.409266413    0.403961740
    0.776022627    0.410116573    0.404793470
    0.905359732    0.410116624    0.405625198
    1.034696837    0.410116554    0.406456926
    1.164033941    0.410116612    0.407233203
    1.293371046    0.410116532    0.407917065
    1.422708150    0.410116593    0.408508509
    1.552045255    0.410116507    0.409007538
    1.681382359    0.410116568    0.409414150
    1.810719464    0.410116479    0.409728347
    1.940056569    0.410116536    0.409950126
    2.069393673    0.410116449    0.410079491
    2.198730778    0.410116497    0.410116438
    2.328067882    0.410116415    0.410116419
    2.457404987    0.410116452    0.410116397
    2.586742091    0.410116378    0.410116376
    2.716079196    0.410116401    0.410116352
    2.845416301    0.410116338    0.410116328
    2.974753405    0.410116343    0.410116302
    3.104090510    0.410116293    0.410116275
    3.233427614    0.410116280    0.410116246
    3.362764719    0.410116244    0.410116217
    3.492101823    0.410116211    0.410116186
    3.621438928    0.410116191    0.410116153
    3.750776033    0.410116137    0.410116119
    3.880113137    0.410116131    0.410116083
    4.009450242    0.410116058    0.410116047
    4.138787346    0.410116066    0.410116008
    4.268124451    0.410115975    0.410115969
    4.397461555    0.410115993    0.410115926
    4.526798660    0.410115886    0.410115884
    4.656135765    0.410115914    0.410115837
    4.785472869    0.410115792    0.410115791
    4.914809974    0.410115825    0.410115740
    5.044147078    0.410115694    0.410115689
    5.173484183    0.410115727    0.410115634
    5.302821287    0.410115589    0.410115578
    5.432158392    0.410115619    0.410115517
    5.561495497    0.410115477    0.410115454
    5.690832601    0.410115498    0.410115386
    5.820169706    0.410115357    0.410115315
    5.949506810    0.410115364    0.410115238
    6.078843915    0.410115225    0.410115156
    6.208181019    0.410115214    0.410115068
    6.337518124    0.410115079    0.410114972
    6.466855229    0.410115043    0.410114868
    6.596192333    0.410114914    0.410114754
    6.725529438    0.410114848    0.410114629
    6.854866542    0.410114722    0.410114490
    6.984203647    0.410114619    0.410114335
    7.113540752    0.410114495    0.410114162
    7.242877856    0.410114347    0.410113967
    7.372214961    0.410114217    0.410113744
    7.501552065    0.410114017    0.410113491
    7.630889170    0.410113870    0.410113197
    7.760226274    0.410113605    0.410112859
    7.889563379    0.410113424    0.410112463
    8.018900484    0.410113079    0.410112005
    8.148237588    0.410112842    0.410111466
    8.277574693    0.410112393    0.410110838
    8.406911797    0.410112065    0.410110097
    8.536248902    0.410111479    0.410109228
    8.665586006    0.410111011    0.410108198
    8.794923111    0.410110239    0.410106984
    8.924260216    0.410109550    0.410105542
    9.053597320    0.410108464    0.410103833
    9.182934425    0.410107433    0.410101799
    9.312271529    0.410105980    0.410099381
    9.441608634    0.410104500    0.410096495
    9.570945738    0.410102526    0.410093054
    9.700282843    0.410100400    0.410088943
    9.829619948    0.410097678    0.410084030
    9.958957052    0.410094623    0.410078151
   10.088294157    0.410090818    0.410071117
   10.217631261    0.410086420    0.410062694
   10.346968366    0.410081048    0.410052605
   10.476305470    0.410074720    0.410040520
   10.605642575    0.410067083    0.410026042
   10.734979680    0.410057977    0.410008698
   10.864316784    0.410047059    0.409987921
   10.993653889    0.410033945    0.409963037
   11.122990993    0.410018273    0.409933238
   11.252328098    0.409999389    0.409897568
   11.381665202    0.409976862    0.409854877
   11.511002307    0.409949690    0.409803815
   11.640339412    0.409917283    0.409742759
   11.769676516    0.409878204    0.409669806
   11.899013621    0.409831591    0.409582671
   12.028350725    0.409775462    0.409478671
   12.157687830    0.409708530    0.409354601
   12.287024934    0.409628092    0.409206693
   12.416362039    0.409532186    0.409030462
   12.545699144    0.409417135    0.408820628
   12.675036248    0.409279986    0.408570914
   12.804373353    0.409115788    0.408273913
   12.933710457    0.408920196    0.407920827
   13.063047562    0.408686546    0.407501258
   13.192384666    0.408408492    0.407002860
   13.321721771    0.408076954    0.406411011
   13.451058876    0.407682712    0.405708327
   13.580395980    0.407213471    0.404874146
   13.709733085    0.406656094    0.403883828
   13.839070189    0.405993746    0.402707961
   13.968407294    0.405207762    0.401311357
   14.097744398    0.404274841    0.399651816
   14.227081503    0.403168378    0.397678599
   14.356418608    0.401855887    0.395330481
   14.485755712    0.400299609    0.392533436
   14.615092817    0.398454109    0.389197709
   14.744429921    0.396265679    0.385214455
   14.873767026    0.393669868    0.380451448
   15.003104130    0.390589308    0.374748097
   15.132441235    0.386931195    0.367908987
   15.261778340    0.382583162    0.359699864
   15.391115444    0.377410288    0.349850836
   15.520452549    0.371247710    0.338068604
   15.649789653    0.363895982    0.324054402
   15.779126758    0.355109084    0.307530889
   15.908463862    0.344588156    0.288274086
   16.037800967    0.331964824    0.266139456
   16.167138072    0.316793655    0.241050994
   16.296475176    0.298527793    0.212969411
   16.425812281    0.276505628    0.181889868
   16.555149385    0.249913935    0.147854962
   16.684486490    0.217846268    0.110984488
   16.813823594    0.179466104    0.071514563
   16.943160699    0.134216432    0.029812572
   17.072497804    0.081948205   -0.013636584
   17.201834908    0.023127578   -0.058262779
   17.331172013   -0.041050596   -0.103443768
   17.460509117   -0.108796865   -0.148524489
   17.589846222   -0.178580523   -0.192827467
   17.719183326   -0.249610733   -0.235662115
   17.848520431   -0.321159627   -0.276335765
   17.977857536   -0.392213530   -0.314168511
   18.107194640   -0.461089693   -0.348516114
   18.236531745   -0.525225126   -0.378798376
   18.365868849   -0.581735493   -0.404523575
   18.495205954   -0.628082893   -0.425299538
   18.624543058   -0.662506498   -0.440823596
   18.753880163   -0.684053658   -0.450882376
   18.883217268   -0.692268437   -0.455373785
   19.012554372   -0.687003667   -0.454333654
   19.141891477   -0.668403260   -0.447955009
   19.271228581   -0.636966137   -0.436578885
   19.400565686   -0.593647535   -0.420673585
   19.529902790   -0.540080945   -0.400818944
   19.659239895   -0.478645760   -0.377707431
   19.788577000   -0.412213472   -0.352155829
   19.917914104   -0.343630713   -0.325089804
   20.047251209   -0.275105124   -0.297502266
   20.176588313   -0.208224358   -0.270392321
   20.305925418   -0.144353019   -0.244702755
   20.435262522   -0.084873834   -0.221278999
   20.564599627   -0.031871694   -0.200875916
   20.693936732    0.012040127   -0.184180296
   20.823273836    0.044662256   -0.171801254
   20.952610941    0.064443223   -0.164244455
   21.081948045    0.070475103   -0.161859939
   21.211285150    0.062461713   -0.164780969
   21.340622255    0.040783100   -0.172897363
   21.469959359    0.006430470   -0.185874391
   21.599296464   -0.038977770   -0.203211880
   21.728633568   -0.093193643   -0.224301402
   21.857970673   -0.153522049   -0.248454855
   21.987307777   -0.217732755   -0.274916835
   22.116644882   -0.284403986   -0.302846682
   22.245981987   -0.352248167   -0.331310153
   22.375319091   -0.419841168   -0.359317106
   22.504656196   -0.485237086   -0.385878846
   22.633993300   -0.545829431   -0.410066154
   22.763330405   -0.598890542   -0.431053714
   22.892667509   -0.642102350   -0.448145612
   23.022004614   -0.673867380   -0.460774549
   23.151341719   -0.693283366   -0.468507369
   23.280678823   -0.699882447   -0.471066710
   23.410015928   -0.693499370   -0.468356180
   23.539353032   -0.674258163   -0.460474820
   23.668690137   -0.642619711   -0.447701610
   23.798027241   -0.599497674   -0.430467763
   23.927364346   -0.546476799   -0.409327949
   24.056701451   -0.485832971   -0.384947699
   24.186038555   -0.420252164   -0.358102749
   24.315375660   -0.352330556   -0.329657952
   24.444712764   -0.284035073   -0.300531904
   24.574049869   -0.216832641   -0.271652111
   24.703386973   -0.152058492   -0.243907261
   24.832724078   -0.091179850   -0.218136448
   24.962061183   -0.036461478   -0.195126389
   25.091398287    0.009379856   -0.175591950
   25.220735392    0.044130316   -0.160148656
   25.350072496    0.066374552   -0.149285206
   25.479409601    0.075508651   -0.143347501
   25.608746705    0.071604418   -0.142514311
   25.738083810    0.055339794   -0.146779472
   25.867420915    0.027796753   -0.155953355
   25.996758019   -0.009632136   -0.169689190
   26.126095124   -0.055151819   -0.187510154
   26.255432228   -0.107153753   -0.208828472
   26.384769333   -0.164268012   -0.232958472
   26.514106437   -0.224966068   -0.259103848
   26.643443542   -0.287423932   -0.286364329
   26.772780647   -0.349638333   -0.313785321
   26.902117751   -0.409909581   -0.340411948
   27.031454856   -0.466669599   -0.365328597
   27.160791960   -0.518350870   -0.387674296
   27.290129065   -0.563329877   -0.406656863
   27.419466169   -0.599959265   -0.421586964
   27.548803274   -0.626714819   -0.431913159
   27.678140379   -0.642379804   -0.437266380
   27.807477483   -0.646169849   -0.437455731
   27.936814588   -0.637805122   -0.432424956
   28.066151692   -0.617611219   -0.422224669
   28.195488797   -0.586552501   -0.406996244
   28.324825901   -0.546037856   -0.386962537
   28.454163006   -0.497574270   -0.362425573
   28.583500111   -0.442346659   -0.333771380
   28.712837215   -0.381259267   -0.301455317
   28.842174320   -0.315595563   -0.265988863
   28.971511424   -0.247134612   -0.227932484
   29.100848529   -0.178275900   -0.187885975
   29.230185633   -0.111508836   -0.146473656
   29.359522738   -0.048560176   -0.104328304
   29.488859843    0.009640527   -0.062073875
   29.618196947    0.062829843   -0.020303165
   29.747534052    0.111136927    0.020446751
   29.876871156    0.154440597    0.059711286
   30.006208261    0.192376826    0.097100481
   30.135545365    0.224918596    0.132283346
   30.264882470    0.252398561    0.164974275
   30.394219575    0.275337453    0.194948499
   30.523556679    0.294354871    0.222062743
   30.652893784    0.310103546    0.246281534
   30.782230888    0.323173244    0.267680500
   30.911567993    0.334046745    0.286412766
   31.040905097    0.343115119    0.302673869
   31.170242202    0.350695560    0.316672495
   31.299579307    0.357046453    0.328613131
   31.428916411    0.362377205    0.338706741
   31.558253516    0.366859240    0.347181128
   31.687590620    0.370632093    0.354266131
   31.816927725    0.373811605    0.360177849
   31.946264829    0.376492995    0.365110349
   32.075601934    0.378756280    0.369231278
   32.204939039    0.380667386    0.372680343
   32.334276143    0.382281951    0.375571990
   32.463613248    0.383645887    0.377999984
   32.592950352    0.384798248    0.380041361
   32.722287457    0.385771551    0.381759588
   32.851624561    0.386593618    0.383207096
   32.980961666    0.387287731    0.384427365
   33.110298771    0.387873675    0.385456568
   33.239635875    0.388368079    0.386324922
   33.368972980    0.388784936    0.387057712
   33.498310084    0.389136241    0.387676159
   33.627647189    0.389432058    0.388198080
   33.756984293    0.389681123    0.388638480
   33.886321398    0.389890592    0.389009997
   34.015658503    0.390066806    0.389323313
   34.144995607    0.390214782    0.389587448
   34.274332712    0.390339131    0.389810038
   34.403669816    0.390443382    0.389997532
   34.533006921    0.390530923    0.390155389
   34.662344025    0.390604232    0.390288224
   34.791681130    0.390665778    0.390399944
   34.921018235    0.390717266    0.390493858
   35.050355339    0.390760470    0.390572768
   35.179692444    0.390796572    0.390639041
   35.309029548    0.390826850    0.390694676
   35.438366653    0.390852147    0.390741361
   35.567703758    0.390873364    0.390780522
   35.697040862    0.390891110    0.390813361
   35.826377967    0.390905984    0.390840893
   35.955715071    0.390918447    0.390863971
   36.085052176    0.390928874    0.390883315
   36.214389280    0.390937646    0.390899528
   36.343726385    0.390944965    0.390913116
   36.473063490    0.390951169    0.390924506
   36.602400594    0.390956319    0.390934056
   36.731737699    0.390960730    0.390942065
   36.861074803    0.390964359    0.390948785
   36.990411908    0.390967514    0.390954426
   37.119749012    0.390970078    0.390959165
   37.249086117    0.390972357    0.390963148
   37.378423222    0.390974178    0.390966499
   37.507760326    0.390975841    0.390969321
   37.637097431    0.390977117    0.390971701
   37.766434535    0.390978317    0.390973709
   37.895771640    0.390979228    0.390975408
   38.025108744    0.390980117    0.390976845
   38.154445849    0.390980774    0.390978065
   38.283782954    0.390981414    0.390979100
   38.413120058    0.390981885    0.390979982
   38.542457163    0.390982362    0.390980734
   38.671794267    0.390982716    0.390981377
   38.801131372    0.390983073    0.390981927
   38.930468476    0.390983348    0.390982400
   39.059805581    0.390983614    0.390982807
   39.189142686    0.390983839    0.390983160
   39.318479790    0.390984035    0.390983466
   39.447816895    0.390984227    0.390983734
   39.577153999    0.390984369    0.390983968
   39.706491104    0.390984541    0.390984174
   39.835828208    0.390984641    0.390984357
   39.965165313    0.390984800    0.390984520
   40.094502418    0.390984867    0.390984668
   40.223839522    0.390985018    0.390984799
   40.353176627    0.390985059    0.390984920
   40.482513731    0.390985204    0.390985029
   40.611850836    0.390985226    0.390985130
   40.741187940    0.390985366    0.390985222
   40.870525045    0.390985375    0.390985309
   40.999862150    0.390985509    0.390985388
   41.129199254    0.390985510    0.390985463
   41.258536359    0.390985635    0.390985533
   41.387873463    0.390985633    0.390985599
   41.517210568    0.390985749    0.390985661
   41.646547672    0.390985748    0.390985720
   41.775884777    0.390985851    0.390985776
   41.905221882    0.390985854    0.390985829
   42.034558986    0.390985943    0.390985880
   42.163896091    0.390985954    0.390985928
   42.293233195    0.390986026    0.390985974
   42.422570300    0.390986047    0.390986019
   42.551907404    0.390986102    0.390986061
   42.681244509    0.390986135    0.390986101
   42.810581614    0.390986171    0.390986140
   42.939918718    0.390986216    0.390986177
   43.069255823    0.390986235    0.390986213
   43.198592927    0.390986291    0.390986247
   43.327930032    0.390986293    0.390986280
   43.457267136    0.390986360    0.390986311
   43.586604241    0.390986347    0.390986341
   43.715941346    0.390986423    0.390986369
   43.845278450    0.390986397    0.390986397
   43.974615555    0.390986480    0.390986422
   44.103952659    0.390986443    0.390986447
   44.233289764    0.390986530    0.390986469
   44.362626868    0.390986485    0.390986492
   44.491963973    0.390986573    0.390986512
   44.621301078    0.390986525    0.390986532
   44.750638182    0.390986610    0.391041999
   44.879975287    0.390986561    0.391189881
   45.009312391    0.390986641    0.391430175
   45.138649496    0.390986594    0.391762884
   45.267986600    0.390986665    0.392188006
   45.397323705    0.390986624    0.392705543
   45.526660810    0.390986683    0.393315493
   45.655997914    0.390986651    0.394017857
   45.785335019    0.390986695    0.394812635
   45.914672123    0.390986674    0.395644378
   46.044009228    0.390986701    0.396476119
   46.173346332    0.392262020    0.397307859
   46.302683437    0.394387575    0.398139599
   46.432020542    0.396513126    0.398971337
