    0.000000000    0.508253078    0.508419438
    0.128616143    0.508556765    0.508538213
    0.257232285    0.508860224    0.508656991
    0.385848428    0.509163783    0.508775767
    0.514464570    0.509467367    0.508894541
    0.643080713    0.509770797    0.509013317
    0.771696856    0.509892381    0.509132087
    0.900312998    0.509892145    0.509250863
    1.028929141    0.509892429    0.509369631
    1.157545283    0.509892079    0.509480488
    1.286161426    0.509892466    0.509578137
    1.414777569    0.509892018    0.509662599
    1.543393711    0.509892491    0.509733850
    1.672009854    0.509891966    0.509791916
    1.800625997    0.509892500    0.509836770
    1.929242139    0.509891922    0.509868441
    2.057858282    0.509892493    0.509886897
    2.186474424    0.509891889    0.509892171
    2.315090567    0.509892468    0.509892150
    2.443706710    0.509891867    0.509892143
    2.572322852    0.509892426    0.509892120
    2.700938995    0.509891856    0.509892111
    2.829555137    0.509892366    0.509892087
    2.958171280    0.509891855    0.509892075
    3.086787423    0.509892290    0.509892051
    3.215403565    0.509891862    0.509892036
    3.344019708    0.509892200    0.509892011
    3.472635850    0.509891875    0.509891992
    3.601251993    0.509892097    0.509891967
    3.729868136    0.509891892    0.509891944
    3.858484278    0.509891984    0.509891918
    3.987100421    0.509891909    0.509891891
    4.115716563    0.509891864    0.509891865
    4.244332706    0.509891923    0.509891833
    4.372948849    0.509891739    0.509891806
    4.501564991    0.509891931    0.509891770
    4.630181134    0.509891613    0.509891741
    4.758797277    0.509891928    0.509891700
    4.887413419    0.509891488    0.509891669
    5.016029562    0.509891911    0.509891622
    5.144645704    0.509891366    0.509891587
    5.273261847    0.509891875    0.509891534
    5.401877990    0.509891249    0.509891494
    5.530494132    0.509891819    0.509891434
    5.659110275    0.509891135    0.509891387
    5.787726417    0.509891737    0.509891318
    5.916342560    0.509891025    0.509891261
    6.044958703    0.509891625    0.509891180
    6.173574845    0.509890915    0.509891109
    6.302190988    0.509891480    0.509891014
    6.430807130    0.509890801    0.509890924
    6.559423273    0.509891296    0.509890808
    6.688039416    0.509890675    0.509890692
    6.816655558    0.509891065    0.509890548
    6.945271701    0.509890525    0.509890395
    7.073887843    0.509890779    0.509890212
    7.202503986    0.509890335    0.509890009
    7.331120129    0.509890423    0.509889770
    7.459736271    0.509890084    0.509889496
    7.588352414    0.509889977    0.509889179
    7.716968556    0.509889739    0.509888813
    7.845584699    0.509889411    0.509888399
    7.974200842    0.509889257    0.509887911
