Test Y,Predicted Y
-0.121281682,-0.23887126
-0.572002745,-0.29547292
0.843005271,0.69073427
-0.797569062,-0.8427805
-0.085140475,-0.26337796
-0.906448748,-0.7952317
-0.735187645,-0.7776284
-0.665759976,-0.71206135
-0.450272075,-0.35118884
-0.492896939,-0.5116994
-0.912607093,-0.562156
-0.17596255,-0.46934348
0.806633719,0.60782164
-0.880356841,-0.7411854
-0.316595608,-0.27879655
-0.285703748,-0.4193915
2.436977796,1.9566998
-0.263753549,-0.19510098
0.003357204,-0.26894957
-0.608851993,-0.78805166
-2.155592903,-1.4333448
-0.347090181,-0.26895785
-0.266682038,-0.19758417
-0.66269924,-0.46693003
-0.357831467,-0.506685
0.155650068,0.19748515
-0.126063266,-0.064107075
-0.992339168,-0.84407145
0.243860667,0.40138057
-0.967033398,-0.850357
-0.641232043,-0.77645266
-0.328982502,-0.26152027
-0.125602986,-0.605078
-0.622237,0.09857269
-0.199235902,0.18812394
-0.23749089,-0.0692755
-0.531238867,-0.7159669
-0.503276449,-0.52997136
-0.811296389,-0.72847337
-0.801872135,-0.5400784
0.050117519,-0.13421223
0.232317326,0.22563672
0.387980591,0.9074878
-0.001647921,-0.003489256
-0.633305231,-0.50690603
-0.308433825,-0.14197096
-0.168524454,-0.25153401
0.077722243,-0.0077408627
-0.34171811,-0.5243622
-0.300016936,-0.16632496
-0.069308891,-0.13279432
-0.267362731,-0.25480932
0.233785244,0.53806347
-0.988705904,-0.8041925
-0.959658569,-0.87440723
0.373002493,0.18238363
-0.79881031,-0.60457134
-0.658091536,-0.5506544
-0.413517115,-0.5464145
-0.820766223,-0.6177826
-0.308475867,-0.36164263
0.313587933,1.4986701
-0.932111668,-0.8621426
1.05450235,1.0216863
-0.31762964,-0.31206363
-0.176534669,-0.18342754
-0.933073047,-0.7748408
-0.451851696,-0.34042293
-0.96690496,-0.8501682
-0.679200359,-0.58236974
-0.102645694,0.0036929399
-0.404760083,-0.22192863
-0.715174081,-0.503847
-0.593409533,-0.5754631
-0.166167948,1.1086702
-0.797366066,-0.69638526
-0.179575949,-0.34562826
-0.923496408,-0.59811217
-0.604244425,-0.357708
-0.228759573,-0.2527119
-0.548283534,-0.8324631
-0.162144337,-0.14844228
-0.729951087,-0.62154037
-0.133476192,-0.28757644
-0.145648252,-0.16670617
-0.29168413,-0.16840509
-0.459237138,-0.29678702
-0.743892431,-0.49762923
-0.7821598,-0.8938941
-0.099338558,0.010468915
0.879984725,0.67621285
-0.434650836,-0.48589948
0.175672613,0.022534356
-0.662635157,-0.6105889
-0.705103964,-0.73719305
2.735531848,1.9588499
-0.387233095,-0.033011883
-0.71142544,-0.56358933
-0.673108683,-0.6202765
-0.656967162,0.009798154
-0.738776963,-0.564423
-0.401255121,-0.36770624
-0.621795904,-0.61241347
0.637607623,0.32028568
0.057151525,-0.14870495
0.615162721,0.5762848
0.966015964,0.92280525
-0.805068656,-0.8625943
-0.305548466,-0.19352558
0.402204934,0.74190944
0.114898844,-0.14253229
-0.69954495,-0.4639905
-0.897556068,-0.8621426
-0.559912047,-0.324049
-0.66852234,-0.51274747
-0.194623709,-0.29060632
-0.882277692,-0.86032885
-0.557652414,-0.12567644
-0.281586394,-0.29977763
-0.645906279,-0.6290584
0.38134183,0.59495395
-0.77505069,-0.7074379
-0.802408607,-0.89585817
-0.55998266,-0.5793205
-0.523297633,-0.17078266
-0.989087,-0.70474905
-0.231755003,-0.2801271
-0.641831646,-0.51060534
-0.90637555,-0.99200773
-0.615731983,-0.42857826
-0.251614143,-0.14343832
-0.437111561,-0.21297933
-0.87913505,-0.5486955
-0.568383767,-0.5357016
0.420043901,0.4793679
0.581448769,0.5605529
-0.911505304,-0.79615283
-0.141461236,-0.3257227
-0.231333362,0.19051439
-0.732194257,-0.3644226
-0.713258127,-0.41045287
-0.621623112,-0.5679904
-0.141907639,-0.15146503
-0.454778144,-0.5423393
0.132502024,-0.17454432
-0.762381614,-0.81284887
-0.201134713,-0.22249919
-0.281586394,-0.29977763
0.575155456,0.731916
0.150029421,-0.09967007
-0.799880534,-0.70882934
-0.407946808,-0.41884977
-0.086797648,0.17457777
-0.999504198,-0.84402484
-0.269849715,-0.0020536482
-0.368792756,-0.16493145
-0.806221602,-0.4925314
0.178437697,0.30992487
-0.937010398,-0.7636398
-0.33586739,-0.34732294
0.32012506,0.121275455
0.37534172,-0.3448105
-0.079309755,-0.17548287
-0.231007234,-0.07391363
-0.852662591,-0.8348337
-0.152786206,-0.21201368
-0.131084855,-0.012781717
0.335700856,0.5848927
