Importances,STD,Columns
0.038501210169538724,0.011365781654262653,DOS
0.06368256726354221,0.012847565966118074,LC
0.07503750496611508,0.02320372531994349,MV
0.086167252697093,0.012098988840554247,EA
0.23529206408477207,0.038730285670282756,DBF
0.26907281020271084,0.027631076942489178,DBC
0.2873565885983216,0.0426100325117828,SE
0.4978254300926836,0.07084923277790084,GCN
0.727664057539546,0.06296779824741648,CN
