Psi, d-Band_Upper Edge, Surface
16.692007240274222,0.66402692,Co6Ti6
20.631016530128505,1.479093458,Mn6Ta6
8.181818181818182,0.8979281455000001,Cu6La6
19.014143373974324,-0.049889344500000155,Cu6Ti6
21.686746987951807,1.0169743145,Cr12
16.18189326809658,2.4271084745,Ta6W6
10.38961038961039,1.062590995,Au6Ti6
20.067114596959645,2.0252497144999997,Ru6Ta6
21.686746987951807,0.8156714844999999,Cr6La6
17.214711168092972,1.154742116,Cr6V6
15.309644355427741,1.344796944,V6W6
11.973502929340034,1.334558183,W6Y6
13.616557889864314,2.0558832115,Hf6Mo6
12.838708649660969,0.23774036750000005,La6Mn6
8.181818181818182,0.8772411775,La6Pd6
17.169402790800216,-0.09502535550000002,Fe6Zr6
12.393965225580553,1.2353693175,La6W6
17.4292281512511,1.3537606465,Cr6Nb6
15.768287123744123,1.1941873255,Mo6V6
6.617647058823529,1.069857525,Pd6Sc6
15.652470664229797,0.891035046,Rh6Ti6
19.762178208631024,0.6227953770000001,Mn6Nb6
16.66666666666671,2.3792984365,Mo6Ta6
13.411020025256935,1.7352916885,Mo6Zr6
17.82809436610917,0.9181278380000001,Co6Y6
7.377049180327869,1.375299345,Pd6Y6
19.222023995715745,1.0819878434999999,Nb6Ru6
16.39470165552261,2.0546105215,Hf6Ru6
19.277320124307515,2.1780303485,Ta6Tc6
12.030075187969924,1.5996799179999996,Co6Zr6
10.413975710736244,1.5425154925,Re6Sc6
16.147228542537114,1.6263285025,Ru6Zr6
17.73393856349673,0.3610828960000001,Hf6Ir6
16.666666666666668,2.379233576,Cd6Ta6
16.885556773006208,0.8429806969999999,Co6Sc6
16.311948504870283,1.128798826,Mo6Nb6
62.69430051813472,-3.3435055925000006,Ag6Ta6
15.749444726044826,1.999184177,Hf6Tc6
15.749444726044826,2.2651072905,Hf6Re6
27.60469996255612,1.2016622455000001,Rh6Ta6
63.684210526315795,-1.8680057385,Cu6Ta6
18.465490303158646,1.2474237995000002,Nb6Tc6
15.511711573222643,1.8536329655000001,Re6Zr6
20.067114596959645,2.237365618,Os6Ta6
15.511711573222643,1.6570059339999998,Tc6Zr6
16.91567584871433,-0.5208228525,Fe6La6
14.17677119312447,0.12452583899999992,Ni6Y6
16.666666666666668,2.296803754,Pd6Ta6
14.64373762506992,1.240573436,Ru6Ti6
10.38961038961039,1.9329863145,Tc6Ti6
19.277320124307515,2.4567928635,Re6Ta6
16.39470165552261,2.290724744,Hf6Os6
16.666666666666668,2.288221576,Ta6Zn6
15.254237288135593,1.527052425,W12
14.067394525050904,1.6089455945000002,Re6Ti6
17.466250070347254,0.23362100949999998,Ir6Zr6
19.448306599975915,0.4402369315000001,Mn6W6
18.465490303158646,1.4748749605,Nb6Re6
16.147228542537114,1.8552720944999999,Os6Zr6
24.40926546724408,0.8693200274999999,Ni6Ta6
19.222023995715745,1.2674174735000001,Nb6Os6
18.985441482596283,0.765856117,Ru6V6
21.64100005074942,0.5609553225,Co6V6
8.181818181818182,0.7818754784999999,La6Pt6
16.666666666666664,1.2488817254999998,Mo12
17.152409481785774,1.2367564709999999,Cr6W6
15.711220184404159,1.2656035204999998,Mo6W6
16.666666666666668,2.3277185014999997,Hg6Ta6
18.238219121784766,0.9848993155000001,Tc6V6
16.666666666666668,2.2345930259999998,Au6Ta6
18.19549901330202,0.9412323140000001,Cr6Mo6
14.64373762506992,1.465142411,Os6Ti6
15.839943223088637,0.11269243250000005,Ir6Ti6
8.181818181818182,0.5132199215,La6Ni6
15.337423312883436,1.079935912,Ag6V6
15.337423312883436,1.23841242,Cd6V6
14.23450183450921,0.8604532774999999,Co6La6
18.238219121784766,1.243122787,Re6V6
13.063905797077783,1.4777276540000002,Sc6Tc6
15.337423312883436,0.8199731029999999,Pd6V6
21.706340553580944,1.3178037615000002,Ir6Ta6
15.337423312883436,1.2112190125,V6Zn6
20.293252546743325,0.9119562825,Rh6V6
22.305182984487814,0.2013892774999999,Nb6Pd6
23.01022599305774,1.2203100705,Pt6Ta6
15.625,1.4909631995,Cd6Nb6
11.587394454603984,1.5528524755,Rh6Sc6
12.430562601286985,-0.05010756500000002,Pt6Sc6
15.625,1.34257798,Ag6Nb6
25.789473684210527,0.652844213,Tc6Y6
20.546132032915732,1.2994462765,Nb6Rh6
18.985441482596283,0.9247135185000002,Os6V6
7.377049180327869,1.4456741789999998,Pt6Y6
27.72295584825959,-0.7186567275,Nb6Zn6
23.381312956684226,0.03289095349999993,Nb6Ni6
18.17221326229451,0.9609369144999997,Tc6W6
12.457718404179822,1.893386172,Rh6Y6
13.348012565379209,1.290244032,La6Rh6
24.651623486497844,0.05231231749999998,Cu6V6
63.684210526315795,-2.04947284,Cu6Nb6
15.337423312883436,0.8721588120000001,Au6V6
15.625,1.4286355715,Hg6Nb6
15.625,1.1605868325,Au6Nb6
15.254237288135593,1.450539597,Ag6W6
18.17221326229451,1.515315559,Re6W6
10.840637736455376,1.875946029,Ru6Sc6
10.840637736455376,2.072826549,Os6Sc6
20.631016530128548,0.23101902549999997,Mn6Mo6
20.792216886194808,0.33065537849999993,Ir6Nb6
20.536308615278216,0.09279756900000002,Ir6V6
11.996301600592492,1.6162209029999999,La6Tc6
22.041191524984278,0.18812560550000001,Nb6Pt6
11.65487312713577,2.147686599,Ru6Y6
12.487791736945454,1.591617249,La6Ru6
21.950922255190726,0.14574030699999985,Pd6W6
11.65487312713577,2.330584145,Os6Y6
19.27732012430758,1.093320192,Mo6Tc6
25.789473684210527,0.671173394,La6Re6
31.055619590343433,0.048542895500000016,Cr6Cu6
19.27732012430758,1.3086215985,Mo6Re6
25.43153475002815,-0.31765986150000003,Cr6Fe6
15.254237288135593,1.300030773,Cu6W6
21.769911014446514,-0.03358623399999994,Pt6V6
11.726178837945744,0.5214117209999999,Ir6Sc6
22.976141728016536,0.7064283745,Cr6Tc6
23.917477433531825,0.85486711,Cr6Ru6
21.562679201600766,0.7519342929999999,Co6W6
27.7537740459168,-0.13782406849999984,Cr6Pd6
20.219809324723872,1.2579222045,Rh6W6
18.916731353910283,1.3468279344999998,Ru6W6
23.009960657726687,-0.12284844300000008,Ni6W6
23.28582375901905,0.013556991500000004,Mo6Pd6
12.606926819699156,0.7030737595,Ir6Y6
25.56503151557588,0.7313843175000001,Cr6Rh6
15.254237288135593,1.2327355899999999,Au6W6
15.254237288135593,1.5452013585000002,Cd6W6
24.409265467244165,-0.2098185305,Mo6Ni6
21.449436652491983,1.0148987655,Mo6Rh6
20.067114596959666,1.0918739435,Mo6Ru6
16.666666666666664,1.1778428815000002,Ag6Mo6
22.976141728016536,0.922394929,Cr6Re6
13.507884200023447,0.3932409875,Ir6La6
23.917477433531825,1.0006163465,Cr6Os6
18.916731353910283,1.4549299400000002,Os6W6
26.056120631070357,0.16184770300000006,Cu6Mo6
21.691123624189842,0.05914076900000009,Pt6W6
27.28264766679778,-0.5600861340000001,W6Zn6
25.789473684210527,1.002529939,Re6Tc6
20.46198575009835,0.3051696570000002,Ir6W6
20.067114596959666,1.2049145855,Mo6Os6
25.789473684210527,0.7886348274999999,Tc12
21.686746987951807,1.0394892845,Cr6Zn6
23.01022599305773,-0.051089496999999984,Mo6Pt6
21.686746987951807,1.0347527134999999,Cr6Y6
21.706340553580965,0.1343196874999999,Ir6Mo6
25.789473684210527,1.2144180504999997,Re12
16.666666666666664,1.002144876,Au6Mo6
25.871228663511324,0.01094182499999996,Cr6Ir6
26.84607198921629,1.0375035825,Re6Ru6
27.42529616155214,-0.17111577550000012,Cr6Pt6
30.601123803922444,0.3436359565,Co6Re6
85.20710059171599,-7.7340721855,Cd6Mo6
10.38961038961039,0.9160696610000001,Pd6Ti6
28.941787404774715,-0.7179356819999998,Mo6Zn6
26.84607198921629,0.803832594,Ru6Tc6
31.15210699287779,0.06079229200000014,Pd6Re6
28.695362141808708,0.8861130364999998,Re6Rh6
41.34838786919518,-0.5976099909999999,Ni6Re6
25.789473684210527,1.1715006975000002,Ag6Re6
34.85824964229777,0.18364124900000012,Cu6Re6
15.254237288135593,1.5349211315,Hg6W6
26.84607198921629,1.141421171,Os6Re6
28.54551925857912,-0.5479040430000001,Fe6Tc6
12.487791736945454,1.815533097,La6Os6
26.84607198921629,0.9194035635,Os6Tc6
28.695362141808708,0.6394282219999998,Rh6Tc6
31.15210699287779,-0.08465965649999996,Pd6Tc6
30.748836386633585,-0.11816524100000003,Mn6Ru6
29.039051843166696,0.019032493999999955,Ir6Re6
34.85824964229777,-0.012231346500000129,Cu6Tc6
44.34749606607523,-1.993312835,Mn6Zn6
25.789473684210527,1.1131913755,Cd6Re6
30.783408372589548,-0.059782162999999944,Pt6Re6
25.789473684210527,1.0118746779999999,Re6Zn6
29.039051843166696,-0.0864036225,Ir6Tc6
30.932462150801275,-0.7916365239999998,Fe6Os6
30.932462150801275,-0.7786738375000001,Fe6Ru6
34.97267759562841,-0.713820693,Ag6Fe6
35.526315789473685,0.032560334000000024,Cd6Rh6
29.09090909090909,0.20907552849999989,Ru6Zn6
25.789473684210527,0.8898442395,Ag6Tc6
16.79143807684989,-0.042172772500000066,Pt6Ti6
36.81818181818181,-0.40862354,Ir6Zn6
30.783408372589548,-0.1561264309999999,Pt6Tc6
43.08510638297873,-0.7531394985000001,Co12
42.70674900830959,-1.2297457975000001,Cu6Fe6
36.81818181818181,-0.5281896325,Cd6Ir6
25.789473684210527,0.7382941545000001,Tc6Zn6
29.09090909090909,0.6413781249999999,Os6Ru6
29.09090909090909,0.45500312249999975,Ru12
33.15995394101429,-0.31209998549999995,Co6Ru6
33.75700969900199,-0.3284679850000001,Pd6Ru6
21.686746987951807,1.2092869524999998,Au6Cr6
35.385641480865665,-0.610118088,Ni6Ru6
35.526315789473685,-0.09414261149999992,Rh6Zn6
36.81818181818181,-0.9508061655,Ir6Pt6
47.436441826788936,-2.2155686265,Fe6Zn6
36.81818181818181,-0.7875900920000001,Cu6Ir6
33.15995394101429,-0.1706093755,Co6Os6
31.094834720453296,0.24781426650000005,Rh6Ru6
33.75700969900199,-0.18829905200000008,Os6Pd6
36.81818181818181,-0.904076273,Ir6Pd6
34.97267759562841,-0.6399794240000001,Cd6Fe6
38.56789069492081,-0.5311079265,Pd6Rh6
52.35602094240838,-0.6206707150000002,Ni6Zn6
35.385641480865665,-0.5619478070000001,Ni6Os6
43.85964912280702,-0.9093330895000001,Ag6Pt6
15.337423312883436,1.634253207,Hg6V6
55.88840021707842,-0.9824037049999998,Cu6Ni6
29.09090909090909,0.29875636399999994,Cu6Os6
87.27272727272728,-6.187585669,Os6Zn6
49.07896205989386,-1.1926456665,Co6Cu6
37.88574552216493,-0.6937165630000001,Co6Rh6
31.094834720453296,0.3989506079999998,Os6Rh6
36.81818181818181,-1.2237984775000001,Ir12
43.15628353253199,-0.6249816205000001,Cu6Rh6
40.00750489862809,-0.8230318424999999,Fe6Ni6
36.81818181818181,-0.7037819645000001,Ag6Ir6
45.97696759003451,-0.9245951200000001,Co6Ni6
52.35602094240838,-0.5378990405,Cd6Ni6
43.85964912280702,-1.1936776980000001,Pt12
43.85964912280702,-1.0766580669999999,Cu6Pt6
29.09090909090909,0.10103911249999986,Os6Pt6
44.38496431604935,-1.091057787,Pd6Pt6
41.40286898212307,-1.281056441,Ir6Ni6
35.526315789473685,0.05553301150000001,Hg6Rh6
35.526315789473685,-0.15231089800000008,Ag6Rh6
49.94632378530485,-0.9900894315,Ni6Pd6
34.97267759562841,-0.7405162985,Fe6Hg6
40.428626971779174,-0.8389671495,Ni6Rh6
38.111423076538046,-0.553257259,Pt6Rh6
31.467263352161662,-0.3031554919999999,Ir6Ru6
52.35602094240838,-0.5008923869999999,Ag6Ni6
38.79870961829062,-0.9310665020000002,Co6Ir6
45.45454545454545,-0.9483044424999999,Pd12
43.08510638297873,-0.7126071345000001,Co6Zn6
49.355187504464475,-1.090264812,Ni6Pt6
35.526315789473685,-0.09643262000000008,Rh12
29.09090909090909,0.22829990499999986,Cd6Ru6
29.09090909090909,0.09345013099999999,Cu6Ru6
16.666666666666664,1.349361237,Hg6Mo6
33.35748093184907,-0.3653460525000001,Pt6Ru6
29.09090909090909,0.7783577355,Os12
43.85964912280702,-1.0607160709999999,Cd6Pt6
36.81818181818181,-0.6761542425,Au6Ir6
43.85964912280702,-0.8872218755000001,Au6Pt6
43.86086773944009,-1.1630256835,Co6Pd6
36.38242275889923,-0.49438703500000014,Ir6Rh6
35.526315789473685,-0.14903995000000014,Au6Rh6
43.08510638297873,-0.7651134435,Ag6Co6
50.86223840955542,-0.9420298735,Cu6Pd6
43.34175545519327,-1.1854802640000002,Co6Pt6
62.69430051813472,-3.093520565,Ag6Ru6
43.08510638297873,-0.7924089430000001,Co6Hg6
31.467263352161662,-0.2595586245000001,Ir6Os6
31.612903225806452,-0.4479701260000001,Cd6Mn6
50.5973261144498,-1.3171228824999999,Ag6Pd6
25.789473684210527,0.8319513835000001,Re6Y6
43.85964912280702,-1.2452731325,Pt6Zn6
33.260622049556304,-0.6331664825,Ir6Mn6
52.35602094240838,-0.47998456450000004,Au6Ni6
35.57733137009179,-1.278663079,Fe6Ir6
43.85964912280702,-0.957651613,Hg6Pt6
52.35602094240838,-0.48992695100000005,Hg6Ni6
38.76767958841057,-1.770874479,Au6Fe6
46.17094505197125,-1.1374268859999999,Au6Pd6
44.55214971524803,-1.5798626329999998,Au6Co6
38.166150856022696,-1.25240767,Fe6Pd6
63.684210526315795,-1.8240804069999998,Cu12
45.45454545454545,-1.2845580294999999,Cd6Pd6
56.49513647188834,-2.5703954810000003,Pd6Zn6
63.352515915538945,-2.1458232629999996,Ag6Cu6
87.27272727272728,-6.904157490499999,Zn12
37.71443800187958,-1.3516949065,Fe6Pt6
86.57868018241973,-7.220286005,Cd6Zn6
72.0,-5.946309792,Hg6Pd6
63.684210526315795,-1.8260545804999997,Cu6Hg6
70.7371180917748,-3.0122663480000003,Cu6Zn6
57.81027884011307,-1.9096500635,Au6Cu6
63.684210526315795,-2.0290127405,Cd6Cu6
39.92578934475007,-1.10902067,Cu6Mn6
62.69430051813472,-3.0236621599999998,Ag6Os6
62.69430051813472,-3.289113296,Ag6Au6
75.92215242171719,-2.536161554,Au12
87.09770584059203,-3.47273826,Ag12
25.789473684210527,0.8442936035,Cd6Tc6
70.00217868766234,-4.4806681845,Ag6Zn6
32.86696824429661,-0.18050751649999996,Mn6Rh6
47.63779527559055,-2.96881241,Au6Cd6
69.44547775769638,-4.603726943,Ag6Cd6
72.0,-5.867769598,Au6Hg6
64.47852599866638,-4.483625260999999,Au6Zn6
25.789473684210527,1.1154839689999998,Au6Re6
37.402313448885494,-0.3858220199999999,Mn6Ni6
35.156258310966585,-0.9521922400000001,Fe6Rh6
85.20710059171599,-8.3809963115,Cd12
68.7539548674817,-4.98870688,Ag6Hg6
85.20710059171599,-8.190850465999999,Cd6Hg6
31.612903225806452,-0.610937838,Ag6Mn6
25.789473684210527,0.845380258,Au6Tc6
38.81754158502662,-0.7209355055,Co6Fe6
29.09090909090909,0.15141574550000003,Au6Ru6
31.612903225806452,-0.6468940675,Hg6Mn6
35.258565493376366,-0.7845962224999999,Mn6Pt6
29.09090909090909,0.4168352660000001,Cd6Os6
31.612903225806452,-0.4248284994999999,Mn6Pd6
43.08510638297873,-0.7704582875000001,Cd6Co6
30.893868638775835,-0.1938149349999998,Ag6Cr6
31.612903225806452,-0.643381828,Au6Mn6
36.81818181818181,-0.511290633,Hg6Ir6
