Train Y,Predicted Y
-0.179967657,0.16864592
1.463114069,1.7884791
-0.00939024,-0.1868949
-1.068503016,-1.0163233
-1.076886299,-0.9700512
0.523464711,0.6839868
-2.113726012,-2.632076
-0.977785432,-1.165305
-0.097794856,0.25458485
-1.090510903,-1.3391688
0.96435158,0.2563926
-0.913344521,-0.8632123
-1.148326386,-1.1317937
-2.431846954,-2.2036028
-1.206209761,-1.0248342
-1.643729629,-1.7782867
-2.709504295,-2.816436
-1.109407848,-0.94297117
-2.231769267,-2.171195
-1.435836697,-1.6046298
0.529135428,0.63787794
-2.615374132,-2.5267363
-2.971840404,-2.8225853
0.44058319,0.1841507
0.158300865,-0.7086705
-3.254056741,-3.0466564
-2.76353277,-2.8770814
-2.3974402,-2.2871122
-0.624778136,-0.7976656
-2.115287537,-1.838172
-2.453982462,-2.2489326
1.516266065,1.445876
-1.122108217,-1.1240592
-2.612075296,-2.5802133
-2.774732704,-2.9116552
-2.202946017,-2.120562
-1.568557093,-1.0165428
-0.730291501,-0.87385
0.653885609,0.5001724
-2.445368698,-2.1790679
-1.431215116,-0.9032462
2.106341659,2.159952
0.148365036,0.008715212
1.089159313,1.0209296
-2.370076568,-2.380092
-1.825010508,-1.5931406
0.006978087,0.09162611
0.062586591,0.09334129
-2.499425337,-2.1256633
-0.866224745,-1.1059289
-2.083079735,-1.9022529
-1.907761551,-2.1704772
-3.065540491,-2.8265316
-1.595836097,-1.511151
-0.888095894,-0.9493764
-1.934480681,-2.1821604
-3.36248254,-3.063278
-0.605923096,-0.57855874
-1.808115368,-1.3026755
-0.0073151,-0.3825638
0.181381153,0.13250253
-1.500171212,-1.6266218
-2.286860074,-1.9894261
-3.695666616,-3.264909
-3.625250493,-3.2943487
-0.079230978,-0.028578997
-1.335537849,-1.2342544
1.080796439,0.9349643
-0.297319471,-0.32874814
0.329454891,0.011712283
-2.749947759,-2.1458077
-1.597862121,-0.052955747
-2.746558989,-2.3089654
-2.656476383,-2.430241
-1.993290196,-2.4474998
1.049615866,0.60530585
-0.519659063,-1.1888989
-2.176317229,-2.424847
-1.656127408,-1.7541573
-2.731684567,-2.7656932
-2.680528389,-2.7351437
-1.134414021,-1.170584
-2.003047926,-2.627853
0.03303394,0.26139814
-2.414266495,-2.5049663
1.581738015,1.7569022
1.452903405,1.2068193
0.927200286,1.3468434
2.002607237,2.3261058
-3.061667359,-3.0394182
-0.508573009,-0.45054606
2.226565498,2.083689
-1.269777867,-1.5276622
-1.044909385,-0.92721856
-2.974183168,-3.006899
-2.157893489,-1.808803
0.706464125,0.71237946
0.353940647,0.22987807
0.850222546,0.35922784
0.413129352,0.11688542
-1.431986967,-1.5813801
-2.207258885,-1.997486
2.863008882,0.5518638
-2.28698824,-2.0524304
1.866344328,1.9300675
-2.176317229,-2.424847
-1.190340082,-1.2994671
-0.236594955,0.053943306
-3.171289915,-3.2283437
-3.004750532,-3.1559327
-3.438166515,-3.1682289
0.790535328,0.2709179
-2.686555303,-2.7807193
-1.67121163,-1.5539913
-2.28697858,-2.0178676
-2.107469707,-2.0615702
-1.002376223,-2.0813043
-1.265047984,-1.5276622
-2.99713733,-2.9755924
-1.076366425,-0.67163527
-2.145992046,-2.491415
-3.425847785,-3.4214854
-2.458966635,-2.1466947
-3.305360404,-2.8383236
-0.777816727,-0.7142141
1.267181493,1.5284679
0.563892392,0.52811104
-0.797750562,-0.7235523
0.445160281,0.19954377
-0.517528684,-0.7301998
-2.27501251,-2.6624641
1.144619923,1.0853171
-0.938497364,-1.0532329
-1.107157603,-1.0520489
0.993836339,1.4590172
-2.284669422,-2.0042806
-1.776304172,-1.804394
-0.884983592,-1.0570047
-2.460387205,-2.11473
-1.253203957,-0.7368264
-0.97770856,-1.2346792
0.889385986,0.41463912
-3.091792946,-2.9257913
-1.329592978,-1.2069757
-3.414582408,-3.2208548
-1.179164231,-0.89090896
-1.91167414,-2.2503242
-3.040309688,-2.9802694
1.698876492,1.5995247
-2.612119242,-2.6043913
0.374141426,0.7713393
-2.791306205,-2.5957618
0.24610615,-0.09304589
-0.614626112,-0.3612525
-0.805240904,-1.0265107
-2.872876002,-2.395901
-3.325056547,-3.2190719
0.180477599,0.056509018
-2.631175511,-2.6666145
-2.657302793,-2.6057706
0.374171766,-0.0649043
-1.235254784,-1.2939844
-2.806712202,-2.5918195
-1.356924501,-1.478608
1.358237858,1.2189579
0.235364593,0.6390259
-2.336574865,-2.646611
-1.080539563,-0.9957307
0.203387543,0.35035622
-3.022896715,-2.5658944
-0.637922867,-0.5412188
0.513194183,0.46046835
0.570579862,0.9010755
0.976194654,0.8340709
-1.143619088,-0.68457013
-0.998800648,-1.6313941
0.815140814,1.184645
0.051425978,0.028474867
1.285948912,1.3426127
-2.11025071,-1.9337072
-2.236700922,-2.0579796
-2.802555663,-2.3308477
-2.200513728,-1.9958284
-2.907355819,-2.7759194
-1.751254868,-1.8615932
-2.707428339,-2.4242818
-2.335059735,-2.2256193
-2.549669933,-3.0125773
-3.156539032,-3.2186694
-0.580822227,-0.6290301
-2.324001573,-2.4371526
-3.164716461,-3.3192446
1.649569737,1.0637918
-2.058430031,-2.0016432
1.961799686,1.9241772
-0.820061448,-0.7664112
0.050415347,0.05425006
-3.230985841,-2.602036
-0.06315286,0.11425826
-1.071517629,-1.0763886
-3.120562045,-3.0082788
-3.372638373,-3.2234135
1.291708746,1.1771971
1.272994797,1.4069219
-1.857277903,-2.1335073
0.816598255,0.044959426
-0.549737846,-0.3988924
0.203592309,0.043234468
1.204840892,1.2392416
-1.216963428,-0.39936563
-1.87085203,-1.8513873
-3.60980572,-3.2007475
-2.799056688,-2.665185
-1.836904876,-1.9775625
1.391305676,1.37482
-2.627442109,-2.4082506
-0.310731826,-0.8904823
-0.834114767,-1.4403449
0.169962304,0.038035274
-0.454748076,-0.30570298
0.885792995,0.8069296
-2.997226176,-2.5267825
-3.247818395,-2.5173364
-2.653867764,-2.6657307
-1.133030867,-1.8417939
2.426776929,2.272196
-3.482477668,-3.408175
2.131035173,0.14030421
-0.677122498,-0.29052702
-1.736385752,-1.3093213
0.482948457,0.4256208
0.928770383,1.3858845
-2.130721834,-1.6115917
1.365880039,1.8613377
0.02028527,-0.23931879
1.649216261,1.0637918
-1.930681427,-2.5772421
0.292584827,0.3655722
-0.017137185,-0.3272534
-1.750807377,-1.952246
-2.722326163,-2.6962416
-2.316857088,-1.9061769
-0.602952973,-0.5946127
-2.116413272,-2.0199866
-0.364807785,-0.50359416
-2.475922593,-2.6617367
-2.713959343,-2.7496011
