Importances,STD,Columns
0.014098988418160218,0.004864384,GCN
0.034034110160369294,0.006211619,LC
0.03612989,0.005038406,MV
0.059055596,0.004744851,DBF
0.083498294,0.00936289,EN
0.093742804,0.010352736875635253,SE
0.094306464,0.014417587,DOS
0.2988242028265362,0.024953146672795707,DBC
0.5911597273810897,0.044268577,EAC
