Test Y,Predicted Y
-0.121281682,-0.32360184
-0.572002745,-0.4144343
0.843005271,0.38244897
-0.797569062,-0.8163106
-0.085140475,-0.14633888
-0.906448748,-0.9308452
-0.735187645,-0.72434336
-0.665759976,-0.875025
-0.450272075,-0.451257
-0.492896939,-0.5515726
-0.912607093,-0.71800286
-0.17596255,-0.18371862
0.806633719,0.38244897
-0.880356841,-0.8079217
-0.316595608,-0.39712906
-0.285703748,-0.2622568
2.436977796,1.969049
-0.263753549,-0.28177452
0.003357204,-0.23379505
-0.608851993,-0.68969005
-2.155592903,-1.7515275
-0.347090181,-0.36606246
-0.266682038,-0.23916894
-0.66269924,-0.7328363
-0.357831467,-0.47470146
0.155650068,0.015339255
-0.126063266,-0.13994431
-0.992339168,-0.9926588
0.243860667,0.18654172
-0.967033398,-0.920515
-0.641232043,-0.6637283
-0.328982502,-0.15812719
-0.125602986,-0.35430306
-0.622237,0.30522123
-0.199235902,0.06760794
-0.23749089,0.058811992
-0.531238867,-0.6770205
-0.503276449,-0.48605716
-0.811296389,-0.73240083
-0.801872135,-0.8535604
0.050117519,0.0073010325
0.232317326,0.14982289
0.387980591,0.93646264
-0.001647921,0.09473306
-0.633305231,-0.4913029
-0.308433825,-0.29300958
-0.168524454,-0.35574472
0.077722243,0.8134327
-0.34171811,-0.6314822
-0.300016936,-0.1281482
-0.069308891,-0.27370006
-0.267362731,-0.19436038
0.233785244,-0.00829953
-0.988705904,-0.84906214
-0.959658569,-0.9217624
0.373002493,0.18493474
-0.79881031,-0.6194845
-0.658091536,-0.7121615
-0.413517115,-0.5382592
-0.820766223,-0.6912772
-0.308475867,-0.49861687
0.313587933,0.3536651
-0.932111668,-0.7488659
1.05450235,1.1916846
-0.31762964,-0.3421138
-0.176534669,-0.017106354
-0.933073047,-0.9178402
-0.451851696,-0.3166023
-0.96690496,-0.9187828
-0.679200359,-0.6176725
-0.102645694,-0.056648105
-0.404760083,-0.36720026
-0.715174081,-0.6516617
-0.593409533,-0.7233177
-0.166167948,1.2737955
-0.797366066,-0.6385183
-0.179575949,-0.108894944
-0.923496408,-0.84490293
-0.604244425,-0.45934236
-0.228759573,-0.38943684
-0.548283534,-0.6746612
-0.162144337,-0.23179275
-0.729951087,-0.68020564
-0.133476192,-0.16684526
-0.145648252,-0.20160925
-0.29168413,-0.23552376
-0.459237138,-0.14426005
-0.743892431,-0.6111639
-0.7821598,-0.7989312
-0.099338558,-0.0102571845
0.879984725,0.8026038
-0.434650836,-0.6054048
0.175672613,0.20182453
-0.662635157,-0.6087898
-0.705103964,-0.839858
2.735531848,1.9765496
-0.387233095,-0.12628508
-0.71142544,-0.7088942
-0.673108683,-0.76139575
-0.656967162,0.026201338
-0.738776963,-0.6305769
-0.401255121,-0.42234033
-0.621795904,-0.37298453
0.637607623,0.08270061
0.057151525,-0.12129098
0.615162721,0.38244897
0.966015964,0.8404385
-0.805068656,-0.77776617
-0.305548466,-0.20141464
0.402204934,0.38244897
0.114898844,-0.11025959
-0.69954495,-0.6784416
-0.897556068,-0.7488659
-0.559912047,-0.40592277
-0.66852234,-0.58234113
-0.194623709,-0.39361507
-0.882277692,-0.87592655
-0.557652414,0.12651694
-0.281586394,-0.20424008
-0.645906279,-0.3672375
0.38134183,0.24619493
-0.77505069,-0.7228897
-0.802408607,-0.69820744
-0.55998266,-0.63820916
-0.523297633,-0.22979909
-0.989087,-0.5617853
-0.231755003,-0.20177525
-0.641831646,-0.6905677
-0.90637555,-0.9848121
-0.615731983,-0.57684606
-0.251614143,-0.18510026
-0.437111561,-0.3171308
-0.87913505,-0.8780895
-0.568383767,-0.52268547
0.420043901,0.5741033
0.581448769,0.5606509
-0.911505304,-0.8814891
-0.141461236,-0.26886916
-0.231333362,-0.031852484
-0.732194257,-0.41519433
-0.713258127,-0.591411
-0.621623112,-0.5034666
-0.141907639,-0.30246228
-0.454778144,-0.54647875
0.132502024,-0.13597089
-0.762381614,-0.80810374
-0.201134713,-0.2781456
-0.281586394,-0.20424008
0.575155456,0.69140637
0.150029421,-0.024037868
-0.799880534,-0.78585416
-0.407946808,-0.5526311
-0.086797648,1.0034697
-0.999504198,-0.98904246
-0.269849715,-0.046897113
-0.368792756,-0.21496886
-0.806221602,-0.6640747
0.178437697,0.33282253
-0.937010398,-0.9054591
-0.33586739,-0.1795311
0.32012506,0.32847768
0.37534172,-0.28045875
-0.079309755,0.10166517
-0.231007234,-0.07565507
-0.852662591,-0.88543814
-0.152786206,-0.5193182
-0.131084855,-0.16326088
0.335700856,0.2801104
-0.882561779,-0.8883297
0.187797733,0.9634634
0.518452238,0.3245221
-0.538785809,-0.6551812
-0.321206849,-0.20137405
-0.356369807,-0.32243568
0.046047376,0.07674533
-0.490947516,-0.06344253
0.312019333,0.3219792
-0.593256741,-0.52699274
-0.250877803,-0.26728308
-0.64674126,-0.549947
-0.946481048,-0.94376856
-0.9296255,-0.7664098
-0.689697014,-0.8013932
-0.839274862,-0.88859934
-0.670360333,-0.821534
-0.731337779,-1.0396888
-0.801564782,-0.858982
-0.447340593,-0.47777534
0.773363584,0.8877169
-0.321869038,-0.26901376
-0.015740833,0.040784985
-0.055936945,-0.19574773
-0.270169449,-0.114631206
-0.951701144,-0.9771065
0.288241346,0.34509
-0.985095634,-0.8890495
-0.349431857,-0.3915457
-0.877677744,-0.7251907
-0.879511383,-0.7317206
-0.33168568,-0.2581166
0.076260992,0.11709979
-0.708506339,-0.30502552
-0.644105837,-0.5064329
-0.73921561,0.19355793
-0.133480001,-0.16684526
-0.268853371,-0.35508746
-0.755886257,-0.7825368
-0.98659539,-0.88554007
-0.696251965,-0.44098127
-0.972541526,-0.9320118
-0.163296875,-0.045762777
-0.640233657,-0.67493814
-0.683125057,-0.8379968
-0.846777041,-0.75826424
0.448923887,0.38244897
-0.484871077,-0.46680313
-0.542700302,-0.49870056
-0.506966993,-0.273966
-0.121203722,-0.2667827
-0.915210134,-0.9301881
-0.255305367,-0.19317394
-0.778274014,-0.7792012
-0.120385611,-0.16258436
-0.272088804,-0.35785866
0.163326399,0.22674143
0.248131766,0.6008051
0.058062699,0.29483253
0.228425282,0.03972
0.179788062,0.2142463
-0.654862225,-0.51992345
0.603667408,0.87578595
-0.237677288,-0.29320496
-0.695944068,-0.49268353
-0.753027292,-0.5635494
-0.900235029,-0.9528405
0.587634325,0.38244897
-0.589161291,0.027982801
-0.211927972,-0.14984703
1.122671493,0.20870543
-0.05232545,0.15254992
-0.584888016,-0.64952976
-0.477412029,-0.52257526
0.316285126,-0.039094478
0.303221893,0.32927918
-0.20130111,0.1498413
-0.327171856,-0.053283274
0.103950071,-0.1484114
-0.961195059,-0.79082507
-0.583409213,-0.71543664
-0.045862202,-0.021649927
-0.783401319,-0.7927454
-0.534697298,-0.48158544
0.213341603,0.38244897
0.075213353,0.22121513
-0.742286143,-0.7320847
-0.515256941,-0.60748255
-0.797366066,-0.6385183
-0.775222258,-0.538559
-0.247733255,-0.10660204
-0.632821821,-0.7163752
-0.512070216,-0.5722112
-0.535437448,-0.5870364
-0.152468105,-0.18072563
-0.346376154,-0.4159246
-0.996874898,-0.80488604
-0.51145279,-0.50503737
-0.084698017,-0.22688341
-0.599902305,-0.47205645
0.437008838,0.3084422
0.007820688,-0.31772822
-0.823058782,-0.6443966
0.534248174,0.29050472
-0.269828627,-0.29138762
-0.548892933,-0.5380579
-0.580273917,-1.0181315
-0.90919288,-0.4239393
-0.838457568,-0.693317
-0.353206212,-0.36670828
-0.672236966,-0.66449493
0.049362267,-0.34056336
-0.422001352,-0.43765575
-0.50004224,-0.61785704
0.436957953,0.20574228
-0.62465582,-0.54546136
-0.764157565,-0.28996974
-0.605153013,-0.46216887
0.285012035,0.13154465
-0.596738437,-0.6526521
-0.935203834,-0.9441325
0.939078327,-0.6996439
-2.288006218,-1.702712
0.184468556,0.17315392
-0.975953562,-0.96364516
-0.22658484,-0.19282109
-0.315647971,-0.3295918
-0.963137408,-0.7805465
-0.537331904,-0.4184866
0.42099834,0.38244897
0.252911854,0.22038162
-0.778052514,-0.8692283
-0.039638823,0.12296319
0.131495475,0.36334717
-0.45646974,-0.37155348
-0.131804732,0.046188056
-0.314716661,-0.3428557
-0.527306142,-0.5911614
0.083560445,0.1113942
-0.942171445,-0.97283167
-0.20638855,-0.31063503
-0.734239601,-0.60050356
-0.306656241,-0.30086088
-0.200579056,-0.10793847
0.614302841,0.8698683
0.070950826,0.045832008
-0.995218133,-0.8933416
0.357846025,0.38092634
-0.623571855,-0.6790802
-0.758458957,-0.6699799
0.159728374,0.38244897
-0.160620363,-0.18541718
-0.187484666,-0.25149155
-0.889846403,-0.91749924
-0.313083434,-0.35915655
0.044630071,0.014137715
-0.258390185,-0.205984
-0.559846876,-0.0092411935
-0.759210399,0.027982801
1.88823439,1.6556544
-0.684479776,-0.5395323
0.139672088,-0.13597494
0.193186267,0.12914008
-0.498806435,-0.59870064
-0.464431519,-0.5709639
-0.014174138,-0.010219276
0.449923905,0.38244897
0.889111287,0.83504945
-0.797366066,-0.6385183
-0.834921449,-0.69283646
-0.636446105,-0.15531683
0.241363614,0.38244897
-0.123118042,-0.23578113
-0.267840971,-0.035723686
0.502743378,0.0763796
-0.2761033,-0.050773323
-0.30236487,-0.27872884
-0.200692256,-0.20804083
-0.761360779,-0.7813671
-0.159356531,-0.059470057
-0.732357253,-0.59276146
-0.408430355,-0.36437953
-0.942132805,-0.38145065
-0.050885968,0.19637334
-0.068056351,-0.22350943
0.132793322,-0.20739615
0.648132442,0.32568488
-0.707433938,-0.65932375
-0.133192377,0.04842794
-0.268853371,-0.35508746
-0.294242,-0.34579247
-0.460474303,-0.37741834
-0.315136941,-0.1505521
-0.174472182,-0.2301017
-0.172882902,0.23632206
-0.223491722,-0.30493295
-0.301764179,-0.2998371
0.024687256,0.20791006
-0.802010777,-0.44734323
-0.576618748,-0.68691224
-0.851386377,-0.78689677
0.032189707,0.27329117
0.99140092,1.4799397
-0.765718818,-0.7281715
-0.173956254,-0.10806465
-0.863439932,-0.6783044
-0.250679296,-0.115026265
-0.918787342,-0.8887506
-0.349869416,-0.25894827
-0.379668602,-0.72110647
-0.591616166,-0.7290289
-0.671628928,-0.7620624
