Psi, d-Band_Center, Surface
14.237451369597338,-0.546684376,Ta6Ti6
13.244489447858506,-0.975335678,Hf6V6
12.70164760046835,-0.314518558,Ta6Y6
27.880960136538118,-1.473560999,Cr6Mn6
10.38961038961039,-0.321820126,La6Ti6
10.579427560794661,-0.743865174,La6Zr6
11.903449940688644,-0.602833936,Nb6Ti6
21.686746987951807,-1.202041247,Cr6Mn6
11.589627293352446,-0.574463542,Sc6V6
12.307692307692307,-0.131966427,Cd6Hf6
11.829969982229875,-0.587017377,Ti6V6
11.589627293352446,-0.574460526,Sc6V6
14.252590684672837,-0.625615948,Hf6V6
9.679911105988936,-0.295923812,Ta6Y6
16.666666666666668,0.065918436,Ta12
14.950484956045756,-0.387927387,Ta6Zr6
6.617647058823529,0.012999224,Ag6Sc6
62.69430051813472,-4.850804199,Ag6Sc6
12.307692307692307,-0.382108717,Au6Hf6
9.47389268955678,-0.862466743,Nb6Y6
12.249932625741156,-0.344772062,Sc6Ta6
9.374729807851963,-0.996303553,Hf6La6
16.666666666666668,-0.716807984,La6Ta6
8.181818181818182,-0.84353835,La12
9.374729807851963,-0.996296475,Hf6La6
13.125592082986564,-0.845813427,Nb6Zr6
12.307692307692307,-0.2249498,Ag6Hf6
62.69430051813472,-4.626096549,Ag6Hf6
12.70164760046835,-0.314206233,Ta6Y6
31.612903225806452,-1.601085761,Cr6Mn6
13.47001326636926,-0.62152987,Ti6V6
15.625,-0.860075297,Nb12
15.625,-0.860363708,Nb12
12.249932625741156,-0.345388042,Sc6Ta6
6.617647058823529,0.168106871,Cd6Sc6
7.377049180327869,-0.056268904,Ag6Y6
62.69430051813472,-4.770086427,Ag6Y6
13.411020025256969,-0.308785327,Ta6Zr6
13.044567844987537,-0.78083481,V6Zr6
72.0,-6.9938204,Hf6Hg6
12.307692307692307,-0.243477646,Hf6Hg6
9.47389268955678,-0.862584134,Nb6Y6
14.430195915803996,-0.992347001,Hf6Nb6
12.307692307692307,-0.202133741,Hf6Zn6
14.237451369597338,-0.546813167,Ta6Ti6
8.181818181818182,-0.601534044,Ag6La6
8.181818181818182,-0.843328101,La12
15.337423312883436,-0.458032124,La6V6
9.303706399609725,-0.88651189,La6Zr6
12.030075187969924,-0.192294185,Cu6Zr6
63.684210526315795,-3.036909249,Cu6Zr6
9.303706399609725,-0.886730029,La6Zr6
13.220501187158636,-1.156295364,Hf6W6
14.144612365568808,-0.56655899,V6Zr6
12.307692307692307,-0.584225862,Hf6Ni6
13.47001326636926,-0.621830013,Ti6V6
13.125592082986564,-0.84575362,Nb6Zr6
9.679911105988978,-1.090373953,Mo6Y6
19.9422105770277,-1.240999339,Hf6Ni6
15.064615212402126,-0.507242105,Hf6Ta6
16.666666666666668,-0.716807984,La6Ta6
12.307692307692307,-0.701824371,Hf6Pt6
6.617647058823529,0.050092686,Hg6Sc6
12.166740453972256,-0.830713044,Nb6Y6
8.741767131583462,-0.76549378,Sc6W6
13.637866597208687,-0.896732085,Nb6Ti6
7.377049180327869,0.107183689,Cd6Y6
16.311948504870227,-0.399687056,Nb6Ta6
85.20710059171599,-8.661875204,Cd6Y6
11.808543682248803,-0.69480145,Ti6W6
14.950484956045756,-0.387955165,Ta6Zr6
12.030075187969924,-0.45159844,Pd6Zr6
8.181818181818182,-0.727120101,Hg6La6
11.734048646613664,-0.826339017,Nb6Sc6
15.500421806660256,-1.067997611,Nb6W6
8.181818181818182,-0.532201139,Cd6La6
7.377049180327869,-0.050613302,Hg6Y6
72.0,-7.131294806,Hg6Y6
14.865603938975775,-0.946985712,Cr6Hf6
14.865603938975775,-0.946985712,Cr6Hf6
14.865603938975775,-0.946985712,Cr6Hf6
8.859984663433194,-0.795051042,La6Ti6
11.734048646613664,-0.825579195,Nb6Sc6
14.320872050844718,-0.886127324,Nb6Zr6
9.829555329649786,-0.717283333,Cr6Sc6
13.637866597208687,-0.896508713,Nb6Ti6
9.00365096011178,-0.764838021,Mo6Sc6
9.00365096011178,-0.764838021,Mo6Sc6
9.00365096011178,-0.764838021,Mo6Sc6
12.16230129009887,-0.681689841,Mo6Ti6
14.430195915803996,-0.992248031,Hf6Nb6
11.808543682248803,-0.69485254,Ti6W6
12.166740453972256,-0.830812681,Nb6Y6
15.625,-0.883821805,La6Nb6
8.181818181818182,-1.396350533,La6Nb6
15.271212847371359,-1.2150116,Mn6Y6
10.38961038961039,0.006545481,Cd6Ti6
12.030075187969924,-0.080258802,Cd6Zr6
16.311948504870227,-0.399713345,Nb6Ta6
15.432689254351342,-0.700530169,Nb6V6
6.617647058823529,-0.254019267,Sc6Y6
15.96477984153231,-0.34002034,Nb6Ta6
17.524049753018105,-1.318728732,Hf6Rh6
9.00365096011178,-0.765498942,Mo6Sc6
9.00365096011178,-0.765498942,Mo6Sc6
9.00365096011178,-0.765498942,Mo6Sc6
16.21125489885758,-0.376513911,Ta6V6
36.93915010166979,-5.4187264,Sc6Zn6
8.741767131583462,-0.765760998,Sc6W6
15.634905117261043,-3.137730379,Sc6Zn6
13.220501187158636,-1.156308389,Hf6W6
12.16230129009887,-0.681549482,Mo6Ti6
11.982384362269938,-1.191086062,Mn6Y6
87.27272727272728,-7.068788263,Sc6Zn6
18.68788459222437,-0.920868036,Co6Hf6
16.062227821529046,-1.151380589,Fe6Y6
14.076012932203518,-1.473339074,Cu6Sc6
14.641212098216133,-0.759246593,Cr6Zr6
15.528546924913458,-0.978859703,Nb6V6
15.96477984153231,-0.339824588,Nb6Ta6
6.617647058823529,0.037404354,Cu6Sc6
21.686746987951807,-0.552289771,Cr6Ti6
13.277948467408578,-0.511729952,Cr6Ti6
6.617647058823529,-0.100357983,Au6Sc6
7.377049180327869,-0.203064998,Au6Y6
12.030075187969924,-0.136546513,Zn6Zr6
15.432689254351342,-0.700654474,Nb6V6
16.969251867178745,-0.533779074,Cr6Ti6
14.320872050844718,-0.886330011,Nb6Zr6
62.69430051813472,-4.524388882,Ag6Zr6
12.030075187969924,-0.192816484,Ag6Zr6
10.38961038961039,-0.07551561,Ag6Ti6
12.030075187969924,-0.507518037,Ni6Zr6
8.181818181818182,-0.856451333,Au6La6
8.181818181818182,-1.396350533,La6Nb6
19.6411888789814,-1.131049355,Ni6Zr6
14.60037942788436,-0.782270879,Cr6Sc6
72.0,-6.954224336,Hg6Zr6
12.030075187969924,-0.160204296,Hg6Zr6
12.623385148262953,-0.60422856,Ti6V6
15.337423312883436,-0.357828993,Hf6V6
12.030075187969924,-0.307414574,Au6Zr6
21.337430906902362,-0.621352222,Fe6Ta6
17.955127163227328,-0.653162997,Cr6Hf6
17.955127163227328,-0.653162997,Cr6Hf6
17.955127163227328,-0.653162997,Cr6Hf6
13.020941679900876,-0.997770726,W6Zr6
9.679911105988978,-1.090357925,Mo6Y6
12.593988491512208,-1.011138277,La6Nb6
21.686746987951807,-0.455115665,Cr6Zr6
10.38961038961039,0.015628625,Ti6Zn6
21.686746987951807,-0.435303788,Cr6Hf6
21.686746987951807,-0.435303788,Cr6Hf6
21.686746987951807,-0.435303788,Cr6Hf6
10.371688529349207,-0.932348026,La6Ta6
7.377049180327869,-0.06516857,Cu6Y6
15.768287123744084,-0.176492877,Ta6V6
16.809235759598973,-3.352300379,Y6Zn6
16.809235759598973,-3.35231641,Y6Zn6
10.38961038961039,-0.068991497,Hg6Ti6
15.133255888541106,-1.48700347,Cu6Y6
15.528546924913458,-0.978863273,Nb6V6
17.432541789888955,-0.967334077,Fe6Hf6
7.377049180327869,0.087613434,Y6Zn6
16.600978549617626,-1.046276306,Mn6Zr6
17.259529468623047,-1.182397811,Rh6Zr6
17.259529468623047,-1.182399145,Rh6Zr6
12.030075187969924,-0.630333031,Pt6Zr6
10.371688529349207,-0.932663275,La6Ta6
18.19549901330199,-0.421365353,Cr6Ta6
12.3926660645397,-1.090815458,Fe6Y6
8.181818181818182,-0.581934824,La6Zn6
16.692007240274222,-0.755130667,Co6Ti6
20.631016530128505,-0.628271336,Mn6Ta6
20.631016530128505,-0.628280969,Mn6Ta6
8.181818181818182,-0.623214245,Cu6La6
63.684210526315795,-2.865830774,Cu6La6
12.593988491512208,-1.011202238,La6Nb6
16.666666666666668,-0.596436578,Ta6V6
15.337423312883436,0.006384567,Ta6V6
19.014143373974324,-1.29553727,Cu6Ti6
21.686746987951807,-0.74863813,Cr12
21.686746987951807,-0.74851742,Cr12
16.18189326809658,-0.420425244,Ta6W6
13.020941679900876,-0.998170727,W6Zr6
10.38961038961039,-0.175260413,Au6Ti6
10.150946951957902,-1.175706179,La6Nb6
20.067114596959645,-0.814205315,Ru6Ta6
10.38961038961039,-0.482818941,Cr6Ti6
13.421263999949394,-1.125325099,Ti6W6
21.686746987951807,-0.555761919,Cr6La6
17.214711168092972,-0.799018385,Cr6V6
15.309644355427741,-0.846053736,V6W6
11.973502929340034,-1.186873302,W6Y6
11.973502929340034,-1.186944886,W6Y6
13.616557889864314,-0.919600571,Hf6Mo6
12.838708649660969,-1.402256483,La6Mn6
8.181818181818182,-0.766131911,La6Pd6
10.150946951957902,-1.175624467,La6Nb6
16.18189326809658,-0.42043863,Ta6W6
17.169402790800216,-0.989527244,Fe6Zr6
12.393965225580553,-1.447468159,La6W6
19.321777495176246,-0.810537111,Cr6V6
11.547683323628114,-1.120498091,Sc6W6
13.421263999949394,-1.125500339,Ti6W6
17.4292281512511,-0.962397091,Cr6Nb6
17.214711168092972,-0.798955128,Cr6V6
19.321777495176246,-0.810516689,Cr6V6
15.768287123744123,-0.838935591,Mo6V6
11.547683323628114,-1.120256286,Sc6W6
6.617647058823529,-0.01922238,Pd6Sc6
15.28191571088717,-1.276676493,V6W6
15.652470664229797,-1.112005837,Rh6Ti6
15.309644355427741,-0.845962514,V6W6
14.20100919572253,-1.201469312,Hf6W6
19.762178208631024,-1.09005646,Mn6Nb6
16.66666666666671,-0.421941241,Mo6Ta6
16.666666666666668,-0.36704081,Mo6Ta6
13.411020025256935,-0.727934579,Mo6Zr6
14.237451369597284,-1.025040132,Mo6Ti6
17.82809436610917,-0.692940394,Co6Y6
15.711220184404153,-0.520655977,Ta6W6
7.377049180327869,-0.120782149,Pd6Y6
15.376836875800764,-1.186552656,Nb6W6
15.28191571088717,-1.276804128,V6W6
14.20100919572253,-1.201513016,Hf6W6
15.768287123744123,-0.83905591,Mo6V6
16.666666666666668,-0.381233179,Fe6Ta6
15.500421806660256,-1.067677679,Nb6W6
14.237451369597284,-1.024939531,Mo6Ti6
12.030075187969924,-1.063825096,V6Zr6
12.307692307692307,-0.888679924,Fe6Hf6
19.222023995715745,-1.275677624,Nb6Ru6
16.39470165552261,-0.911329979,Hf6Ru6
19.277320124307515,-0.572261819,Ta6Tc6
12.249932625741119,-1.04872439,Mo6Sc6
12.249932625741119,-1.04872439,Mo6Sc6
12.249932625741119,-1.04872439,Mo6Sc6
12.030075187969924,-0.528517663,Co6Zr6
16.21125489885765,-1.162409227,Mo6V6
27.880960136538118,-1.473560999,Cr6Mn6
12.701647600468311,-1.144995876,Mo6Y6
10.413975710736244,-0.962269287,Re6Sc6
16.147228542537114,-0.80826708,Ru6Zr6
12.701647600468311,-1.145294347,Mo6Y6
14.093421660483344,-1.109665823,W6Zr6
21.686746987951807,-0.650212567,Cr6Nb6
17.73393856349673,-1.528208691,Hf6Ir6
16.666666666666668,0.274035122,Cd6Ta6
24.589577634889757,-1.340856758,Cr6Mn6
21.686746987951807,-0.207394441,Cr6Ta6
16.885556773006208,-0.55468441,Co6Sc6
16.885556773006208,-0.55468441,Co6Sc6
16.885556773006208,-0.55468441,Co6Sc6
16.666666666666668,-0.546143472,Cr6Ta6
16.21125489885765,-1.163007727,Mo6V6
85.20710059171599,-8.411737139,Cd6Ta6
16.666666666666668,-0.633839914,Mn6Ta6
16.311948504870283,-1.092630042,Mo6Nb6
62.69430051813472,-4.499116262,Ag6Ta6
19.501425658563203,-1.03678168,Mn6Zr6
16.666666666666668,0.212409092,Ag6Ta6
16.666666666666668,-0.351410044,Ta6Tc6
15.964779841532346,-1.069494108,Mo6Nb6
15.711220184404153,-0.520675196,Ta6W6
15.749444726044826,-0.91535534,Hf6Tc6
15.749444726044826,-1.055999548,Hf6Re6
15.964779841532346,-1.069187173,Mo6Nb6
12.249932625741119,-1.047975495,Mo6Sc6
12.249932625741119,-1.047975495,Mo6Sc6
12.249932625741119,-1.047975495,Mo6Sc6
15.064615212402146,-0.858501632,Hf6Mo6
14.093421660483344,-1.109868727,W6Zr6
6.617647058823529,-0.393448012,Mo6Sc6
6.617647058823529,-0.393448012,Mo6Sc6
6.617647058823529,-0.393448012,Mo6Sc6
10.413975710736244,-0.962437243,Re6Sc6
14.950484956045674,-0.762348064,Mo6Zr6
27.60469996255612,-1.247584603,Rh6Ta6
63.684210526315795,-2.973329331,Cu6Ta6
16.666666666666668,0.170678964,Cu6Ta6
21.449436652492004,-0.672764595,Rh6Ta6
18.465490303158646,-1.096690504,Nb6Tc6
8.181818181818182,-1.233178539,La6Mn6
21.686746987951807,-1.202041247,Cr6Mn6
10.38961038961039,-0.339592482,Co6Ti6
16.082631202417147,-1.45692382,La6Mn6
15.511711573222643,-0.898301763,Re6Zr6
20.00097191175193,-1.027037769,Re6Zr6
20.067114596959645,-0.842609789,Os6Ta6
15.511711573222643,-0.804924461,Tc6Zr6
16.91567584871433,-1.235343926,Fe6La6
14.17677119312447,-0.77342401,Ni6Y6
16.666666666666668,0.163315003,Pd6Ta6
16.666666666666664,-0.790619196,Mo6Zr6
16.666666666666668,-0.081252288,Rh6Ta6
25.373513773071455,-4.560525694,Y6Zn6
14.64373762506992,-0.825758445,Ru6Ti6
10.38961038961039,-0.378447048,Tc6Ti6
14.067394525050904,-0.719138018,Tc6Ti6
19.277320124307515,-0.612034656,Re6Ta6
31.612903225806452,-1.601085761,Cr6Mn6
16.39470165552261,-0.933250493,Hf6Os6
16.666666666666668,0.221425485,Ta6Zn6
15.376836875800764,-1.186558666,Nb6W6
12.307692307692307,-0.887110017,Hf6Tc6
7.377049180327869,-0.865387603,Hf6Y6
15.254237288135593,-1.107980157,W12
14.067394525050904,-0.773104186,Re6Ti6
12.356954776102782,-0.372453724,Co6Sc6
12.356954776102782,-0.372453724,Co6Sc6
12.356954776102782,-0.372453724,Co6Sc6
13.278311242974036,-1.189729276,Fe6La6
6.617647058823529,-0.399929356,Re6Sc6
17.466250070347254,-1.463431261,Ir6Zr6
12.030075187969924,-0.999558144,Cr6Zr6
19.448306599975915,-1.421151439,Mn6W6
13.285080052893928,-0.59403713,Co6Y6
26.183602384176865,-1.407673029,Cr6Mn6
18.465490303158646,-1.128067322,Nb6Re6
15.625,-1.158756031,Cr6Nb6
16.147228542537114,-0.81367495,Os6Zr6
12.030075187969924,-0.441322691,Ru6Zr6
24.40926546724408,-0.483685975,Ni6Ta6
12.030075187969924,-0.830277533,Fe6Zr6
10.38961038961039,-0.304958702,Ru6Ti6
19.222023995715745,-1.326694583,Nb6Os6
7.377049180327869,-1.115860487,Mn6Y6
12.030075187969924,-0.685202458,Mo6Zr6
15.254237288135593,-1.108487937,W12
18.985441482596283,-1.207570279,Ru6V6
21.64100005074942,-0.826922493,Co6V6
30.535303984414355,-1.135752511,Co6V6
15.254237288135593,-1.20492336,W6Zr6
16.311948504870283,-1.092415798,Mo6Nb6
25.789473684210527,-1.370160373,Nb6Tc6
8.181818181818182,-1.025411942,La6Pt6
7.377049180327869,-1.015863616,Mo6Y6
16.666666666666664,-1.045806248,Mo12
19.652810012271107,-0.972739061,Ni6Y6
9.219864597038306,-0.649650084,La6Ti6
12.030075187969924,-1.070530479,Mn6Zr6
17.152409481785774,-1.325840052,Cr6W6
20.511556279327962,-1.045827082,Fe6Zr6
20.746878199457324,-0.99427855,Fe6Hf6
15.711220184404159,-1.28977234,Mo6W6
16.66666666666666,-0.473853921,Mo6Ta6
16.666666666666668,0.209003862,Hg6Ta6
18.238219121784766,-1.039380394,Tc6V6
16.666666666666668,0.091602664,Au6Ta6
18.19549901330202,-1.266049422,Cr6Mo6
12.030075187969924,-0.672181216,Tc6Zr6
20.528994823979385,-2.010792124,Cu6Sc6
15.337423312883436,-0.71402116,Tc6V6
16.1818932680966,-1.166736715,Mo6W6
12.307692307692307,-1.012807883,Hf6Re6
14.64373762506992,-0.827582923,Os6Ti6
15.839943223088637,-1.333953327,Ir6Ti6
21.686746987951807,-1.201737175,Cr6Mn6
8.181818181818182,-0.663318283,La6Ni6
15.189917919387339,-1.078057188,La6Ni6
15.625,-1.134933769,Mn6Nb6
15.337423312883436,-0.354375246,Ag6V6
15.337423312883436,-0.354375246,Ag6V6
27.678978321428122,-1.890340003,Cu6Zr6
24.032064142554876,-4.377657751,Sc6Zn6
15.337423312883436,-0.716630137,Ru6V6
18.19549901330202,-1.266143051,Cr6Mo6
15.337423312883436,-0.177528055,Cd6V6
15.337423312883436,-0.177528055,Cd6V6
24.40926546724408,-0.483877534,Ni6Ta6
14.23450183450921,-0.963516232,Co6La6
8.181818181818182,-1.233178539,La6Mn6
7.377049180327869,-0.167301995,Ni6Y6
18.238219121784766,-1.088328689,Re6V6
13.063905797077783,-0.526472459,Sc6Tc6
15.337423312883436,-0.429939346,Pd6V6
21.706340553580944,-0.794084295,Ir6Ta6
28.941787404774637,-2.290199658,Ta6Zn6
15.337423312883436,-0.130077229,V6Zn6
15.337423312883436,-0.130077229,V6Zn6
16.1818932680966,-1.166758259,Mo6W6
20.293252546743325,-1.033926868,Rh6V6
25.096750157741592,-1.3717003,Ni6Zr6
22.305182984487814,-1.42486405,Nb6Pd6
23.01022599305774,-0.980224874,Pt6Ta6
16.666666666666664,-0.523114222,Mo6Ta6
18.775369683972333,-0.982900272,Co6La6
15.625,-0.253256133,Cd6Nb6
15.625,-0.253256133,Cd6Nb6
85.20710059171599,-8.449747839,Cd6Nb6
11.587394454603984,-0.579658909,Rh6Sc6
20.81837445204189,-1.194958586,Fe6Y6
11.587394454603984,-0.579620408,Rh6Sc6
16.666666666666664,-1.045416019,Mo12
12.430562601286985,-1.464360081,Pt6Sc6
21.706340553580944,-0.794066492,Ir6Ta6
25.789473684210527,-0.874874887,Sc6Tc6
10.38961038961039,-0.241821871,Os6Ti6
7.377049180327869,-1.03207034,W6Y6
7.377049180327869,-0.273648359,Ta6Y6
6.617647058823529,-0.082294516,Pt6Sc6
15.625,-0.452977269,Ag6Nb6
25.789473684210527,-0.701732299,Tc6Y6
20.546132032915732,-1.057790375,Nb6Rh6
25.789473684210527,-1.874120866,Re6V6
62.69430051813472,-4.362615462,Ag6Nb6
18.985441482596283,-1.304343,Os6V6
7.377049180327869,-0.226290166,Pt6Y6
15.625,-0.909362121,Nb6Re6
16.38813450457503,-0.662111438,Sc6Tc6
19.04706541463031,-1.128759717,Re6Ti6
27.72295584825959,-2.815337898,Nb6Zn6
20.546132032915732,-1.057738665,Nb6Rh6
23.381312956684226,-1.037335866,Nb6Ni6
15.254237288135593,-1.108091484,W12
20.293252546743325,-1.033957495,Rh6V6
18.17221326229451,-1.583890307,Tc6W6
12.457718404179822,-0.622904788,Rh6Y6
13.348012565379209,-1.269625607,La6Rh6
20.146187085551805,-1.499958913,La6Mn6
24.651623486497844,-1.293041251,Cu6V6
22.766577899827524,-0.89559901,Co6Zr6
12.030075187969924,-0.732891385,Re6Zr6
25.789473684210527,-1.130138473,Re6Zr6
25.384676405545402,-1.490075746,Hf6Ni6
12.030075187969924,-0.425260353,Os6Zr6
15.711220184404159,-1.28956814,Mo6W6
63.684210526315795,-2.878297673,Cu6Nb6
15.625,-0.509329668,Cu6Nb6
20.15365699577277,-1.089314208,Hf6Re6
15.337423312883436,-0.30821987,Cu6V6
24.95881376396679,-1.446760164,Cu6Nb6
39.868312608280384,-2.223714392,Cu6Nb6
21.686746987951807,-0.555551201,Cr6La6
6.617647058823529,0.103039142,Co6Sc6
6.617647058823529,0.103039142,Co6Sc6
6.617647058823529,0.103039142,Co6Sc6
8.181818181818182,-1.019397328,Fe6La6
25.789473684210527,-1.11502264,Hf6Re6
15.337423312883436,-0.407974863,Au6V6
31.612903225806452,-1.018434932,Mn6Nb6
15.625,-0.337239124,Hg6Nb6
15.625,-0.590284836,Au6Nb6
19.04706541463031,-0.995978775,Tc6Ti6
20.6970395002341,-1.202694962,La6Ni6
16.666666666666664,-1.271213372,Mo6Sc6
16.666666666666664,-1.271213372,Mo6Sc6
16.666666666666664,-1.271213372,Mo6Sc6
27.381744820370805,-2.685628289,V6Zn6
23.027770895288473,-0.99476533,Co6Hf6
6.617647058823529,0.227990737,Rh6Sc6
15.254237288135593,-0.690594927,Ag6W6
16.38813450457503,-1.375295355,Re6Sc6
18.17221326229451,-1.308287765,Re6W6
15.254237288135593,-1.499930766,Tc6W6
15.254237288135593,-0.690594927,Ag6W6
62.69430051813472,-4.137155708,Ag6W6
16.992445237517675,-0.652838067,Tc6Y6
27.72295584825959,-2.815323033,Nb6Zn6
10.840637736455376,-0.403353902,Ru6Sc6
32.402121395830015,-4.238060268,Zn6Zr6
8.181818181818182,-1.629655906,La6Mo6
16.38813450457503,-1.375616757,Re6Sc6
20.15365699577277,-0.935595919,Hf6Tc6
10.840637736455376,-0.44568447,Os6Sc6
7.377049180327869,-0.319489689,Co6Y6
20.631016530128548,-1.318759201,Mn6Mo6
31.612903225806452,-0.618250453,Mn6Ta6
20.792216886194808,-1.420492976,Ir6Nb6
20.536308615278216,-1.374722997,Ir6V6
23.381312956684226,-1.037041248,Nb6Ni6
32.77385961594813,-4.310001792,Hf6Zn6
8.181818181818182,-0.897414084,Co6La6
11.996301600592492,-1.00619741,La6Tc6
22.041191524984278,-1.602730552,Nb6Pt6
20.00097191175193,-0.904706746,Tc6Zr6
15.625,-0.883821805,La6Nb6
21.549433823535498,-1.268979928,Fe6La6
21.686746987951807,-0.795611611,Cr6W6
11.65487312713577,-0.529091427,Ru6Y6
12.487791736945454,-1.047362332,La6Ru6
19.28678212313384,-1.051394121,Cr6W6
21.686746987951807,-0.820954863,Cr6V6
31.612903225806452,-1.600866624,Cr6Mn6
21.950922255190726,-1.702531288,Pd6W6
31.58748475928016,-2.287132975,Pd6W6
11.65487312713577,-0.596816097,Os6Y6
19.27732012430758,-1.190804965,Mo6Tc6
25.789473684210527,-0.982209301,Tc6Zr6
20.792216886194808,-1.420507856,Ir6Nb6
25.789473684210527,-1.160693638,La6Re6
31.055619590343433,-1.250464537,Cr6Cu6
19.27732012430758,-1.251688941,Mo6Re6
25.43153475002815,-1.225706484,Cr6Fe6
20.631016530128548,-1.31883078,Mn6Mo6
15.254237288135593,-0.809166222,Cu6W6
63.684210526315795,-2.86609904,Cu6W6
21.648367506853898,-1.368256498,Re6W6
21.769911014446514,-1.531847072,Pt6V6
11.726178837945744,-0.811609267,Ir6Sc6
22.976141728016536,-1.2331652,Cr6Tc6
25.43153475002815,-1.225439837,Cr6Fe6
8.181818181818182,-0.968169448,La6Rh6
23.917477433531825,-1.091148635,Cr6Ru6
22.29690427050213,-1.38471832,Mo6Re6
21.157444763346604,-0.93705993,Co6Ti6
21.562679201600766,-1.113140845,Co6W6
15.254237288135593,-1.730684133,V6W6
21.686746987951807,-1.201737175,Cr6Mn6
25.789473684210527,-1.224947793,Tc6Ti6
20.536308615278216,-1.374769195,Ir6V6
39.550442377480685,-2.251743191,Cu6W6
24.56240690316854,-1.569963406,Cu6W6
27.7537740459168,-1.408618456,Cr6Pd6
20.219809324723872,-1.31892658,Rh6W6
25.538330583986234,-1.14323828,Mn6Mo6
25.789473684210527,-0.950722123,Hf6Tc6
18.916731353910283,-1.30484349,Ru6W6
6.617647058823529,0.156348344,Ru6Sc6
23.009960657726687,-1.37184463,Ni6W6
18.311756258961914,-1.888636942,Pd6Y6
