Train Y,Predicted Y
-2.107469707,-1.8807364
-2.130721834,-1.426683
-2.446701512,-2.5017228
-0.96355347,-1.1364373
2.686780205,2.6583014
-0.930099386,-1.4185109
-0.768978606,-1.3859172
1.128700447,1.1058874
-2.829773578,-2.861549
-0.789379797,-0.95092475
-2.76353277,-2.8692026
-1.555134261,-1.4356432
-1.105494443,-0.81087136
0.515538987,-0.3334807
-2.458966635,-2.1579013
1.345236803,1.0195282
-2.76353277,-2.8692024
0.050415347,0.09649536
-2.070251881,-1.8669572
-1.848046169,-1.8502424
0.108090147,0.3089723
-0.462541824,-0.88660854
-0.253032128,-0.042121112
0.693961855,0.9420726
-1.454437175,-1.7603102
-0.31934042,0.0010597408
1.199995225,0.9909075
-1.470453931,-1.7213299
-0.663849737,-0.30798936
-2.442553681,-2.5079958
0.435261459,-0.086153254
-1.930681427,-2.3666449
-1.393716468,-0.78985804
-1.853767771,-1.6842189
-1.836904876,-2.176088
-2.964370743,-2.9295807
-0.654212826,-0.33837572
-0.939828953,-0.813084
-2.706748871,-2.5828
-2.206051516,-2.1884463
1.332403778,1.9811883
-2.991351918,-1.9473746
-1.92354497,-2.0373766
-0.223120967,0.14194107
-2.372684099,-2.1048176
-0.367408513,-0.4547997
-2.068328308,-2.1989477
-0.799731415,-0.42146516
-1.269777867,-1.5317581
-2.749947759,-2.029493
-3.567035003,-3.4206262
-1.679576682,-1.855418
-0.958595012,-1.1076336
0.626013124,0.9007372
0.03303394,0.2370264
-2.61585142,-2.725335
-1.09895269,-1.0985162
-3.455084921,-3.253152
-2.968361564,-2.1809754
-0.380181265,-0.39121425
-1.66183486,-1.0977845
0.57284725,0.30290073
-2.123916947,-2.1976082
0.669621408,0.62222224
-3.6918909,-3.385595
-3.437227858,-3.5090218
-1.597862121,0.22438484
-1.259854419,-1.774286
0.183127715,0.44389015
-0.990594239,-0.90005344
-1.044909385,-0.91377026
-0.884515284,-1.3072386
0.706464125,0.8050248
-1.653092658,-1.9973748
-2.309373413,-1.7280324
-2.648103713,-2.3610098
0.368093424,0.545289
1.289035091,1.324708
-0.782332592,-0.9317201
-3.492598262,-3.3781729
