-3.146496331538828906e-01,5.208692642861817435e-01,9.980728153191623653e-01,9.318475138867839958e-01,6.608708566600637324e-01,2.071980988917107858e-01,1.212334980076300583e+00,-5.046170243926864085e-01,1.393185213953812562e-01
-6.603541689008209092e-02,-8.532264219278168360e-01,1.115220466756914330e+00,1.261664853137415720e+00,2.827165513426089793e-01,-1.464521349443057785e+00,-9.038924060664751403e-01,7.450676952847626877e-01,8.866411927157105133e-01
1.828993850813451227e-01,2.063623497303891940e-01,-7.670716339735607070e-01,7.633721173102823165e-01,3.172745805246264261e-01,-3.028965099427777252e-01,-7.791273695026136314e-01,7.450676952847626877e-01,8.866411927157105133e-01
1.412232430899919289e-01,1.889348755597398677e+00,-1.083022200134899249e+00,7.577073156819319477e-01,6.347851756987180627e-01,-1.039216293095152899e-01,8.380398703847157238e-01,7.450676952847626877e-01,-1.511185560183764043e+00
4.306192610137363097e+00,1.408400758645994844e-01,-8.199410223870662318e-01,-1.603465926001661268e+00,5.147941641491977638e-01,-5.856396380736733631e-01,6.838090485898146165e-01,-5.046170243926864085e-01,1.393185213953812562e-01
4.738983315432180987e+00,1.707758453740779947e+00,-2.161098771514611716e+00,-5.145651685520559182e-01,3.729348663814376352e-01,-2.197707955195965290e+00,4.597628978240718145e-01,-5.046170243926864085e-01,1.393185213953812562e-01
2.278615305758624199e-01,-4.844296233117976747e-01,1.272534009054909321e+00,3.452258341509270023e-01,-3.127834489583045663e-01,9.362786744003466222e-01,-5.211026555875635236e-01,7.450676952847626877e-01,-1.511185560183764043e+00
-1.066696553316505980e-01,1.659084764583336202e+00,1.455713262562880611e-02,-8.003229395821833680e-01,3.197667067846997613e-01,-5.001551566441968522e-01,7.051783793204335904e-01,-5.046170243926864085e-01,1.393185213953812562e-01
-3.681072999004831869e-01,1.576713906009199917e+00,-5.219059670253898275e-01,-2.276003763767501020e+00,-3.428924555836644572e+00,1.788829199927880698e+00,1.478503064144176260e-01,-5.046170243926864085e-01,1.393185213953812562e-01
2.119925380483856092e-01,5.472508735527514823e-02,-8.497445279232339610e-01,-2.785317673707831121e-01,1.126128369451306455e+00,-1.120071580377488996e+00,1.561411624930509445e+00,-5.046170243926864085e-01,1.393185213953812562e-01
3.637898706091972079e-01,-1.268652145013429711e-01,4.705181547179460022e-01,6.863727766582602419e-01,-9.528639542394870543e-02,5.262637697561839412e-01,2.726153429782793847e-01,7.450676952847626877e-01,-1.511185560183764043e+00
-9.034854316355547255e-01,2.887332083045255904e-01,-5.219059670253898275e-01,-2.276003763767501020e+00,-3.505078365543824237e+00,1.792478367080551083e+00,-1.876024406918640031e+00,-5.046170243926864085e-01,1.393185213953812562e-01
-3.171341723879823049e-01,-8.700750066361624402e-01,2.231816713788020712e-01,1.573858365099846113e+00,4.940513647582989165e-01,-2.863254778370386694e-02,6.734562051302601660e-01,-1.754301744070135616e+00,8.866411927157105133e-01
-6.924127396633981968e-02,-4.994061430525500445e-01,2.231816713788020712e-01,1.573858365099846113e+00,2.944558204594877604e-01,-5.362548251317537235e-02,-2.450268299994443066e-01,-5.046170243926864085e-01,1.393185213953812562e-01
-1.292709477192692524e-01,9.795251813467130697e-01,-1.112607958774216366e+00,8.647091242174422820e-01,9.505451687214981904e-01,-7.410714324617605486e-01,1.053060465313924166e+00,7.450676952847626877e-01,8.866411927157105133e-01
-6.983907251819546635e-01,-4.713251685386395939e-01,1.103761169178617552e+00,1.634702530737687232e+00,1.447475012528798011e-01,7.244540835286674731e-03,-1.151431547759668605e+00,7.450676952847626877e-01,-1.511185560183764043e+00
-1.361635404332238730e-01,1.988740898600133422e-01,-8.717428983412910393e-01,1.667852110636920182e+00,9.152173858726271316e-01,-6.384149591389163270e-01,-3.790828799244445046e-01,7.450676952847626877e-01,-1.511185560183764043e+00
7.442449591341049331e-01,-6.061138462054083131e-01,2.826329126383215207e-01,-1.296937215667581578e+00,-1.107984599522231051e+00,1.719070733284917107e+00,-1.484049826088431612e+00,7.450676952847626877e-01,8.866411927157105133e-01
-4.084209526344262375e-01,3.224303777212175759e-01,-1.197546429214767283e+00,4.488707232029727212e-01,6.672367303372087610e-01,-7.025093807927536294e-02,2.303365406198579546e+00,7.450676952847626877e-01,-1.511185560183764043e+00
-5.900327560044374975e-01,-2.167243329458552192e-01,-9.207938192726697335e-02,8.370145384788397758e-01,3.680061009578426967e-01,2.152174489800215973e-01,-2.002318147002314586e+00,7.450676952847626877e-01,8.866411927157105133e-01
2.547105835895225878e-01,-3.852101800293159517e-01,1.594142926042515063e+00,2.184398096155405256e+00,3.965916732758488772e-01,-2.822854674961735033e-01,5.433820180743192951e-01,-1.754301744070135616e+00,8.866411927157105133e-01
2.943830649082136985e-01,-1.295033754280001448e+00,2.430332867637129968e-01,-7.560535638939648306e-01,1.956139482906665006e-01,-8.602353005845472245e-01,-1.155678868153332095e+00,7.450676952847626877e-01,-1.511185560183764043e+00
7.141900490441870364e-01,1.934278314819654510e+00,-2.161098771514611716e+00,-5.145651685520559182e-01,6.768026650541979494e-01,-9.485142788216727183e-01,7.157818374318546464e-03,-5.046170243926864085e-01,1.393185213953812562e-01
3.751376667304899548e-02,1.689210503785092687e-01,1.117286837463833171e+00,6.171363123117535876e-01,1.817164331991142912e-01,9.784529735919867965e-01,1.113968124337787365e-02,-1.754301744070135616e+00,8.866411927157105133e-01
