Test Y,Predicted Y
-1.951288608,-2.0552514
-1.102929498,-1.4308745
1.487436148,1.1295234
-2.586323531,-2.8674238
0.307014479,0.6462907
-3.022896715,-2.695504
-1.856288497,-1.4545724
-2.977393839,-3.160418
-2.895954793,-2.830293
0.078749881,0.18116145
-2.304665707,-1.9755869
-1.810907664,-2.0560188
-3.224155103,-3.0519838
0.481918914,0.31606722
1.448100868,1.6528124
-0.496411289,-0.6676869
0.214804895,0.16019769
-1.393716468,-0.44934726
-2.642799261,-2.5112624
-0.743501403,0.16537707
-0.546689491,-0.15800487
-0.12866794,0.37400818
-0.469304941,-0.5199561
-0.192143119,-0.99093485
-0.701824448,-0.77719676
-3.60980572,-3.2782521
-2.133736311,-2.195208
-2.679903344,-2.758769
-2.791306205,-2.8555012
-3.240632821,-1.5241761
-1.105494443,-0.56555194
-1.21811964,-1.5474302
-1.462704946,-1.485377
-1.001222053,-1.364976
-1.06063117,-0.699176
-2.130721834,-1.0458049
-0.427471929,-0.28936005
0.016171998,-0.2687107
-0.263022243,-0.8728185
0.976194654,1.1001724
-2.712903269,-2.9240022
-0.380181265,-0.14977376
0.286972479,0.20566525
-0.546689491,-0.15800487
-3.039326268,-2.895622
-2.30873449,-1.9773103
-2.739338449,-2.4132135
0.928770383,1.645044
1.273132622,1.2934412
-1.068451858,-1.0883715
-1.613400637,-1.3664824
0.792079982,-0.25214434
-3.455084921,-3.291872
-3.387287758,-3.5824032
1.144619923,1.330055
-3.093569849,-2.6138732
-1.422614142,-2.2489536
0.990014772,0.96765083
-2.303287043,-2.468168
-2.55885704,-2.422847
-2.207653314,-2.0355945
-0.575392603,-0.69701546
-2.906531858,-3.3655255
1.149198374,0.5737924
-2.336574865,-2.5181074
-1.695561601,-2.5314503
0.831957449,0.6029666
0.326952805,0.5286259
-1.086197626,-1.4004927
-0.423890366,-0.6685242
-2.752994754,-3.047681
-1.027876964,-1.002855
-1.900167806,-2.0749984
-3.134557948,-2.9875448
-0.716398865,-0.6229055
-1.375472868,-1.2397286
-1.265047984,-1.6862745
1.391305676,1.2207788
-1.144779382,-0.881707
-0.591697936,-0.66714716
-1.18907312,-0.5111726
-1.907944003,-1.7688004
-2.559824405,-1.8442321
0.148365036,0.3621843
2.415031951,2.4505446
-1.751254868,-2.1272247
-3.353975037,-3.5411232
-1.612677767,-1.4877294
-2.608167877,-2.406416
-3.675933873,-3.4656222
-2.736375401,-2.8269036
-3.359037715,-3.36608
-1.384347725,-1.930638
-1.625644944,-1.490858
0.869152281,1.1768717
-0.936754747,-0.61643416
1.174589589,-0.78010523
-0.073014946,-0.057126507
-2.529402486,-3.3393135
-2.011007936,-2.2489576
0.515538987,-1.0965147
-2.52431627,-1.5517591
-3.049899524,-3.0686688
-0.920002603,-0.997243
2.650838321,2.5136886
-1.174956126,-1.168719
-1.107371892,-0.7374442
2.020223343,1.7628224
-3.004750532,-3.2959263
0.706464125,0.72249573
-1.92135595,-1.6921763
-1.156093331,-0.62033814
-2.145992046,-2.452432
-2.238778512,-2.4376323
-1.088696311,-1.1779643
-1.470756114,-1.6819304
-0.31934042,-0.14229628
-2.027972737,-1.9694272
-1.94273539,-1.6447119
-0.098295954,0.15316053
-2.731684567,-2.8065286
-1.656761841,-1.7208261
1.417018665,1.5377903
-3.6918909,-3.5844223
-1.927141362,-1.4067796
-2.876734848,-2.5369322
-0.454748076,-0.5180499
-0.297319471,-0.7115359
-3.007561876,-2.0831912
-1.729924409,-1.7124445
-2.28697858,-1.787056
-0.212418593,-0.64172477
-1.597350819,-1.1819638
-3.040309688,-2.4057844
-2.276391583,-2.2986941
-1.707125487,-1.9353292
-1.133030867,-1.6762661
-2.03028965,-1.8391353
1.860989944,1.7756113
-2.66456143,-2.5649345
0.379307235,0.14201976
-2.612075296,-2.7870324
-2.301118431,-1.8315037
-2.431846954,-2.1478548
0.631621118,0.20820202
-2.445368698,-1.1452464
-0.288224066,-0.7188619
1.151625494,1.393007
-1.111940139,-1.2749542
0.598425407,0.42484742
-3.539837089,-3.3356202
-2.442553681,-2.5564122
-1.736385752,-1.8477482
-2.572140958,-2.6776853
-3.393847878,-3.0840147
-3.492598262,-3.445668
-1.454437175,-1.769865
-0.789379797,-0.83731824
1.080803377,0.59262985
0.867430209,0.7867349
-1.123834643,-0.8444455
-1.269777867,-1.6862745
-1.076483434,-0.9487508
1.013833441,-0.36246502
-2.069590916,-1.5148181
-2.335059735,-2.252204
0.649255864,0.5049272
1.246558937,0.72320706
-0.888095894,-0.91781926
-2.006093968,-2.2489576
-2.709504295,-2.879954
-3.019521279,-3.2865958
2.557730625,1.9854981
-0.230333752,-0.14773352
-3.372638373,-3.345801
-0.003243053,-0.049114734
-0.939828953,-0.81271136
-2.453982462,-1.9164729
-2.769421994,-3.119408
-0.636742573,-0.74809194
-2.271357341,-2.382123
-2.286560749,-2.4032998
-1.891232132,-1.5388991
-0.595362494,-0.11751823
-3.549843803,-3.6730907
2.66695712,2.482657
-2.144494876,-1.8817939
-0.699858561,-0.7071253
-1.416902336,-1.1295485
0.66942154,0.61552143
1.332403778,1.0262959
1.516266065,0.9797005
-1.061125873,-1.3053364
-0.96182337,-0.992137
0.231125875,-0.036083862
0.721732024,0.75935596
-0.784653995,-0.7485056
3.530969579,1.5316218
-1.901000474,-2.0507793
0.720528056,1.0503598
0.236160934,0.06176667
-1.726055222,-1.8866898
-2.653867764,-3.0593169
-1.700765914,-2.1683638
-2.003047926,-2.5883772
-1.476644249,-0.56284475
-2.083079735,-1.6714962
0.570579862,1.1560398
-2.28129521,-1.9882798
-0.391911004,-0.3193171
0.002086161,0.05302441
