Train Y,Predicted Y
0.379307235,0.14201976
-1.568557093,-1.3744587
-2.316857088,-2.2961533
-1.234992602,-1.265662
-2.275853886,-2.4953868
-0.236594955,-0.15026288
0.481163526,-0.5024539
-0.784003371,-1.2315363
-0.716196684,-1.1460205
1.581751213,1.746646
1.879304702,0.74547035
-1.602109546,-1.4312027
0.805714382,0.4141376
-0.549737846,-0.48951042
-3.156539032,-3.3729346
-0.989690548,-0.81890243
0.082503011,0.087613925
0.078724574,0.47632068
0.027534519,-0.17299257
-1.926026512,-2.5628588
0.611526872,0.6200081
-1.403777878,-1.467754
-2.229919982,-2.6690986
-1.274756325,-1.5042256
-2.133923254,-2.2527351
1.338576953,1.407359
-1.169014793,-1.008698
-0.334788731,-0.097496346
1.187708877,0.71482676
-2.176317229,-2.4389546
-1.825010508,-1.7301202
0.03303394,0.0870439
-2.52040994,-2.3899136
-0.985268699,-1.7899305
-2.088845147,-2.0105236
-1.976372334,-2.2811563
-3.126384057,-3.3194423
0.458768149,0.71479195
-0.409537178,-0.45970315
-1.062598962,-0.84223515
-3.648769292,-3.4609966
-1.225965362,-1.4924368
0.89703878,0.626706
-1.643729629,-1.8393918
-1.271112449,-1.0809153
-0.894837787,-1.0104039
-1.216893495,-0.6916011
-1.125139701,-1.2349541
-1.731487023,-2.2074223
-3.437227858,-3.7328901
-1.20893607,-1.0961548
2.619231618,2.5973134
0.759330129,0.5378701
-2.615374132,-2.601483
0.59128582,0.19705026
-0.059729124,-0.2717688
-2.579229795,-2.80108
-3.12278331,-2.982493
-1.145579532,-1.2567735
-0.363146258,-0.17153592
-0.058647335,-0.06099671
0.513194183,0.37873095
-2.768691913,-3.0165117
-0.579517305,-0.6801606
-2.686555303,-3.008533
0.653795403,0.65996987
-2.366908347,-2.3913157
-0.600892255,-1.1005362
-2.650263344,-3.0575416
2.131035173,0.50075525
-1.307117192,-1.0652633
-1.912593204,-2.0182781
1.048183459,-0.35432994
-0.517528684,-0.6065875
-1.500171212,-1.2247033
-1.543585478,-1.9003023
-3.187125988,-2.53186
-2.056777348,-2.397114
-2.164699465,-1.7667048
-2.202946017,-2.253538
-1.451137931,-1.7344564
2.050680501,1.5741445
-1.13431606,-0.9414881
-0.620399552,-0.8761452
0.990622266,1.0535456
-0.339866511,-0.71031934
0.488192499,-0.13330565
-2.480929215,-2.6646428
-3.026763317,-2.7175388
-1.661695537,-0.08763184
-3.187558377,-3.2341282
-1.776304172,-1.8104898
1.774545364,1.9333678
-1.548277673,-1.8841704
-1.993290196,-2.4236186
-1.808732794,-2.5591614
-2.912099171,-2.711339
-2.949721358,-3.2406762
-2.324001573,-2.2200177
-0.771588177,-1.0708134
-3.171289915,-3.3963065
1.137232577,1.0492185
0.236160934,0.06176667
-1.103179162,0.39955127
-0.895436029,-1.0111066
-2.135966012,-2.040957
0.871470963,0.5926626
-0.662429711,-1.038322
-0.554093028,-0.49245727
-2.412205913,-2.2790463
-0.316422407,-0.7219745
-1.225508347,-1.0164893
-2.498709814,-2.7140043
-2.169684454,-2.1485403
-2.606100084,-2.0539365
-1.079505939,-0.8862447
-2.460387205,-1.8274559
-1.417366698,-1.4858464
0.181381153,0.09346391
-0.310731826,-1.0375712
