Importances,Columns
0.011540343569791644,GCN
0.030337319675066476,DOS
0.034710110129434424,LC
0.05043711803753179,WF
0.06121656270629459,DBW
0.07025185551524457,DBF
0.10388232662828897,EN
0.234445253070061,CN
0.5934393251710341,VE
