Importances,Columns
0.016690480708593414,GCN
0.024559789446890145,DOS
0.034514638113113706,LC
0.04886000117363552,WF
0.05306020869362112,DBW
0.08551207872833734,EN
0.08809035360546227,DBF
0.19567560745638707,CN
0.5615253371693829,VE
