Test Y,Predicted Y
2.429636573,2.4152781225333317
5.916713781,5.529659126326673
1.741775647,1.294976577615578
1.887943364,1.6378217721260417
1.987524103,2.232430457766664
3.414167299,3.5897887451889976
3.079789052,3.082716948731665
1.278900347,1.4206427426140298
3.249817071,3.1022178163066614
1.886466602,1.9360535362955564
1.731434505,1.9459697725594451
1.517061182,2.0457024934693333
1.447906307,1.391392913086666
3.694731361,3.843075342440002
2.68558304,2.5888831755550012
5.928886386,4.125145817419999
1.719576192,1.6422856195044442
0.843876579,1.1353667131796543
1.209958537,1.246808601103913
1.960218976,1.951391691006665
2.301337619,1.7469752646426995
2.139509342,2.220777925366666
1.786092923,1.8632159249293556
5.167315943,3.985514163206667
2.758326416,2.715502759266667
1.733686927,1.6332097594785
3.908092148,3.3067821129133326
1.087686361,1.7278005170125232
3.543872401,3.572208860959996
2.91946298,3.040533574977771
2.233417325,2.2508503361600036
4.152801946,4.025621845573333
1.639546967,1.331685615239825
2.733575349,2.8295681384199973
1.537922109,1.7233027270210002
3.385044723,3.2915330758599954
5.627318945,5.349887026346661
1.99595283,2.206131976206905
1.353990841,1.6283782090496974
2.688282001,2.692355508791114
2.028816562,1.9251672243510098
1.9674753,1.8867018462466671
2.306475401,1.8834408950521444
1.750169406,1.735300889297776
1.597564292,1.3076619192674008
1.61554367,1.7380307567063642
6.525164134,5.732881563506662
2.194605592,2.0395434201642333
2.664046998,2.7460846359999973
1.505128446,1.353946919503628
1.462330381,1.2574727628233666
1.740227047,2.26417585938
7.029893944,6.755532232659995
2.041283185,2.235676814935714
2.169915071,2.057102322080001
2.06219078,1.9706017561883333
3.135507626,3.0367836550633287
1.134830764,1.2410919790111503
2.11152638,1.868495854425665
1.956287476,2.0936836284400004
1.629171131,1.412414917646666
2.339204845,1.759858346602778
2.93402692,2.9654744127666635
1.329677606,1.6203034186799994
1.114136778,1.1832794360329504
2.853478775,2.900192550493331
2.670372557,2.509024117359998
1.090090487,1.236635970065154
4.002725722,3.954018870293337
1.844507192,2.016881048526665
2.463374743,2.57787762614
1.933521479,1.8324781081555561
3.692672275,3.544478063119994
2.349262853,2.3201345109466684
1.208521368,1.5097884555683336
0.994858126,1.0868167882183704
1.565675543,1.4948355928254415
1.534519325,1.8152100523580952
6.011974578,5.824393117333338
2.513866963,2.6216161798244393
2.616461635,2.3090784378333344
2.110845143,2.060124787375555
3.051122267,2.0086156514010365
2.971701217,2.772432772940002
0.87177369,1.5418751690599997
2.000757952,1.5939945149266663
2.459908693,2.431922118117191
1.5897134,1.3464490549043706
1.962221734,1.8757231864322244
4.820968905,4.860096539653332
1.175953151,1.2818619775336637
1.777381062,1.817498361140002
2.002342199,1.7478237714286025
1.09705524,0.9885446726578224
2.858545943,2.582605220259998
1.615074818,1.896728274422668
1.53197438,1.480297827324442
1.991060631,1.9124347833606665
2.507092008,3.1793899885399997
1.599692766,1.712704021026669
1.796577469,1.7435825312523638
1.990415177,2.148473810693331
2.490487214,2.3241770425199975
2.743542199,2.774102899706664
2.369922824,2.3557174445695273
2.694124421,2.772930130853331
1.240894207,1.20849434663109
2.257450827,2.1048969199056984
3.282302837,3.03435186456333
2.059706925,1.805364583894815
0.687920655,1.913217637346667
2.71308232,3.2180603419399962
1.843642143,2.2950906100333346
4.123640322,3.5350371908933313
1.600243389,1.6947511666743333
1.240894207,1.20849434663109
1.637041207,1.8585150467826421
2.293977484,1.8330954226438345
1.709325663,1.835629671827752
4.571704602,4.261247771833335
3.114266964,2.892974992395554
0.871421847,1.7994836047085725
3.344863305,3.595402768846669
1.170262571,1.3576033899284894
1.705689542,1.6882063339957472
1.220943093,1.1656350667022797
1.940487186,1.6907263612445078
4.393660381,3.8704462689500043
1.053284641,1.3935503554733708
1.706457447,1.8351250614210008
3.682758896,3.579684167856676
1.992735356,2.0644096544800004
2.970730995,2.391173588274446
3.157523404,3.4562795376076187
1.330921574,1.8124420747826682
2.386198361,2.4344594541933353
1.735675127,1.9707043824833332
2.804755296,2.8059991170466687
2.213190151,2.1087468365329998
1.611043451,1.7890345041733333
3.005873137,3.2444303508466628
2.855930113,2.1113940123786676
0.944078146,1.3835013426614136
1.922794344,2.488495079160002
1.499100988,1.6356080871452525
1.92554487,1.9155004557384256
1.942400146,2.048389178866223
0.807804216,1.5267779932369343
2.984058451,2.393640138322219
1.953499533,1.8062465471200004
1.998363214,1.7756743627903695
1.899525753,1.9763793539066679
2.578913735,2.4787290032799967
3.042714358,2.546409643416665
4.617135096,4.585518496053331
1.885343588,2.0340517203433333
1.026734902,1.1476040644133336
3.311658886,3.4538592302133315
2.057340623,1.965326404851669
4.357380667,3.3824526520333356
2.271734355,2.1880284489733306
2.447612141,2.2822928576633306
2.82189112,2.475168149186078
2.206019271,2.0766716810816686
1.192598219,1.028322044578186
3.363898485,3.193203098353332
0.710603657,0.9759619609265879
1.167453812,1.5851887198013066
4.541566089,4.422323133753336
3.080218992,2.769038493953332
3.274778209,3.5621279876000034
2.393707342,2.043673134682684
1.838175784,1.5787920011014829
1.554122814,1.7668996297111104
3.846388566,3.596602822060006
3.575362231,3.5146819621266663
2.811728349,2.7842872882444403
0.904207891,1.7766412817466661
1.070740336,1.2672208734309496
2.212329591,2.3441858616890467
0.99020049,1.2353445821006734
1.13197765,1.1002887743247611
2.642833956,2.759508180960002
3.121509137,2.474446716286664
1.06621032,1.2008873087575551
2.019123459,2.051612683124668
2.495111516,2.955141803113338
1.660180544,1.606832672663069
2.152428491,2.267792080906666
1.926347062,2.1119049254599984
0.387308606,0.9726113713399999
2.864505372,2.8765365547433346
2.151416228,2.1483783278999997
2.547684046,2.4700248568611136
2.863291744,2.7490394539333347
2.670142893,2.3249123030571903
