Importances,Columns
0.009404319668723871,GCN
0.025322993520956093,MV
0.028554563457987736,EA
0.05448768398407504,LC
0.07596076967971183,DOS
0.1154203717510001,DBF
0.17410256272072283,SE
0.1768832897323398,DBC
0.6287386335964567,CN
