Importances,Columns
0.0028000302992043703,GCN
0.041131869976999934,MV
0.06505611039756065,DBF
0.07006386592492878,EN
0.1132413761430409,DOS
0.11880702743318787,LC
0.12899858527213848,SE
0.2563231932140826,DBC
0.5327548711154747,CN
