Train Y,Predicted Y
0.194425202,0.2104410631999999
-0.715812324,-0.7069008894600002
-0.589161291,-0.6401646006234287
-0.834921449,-0.7536812615033333
-0.521059905,-0.4681505065400002
-0.470553944,-0.4798516466199998
0.301313286,0.3560825445799997
-0.507218835,-0.5061336774799998
-0.157282207,-0.17714887919999991
-0.73921561,-0.44936178324000003
-0.535437448,-0.5706217657039998
-0.972873505,-0.9336325996600005
-0.981890133,-0.9512205388000002
-0.913387787,-0.9227851475759998
-0.559357887,-0.5509704596200006
-0.939730448,-0.9148178082799996
-0.605296281,-0.6165699111600003
-0.801564782,-0.79132817506
-0.613233026,-0.6032723272699999
-0.664167294,-0.6637423772999995
-0.142410914,-0.15774737222000002
-0.346376154,-0.36293922009000007
-0.535664255,-0.4651570232000002
0.227891802,0.19612441080000007
-0.296902185,-0.2863377433600001
-0.291948216,-0.29493448037999986
0.15322567,0.12022963572000006
0.750678542,0.6355670139799997
-0.636446105,-0.54682936326
-0.251614143,-0.24202289619599995
-0.268853371,-0.29055069972
-0.699540324,-0.6847575193800001
-0.656673551,-0.6838064952800003
-0.121832304,-0.1027354937199999
0.159728374,0.21409635720000003
0.050476709,-0.0275373191
-0.672236966,-0.7029053929599999
-0.348211698,-0.32192189571999996
-0.98445467,-0.93488892744
0.161877393,0.2016541995199999
-0.673108683,-0.6695673286983334
-0.384840942,-0.28512568840000013
-0.208092663,-0.21829534028000008
-0.237485992,-0.25280763657999994
-0.755886257,-0.7081047021399999
-0.279088525,-0.2560754902200001
-0.230977301,-0.21962910368
-0.951701144,-0.95041117996
0.102746104,0.23640247031999992
1.186901924,0.9452998426599996
-0.308433825,-0.27676231571999993
0.040467818,-0.09840342788
-0.304628721,-0.28910638718000015
0.707040598,0.6621745935199996
0.003141282,-0.039317924599999964
0.178437697,0.20438656251999995
-0.760405659,-0.7619825478399999
-0.360918326,-0.32977052156000014
-0.125602986,-0.2893046712600002
-0.339129355,-0.33665894212000025
-0.389703072,-0.4084973108599998
-0.626117752,-0.6359144379999998
-0.221006778,-0.24495658909999993
0.733041483,0.6215478392400001
1.350974323,1.0539763786000005
-0.495989921,-0.49598992099999967
-0.186731999,-0.16557914821999997
0.02817698,-0.014837534779999996
-0.38351602,-0.3695497879799998
-0.285703748,-0.28435869197999986
0.115692328,0.07862283386000002
0.977802303,0.7661386352000001
-0.161114658,-0.18236523322
0.15433984,0.16466249758000015
-0.684479776,-0.63906057756
-0.082525733,-0.08532384136000008
0.248131766,0.3905332099200001
-0.291948216,-0.29493448037999986
0.38134183,0.3765255239200001
-0.58091597,-0.5493161082599997
0.552737221,0.52110080362
-0.985095634,-0.963239562059999
-0.283163701,-0.3303329589
-0.179575949,-0.18471688166000003
-0.331601053,-0.33742183744000004
-0.746579419,-0.7396688376999999
-0.314974217,-0.31129509645999975
-0.629885712,-0.63622995912
-0.356369807,-0.35221482184
-0.599902305,-0.5110033559800001
0.43377735,0.3716857423399999
-0.548283534,-0.5388081492199999
-0.637119042,-0.6645675541399996
0.151275294,0.12377030746000008
-0.517359973,-0.5733228017600002
-0.007063803,-0.08158823777999999
-0.971857976,-0.9587692840800007
-0.087636439,-0.09537047206
-0.754731405,-0.7688806444800003
-0.497709545,-0.4967247105599996
0.510159161,0.5107931915400004
0.915233808,0.55499399224
-0.605260634,-0.6280317623466669
-0.243950873,-0.15485124816000007
-0.879511383,-0.8401759481400001
-0.097838803,-0.09647152068000008
-0.430865868,-0.4277654684400003
-0.789149588,-0.7679835287600004
0.93104403,0.7344596538799999
0.39593203,0.3922635762600003
0.171278246,0.0064494244239999944
0.122014893,0.16695486078000005
-0.404833282,-0.41729266294999995
-0.704627493,-0.4665681204400001
0.664744856,0.6576157808399996
-0.942171445,-0.9288124502959999
0.215667768,0.19691504854000003
0.518440401,0.5138413913599998
-0.538295868,-0.5141657161199997
-0.811387547,-0.8090954044400002
-0.230531171,-0.23028358802000018
-0.176737802,-0.12893379525999993
-0.168578605,-0.19936677556000018
-0.458281202,-0.3678652080599999
0.502743378,0.276446200965
-0.404760083,-0.3381942951999998
-0.133230201,-0.09705365655999998
0.033081015,-0.004125142560000002
-0.990286206,-0.9209323368200001
-2.205675727,-1.6029294652999995
-0.271800772,-0.3506664127400001
3.749002425,2.9577657126599983
-0.972541526,-0.9322931954200004
-0.663808784,-0.6801186426000001
-0.746343224,-0.7533782456400003
0.060192125,0.05410642695999995
0.217340724,0.16573023111999988
0.267167489,0.2691183004800001
-0.355953201,-0.29809886546000003
0.397896692,0.3499621276399999
-0.152569331,-0.16610942723999986
-0.90637555,-0.9271501000000001
-0.028174803,-0.13192430469999997
0.132793322,-0.03596910384000001
-0.908698586,-0.9118078823399999
0.343589164,0.28874635058000026
0.592798229,0.5705593472779998
-0.442771665,-0.42285519331999993
-0.762216713,-0.7555700866666671
-0.489814842,-0.5796376744000004
-0.276576097,-0.27330124519999993
-0.297853359,-0.3886762478399999
-0.120385611,-0.07013859620000006
-0.182255454,-0.19374358067999997
-0.625478148,-0.674236953703333
0.355347475,0.39040745207999983
-0.306656241,-0.2957197845800002
-1.009977451,-0.9673017507599995
-0.099984012,-0.10211131920000006
-0.109113432,-0.13209864014000003
-0.481064885,-0.4526967833399999
-0.464431519,-0.4545360147800001
0.016501527,0.09075850115999998
-0.005653981,-0.028852553920000003
0.04062646,0.015037408000000013
0.936386169,0.88102203148
-0.902642692,-0.8542941310200001
-0.707433938,-0.7112430367600004
-0.742009131,-0.71822253108
1.25758118,1.3367161293400007
1.576924185,1.5308141740399999
-0.114883878,-0.10099412082
2.144638688,1.8622422035200001
-0.195857065,-0.07016045818000004
-0.657020904,-0.6433567674999998
0.309042952,0.2558831436000001
-0.984265279,-0.9511269509399993
0.013719163,0.02304778875999999
-0.157808611,-0.13124963374
-0.511985045,-0.48472099063999985
-0.285975182,-0.3351830837999998
-0.36128568,-0.43963894954000027
-0.967033398,-0.9259715176800001
-0.447340593,-0.4367599333266666
-0.23142003,-0.19284489479999997
-0.251448425,-0.3284946747999998
-0.308475867,-0.34788580941999997
-0.209275542,-0.29918703744000014
-0.696251965,-0.6526218034599993
-0.802408607,-0.7762266897
-0.621889647,-0.6019925715799999
0.125528427,-0.09388428382000004
1.661811322,1.5843321308399996
-0.325144744,-0.31050439498999977
-0.568383767,-0.5716070016600001
-0.659828031,-0.63734422762
-0.306850803,-0.30736906279999987
-0.261946713,-0.2523816967400001
-0.431053355,-0.48835697831999986
-0.80921431,-0.8157399972000005
-0.656967162,-0.34121118992400024
-0.166167948,-0.012074398460000009
0.067673487,-0.032240521180000016
-0.689697014,-0.6830762368400003
0.609511461,0.6349570927200002
-0.226542254,-0.1782907479085714
-0.637409932,-0.5922054342000002
-0.518803129,-0.5179593856399994
0.117648418,0.05470086537999998
-0.091445624,-0.06495345891999997
-0.821534673,-0.8184172508806669
0.049362267,-0.1258646151
0.302479566,0.3335861724400001
-0.475306956,-0.25583531372000023
-0.481917418,-0.48473754863999957
-0.200894572,-0.08809801978000004
-0.500618169,-0.5129654161799997
0.038015528,0.07889954016666662
-0.882561779,-0.9185693135199999
-0.172882902,-0.08903135436000001
-0.053560439,-0.030547507679999985
-0.169843662,-0.15506005449999993
0.520936638,0.5085284181599996
0.063516132,0.09995774236000003
-0.417776649,-0.4132132399600001
0.813490579,0.7104714037200001
