Importances,Columns
0.004530964701297468,GCN
0.022355860276028473,MV
0.04672582903557433,DBF
0.06375358056387108,EN
0.0948285075680741,DOS
0.12067769892570694,SE
0.12366430826559187,LC
0.16433673423098408,DBC
0.42117788816884094,CN
