LC,MV,EN,SE,DBC,DBF,DOS,CN,GCN
0.4373642905093167,0.6874830464020482,-1.475618144182755,0.7115496727842627,1.0498105968181837,-1.029660834021605,0.5606367571735766,-0.5046170243926864,0.1393185213953812
0.0328652739124747,1.6347479200046144,-1.8034567050805996,-0.607719684218265,0.5037789878492698,-0.9435204305976906,0.0217579822275363,-0.5046170243926864,0.1393185213953812
-0.3146496331538829,0.5208692642861817,-1.475618144182755,0.7115496727842627,0.7293152006626026,-0.5100308302763553,1.2123349800763006,-1.7543017440701356,0.8866411927157105
-1.0456651929675922,-0.671636120071198,0.223181671378802,1.573858365099846,0.2153135975532866,-0.0187842791150737,0.2102328246963487,-0.5046170243926864,0.1393185213953812
-0.692139303883252,-0.4451162589923241,0.470518154717946,1.3598547480288254,0.27434072844491,0.3124166435707951,-0.1600804221261767,0.7450676952847627,0.8866411927157105
0.0233278491106078,-0.9037721760528548,-0.0051423551993195,-0.7304570528325268,0.2587909283202432,0.3049230635369977,1.7405954540381827,0.7450676952847627,0.8866411927157105
0.1828993850813451,0.2063623497303892,-0.7670716339735607,0.7633721173102823,0.3172640873970387,-0.3028875090184758,-0.7791273695026136,0.7450676952847627,-1.511185560183764
0.5154269103161969,-1.0235843339788708,0.5276225610064964,-0.5806545208828123,0.2070152935465033,-0.8209116267019314,1.0553168542730578,0.7450676952847627,-1.511185560183764
0.2132748808788885,-0.5012782080201437,1.1172868374638332,-0.5743602968513117,-0.5712585814580418,1.4677538843451918,0.3920712290500616,-0.5046170243926864,0.1393185213953812
-0.5045966649221635,0.1183752962534712,-1.1716803146979722,0.2048646382484637,0.6812823600105266,-0.0490497445324979,1.127388572203033,0.7450676952847627,-1.511185560183764
-0.765793870210277,0.1970020248924197,-0.9242610286750684,-0.8489982720924527,0.9329358151455274,-1.8562486312273363,-0.6992246545968214,0.7450676952847627,-1.511185560183764
0.2662516690640506,-0.2822466068116456,-0.0733820095271529,1.0205960727309429,0.4870787764661636,-0.0402870239900556,-0.5144662174724645,0.7450676952847627,0.8866411927157105
-0.346708203916462,0.50589274454543,-1.1339953222266006,-0.6715011544041356,0.7945619039151428,-0.5012435150137191,1.806959835189173,0.7450676952847627,0.8866411927157105
-0.6337927050953573,-0.3103275813255554,-0.6726215020436267,-0.1438353730966698,0.7706877237630709,-0.1796631651031462,1.6861766614943707,0.7450676952847627,0.8866411927157105
0.2955051148849038,-0.2335729176542012,-0.3602013229065029,1.3934239428634934,0.6586164093689612,-0.380822256457677,-0.1547712716340976,0.7450676952847627,-1.511185560183764
-0.5703167349854511,-0.7446466538073643,-0.5815129780977253,-0.0764871759596134,0.7524688214907748,-0.1309594488013311,-0.368464578940286,-1.7543017440701356,0.8866411927157105
0.2943830649082137,-1.2950337542800014,0.243033286763713,-0.7560535638939648,0.1956139164105046,-0.8602374642682739,-1.155678868153332,0.7450676952847627,0.8866411927157105
-1.043180653733493,-0.6285786258165359,0.223181671378802,0.5353113999022456,0.2752558192157466,0.191636264426363,1.5945938155060044,0.7450676952847627,0.8866411927157105
1.1212537513020349,-0.0145413164457031,0.3125921879873051,-1.3951271105589909,-1.4295199148492703,1.7389342662776974,-2.0021135456152264,-1.7543017440701356,0.8866411927157105
-0.6538293118219692,0.7698539049761846,-0.849744527923234,-0.2785317673707831,1.1303730588179588,-1.1611721018824133,0.4106532557723389,-0.5046170243926864,0.1393185213953812
-0.09609032698,-0.5986255863350318,0.8045747006464125,0.1417125904657429,-0.2693497087825711,0.9390490448616904,0.9614776193255574,0.7450676952847627,-1.511185560183764
-0.1361635404332238,0.1988740898600133,-0.871742898341291,1.6678521106369202,0.9152173858726272,-0.6384149591389163,-0.3790828799244445,0.7450676952847627,-1.511185560183764
0.3204306536528092,1.095593209337541,0.2529851769149697,-0.5838016328985626,0.2855302488924949,-0.9127727691704935,-0.8461553944651136,-0.5046170243926864,0.1393185213953812
0.3672361669661749,-1.197686375965113,0.223181671378802,-1.1005574258847624,-0.4018215376305072,1.686324963392032,-1.8140135291711548,-0.5046170243926864,0.1393185213953812
-0.3285951114356049,0.4291380808740758,-0.7130505156688658,1.4311892870524971,0.4229477812892503,-0.2683647133175633,0.19961452371219,0.7450676952847627,0.8866411927157105
-0.1462619902234362,-0.4432441940247298,1.3557148817531737,0.1387752859177073,-0.2333782062580821,1.4128284114860454,-1.7415436249542735,-1.7543017440701356,0.8866411927157105
-0.3827740960243634,-0.3477688806774353,0.9980728153191624,0.931847513886784,0.4948421925134268,0.1116719663786623,0.8274215694005576,0.7450676952847627,0.8866411927157105
-0.6133553662342135,-0.3028393214551795,-0.1368921451643206,1.207324718998796,0.3452843008268641,-0.1641549390840101,-1.1243548802500645,0.7450676952847627,-1.511185560183764
-0.1361635404332238,0.1988740898600133,-0.871742898341291,1.6678521106369202,0.9152002818404376,-0.6383939281330951,-0.3790828799244445,0.7450676952847627,0.8866411927157105
-0.2120622067136292,1.9473827695928123,-2.1610987715146117,-0.5145651685520559,0.596830023786046,-0.7353387906111064,-0.2370631042613254,-0.5046170243926864,0.1393185213953812
-0.1436171581355231,-0.688484704779544,0.2624844454771817,-1.133077583380851,-0.9080815274702504,-0.772723416957236,-0.2731653276074641,0.7450676952847627,-1.511185560183764
0.0089816386943531,0.1239914911562534,1.3557148817531737,0.1809465869287617,0.6023296256301359,1.1639378105657632,-0.383064742793504,-0.5046170243926864,0.1393185213953812
0.2662516690640506,-0.2822466068116456,-0.0733820095271529,1.0205960727309429,0.4870451331360819,-0.0402444274212571,-0.5144662174724645,0.7450676952847627,-1.511185560183764
0.4929057643554846,0.0940384516747493,-0.9689585500679048,1.7815677581393663,1.313456657752856,-1.1666515876460486,-1.107365598675411,-0.5046170243926864,0.1393185213953812
0.863021963809461,-0.4563486487978879,1.3557148817531737,0.1387752859177073,-0.2266982153934787,1.3216671163370786,-0.836731652341673,0.7450676952847627,0.8866411927157105
-0.1583641006863097,-0.6491713404600704,1.1172868374638332,0.6171363123117536,-0.4235298329307349,0.9906562618117846,-0.8773466536060789,-0.5046170243926864,0.1393185213953812
-1.043661532294931,-0.6678919901360101,0.223181671378802,0.5353113999022456,0.3228449699911534,0.059571505904239,-0.0472609741694934,-1.7543017440701356,0.8866411927157105
-0.4084209526344262,0.3224303777212176,-0.8999675275619746,0.1861917736216762,0.806642632988577,-0.2383900062648139,2.3033654061985795,0.7450676952847627,-1.511185560183764
0.7264524523608733,-0.6697640551036044,1.1172868374638332,0.6171363123117536,-0.3889166783944113,0.9174202463183142,0.2898700820775367,0.7450676952847627,0.8866411927157105
-0.1873771072264438,-0.7334142640018004,1.2354363638287884,0.6350748508015305,-0.1107723844767191,0.5665518458403868,0.2168692628114474,-0.5046170243926864,0.1393185213953812
-0.2995821048954707,-1.0086078142381187,0.4649750458755851,-0.5974391183001492,0.0048062909949618,-0.7862164490457751,0.2756681045112249,0.7450676952847627,0.8866411927157105
0.0501769021242671,-0.8045527327703724,1.3557148817531737,0.1387752859177073,-0.928759138436134,1.4095591871957451,0.9681140574406566,-0.5046170243926864,0.1393185213953812
0.0578709591072864,2.3779577121394335,-1.7256572256740097,-0.0536181619784967,0.6433674805497736,-0.544898807351439,1.7671412064985783,0.7450676952847627,-1.511185560183764
-0.066035416890082,-0.8532264219278168,0.6689080267418649,0.3389316101194264,0.1611685217924738,-1.2125837065505718,-0.9038924060664753,0.7450676952847627,0.8866411927157105
0.3699611454809944,0.6500417470501683,1.3557148817531737,0.1387752859177073,-0.7846887894344446,1.5539513784733616,-0.5516302709170191,-0.5046170243926864,0.1393185213953812
-1.2049962896576112,-0.9524458652102988,0.1635746603064666,-0.6089785290245651,0.3459407556512544,-1.17533691449435,0.4557810349550122,-0.5046170243926864,0.1393185213953812
-1.0456651929675922,-0.671636120071198,1.1172868374638332,0.7411325257323159,0.103637043493421,0.5579127250944423,0.2102328246963487,-0.5046170243926864,0.1393185213953812
-0.2750572982620972,1.2809276411293475,-1.565028660791258,1.054584882501046,0.4914928464344431,-0.3467497055216731,2.227710011686451,-1.7543017440701356,0.8866411927157105
0.2669729869062089,-0.2785024768764577,-0.9689585500679048,1.7815677581393663,1.1223959975401354,-1.1717395942947868,0.0721949119022889,-0.5046170243926864,0.1393185213953812
-0.1292709477192692,0.9795251813467132,-1.1126079587742164,0.8647091242174423,0.9505451687214982,-0.7410714324617605,1.0530604653139242,0.7450676952847627,0.8866411927157105
0.7678881550715073,-0.6622757952332285,1.1172868374638332,0.219970775924065,-0.1148394876784294,1.029079782171938,-0.7225849167619699,0.7450676952847627,-1.511185560183764
-0.9611107125812902,-1.002991619335337,0.0145571326256288,-0.8003229395821834,0.2840430146145238,-0.7348974754962126,0.0418000253351353,-0.5046170243926864,0.1393185213953812
-0.3827740960243634,-0.3477688806774353,0.9980728153191624,0.931847513886784,0.4953213331301752,0.1109522946251116,0.8274215694005576,-1.7543017440701356,0.8866411927157105
0.7662050801064717,-0.6079859111730019,1.3557148817531737,0.1528323862547233,-0.2132127657085649,1.123040975701339,1.095533669250558,0.7450676952847627,-1.511185560183764
-0.8560387469069372,-0.0950401100522452,-1.565028660791258,1.054584882501046,0.6913732985356028,-2.223014674975982,-0.8546500352524403,-1.7543017440701356,0.8866411927157105
-0.0718059596273456,1.6852936741296525,-0.4921024614892221,-0.8085054308231343,0.8138097494745717,-0.0253216229442191,0.9535138935874388,-1.7543017440701356,0.8866411927157105
0.0994669546717332,0.3804643917166315,1.1172868374638332,-0.5743602968513117,0.008846972048578,1.5213317386141787,-1.4419748084387036,-0.5046170243926864,0.1393185213953812
0.4931462036362047,1.662828894518524,-2.1610987715146117,-0.5145651685520559,0.7695934495661175,-0.897555652796449,-0.572866872885336,-1.7543017440701356,0.8866411927157105
-0.0529715493043311,-0.9374693454695469,0.3598164301565559,-0.3278365222842023,0.0011005943213336,-0.6912680608158609,-2.0023460213696858,0.7450676952847627,0.8866411927157105
0.5183121816848292,-0.9786547747566148,0.5779962239480355,-0.673389421613586,-0.0929812144335014,1.4396183542791352,1.3078996889337269,0.7450676952847627,0.8866411927157105
-0.5684733671666026,-0.1699227087560051,-0.9689585500679048,1.7815677581393663,0.9221162307958826,-0.9369327213024136,-0.5370301070638014,-1.7543017440701356,0.8866411927157105
-0.1493075544458812,-0.6997170945851084,0.1635746603064666,-0.6089785290245651,0.2437851560023404,-0.7784244435703809,-0.7253722207703114,-0.5046170243926864,0.1393185213953812
0.2943830649082137,-1.2950337542800014,0.2330987950573074,-0.9283054948893604,-0.0687239596530759,-0.8312149206037506,-1.155678868153332,0.7450676952847627,0.8866411927157105
0.3362194997533796,-0.2298287877190133,1.1172868374638332,-0.5743602968513117,-0.5489181832228383,1.4954138010910245,-0.1441529706499392,-0.5046170243926864,0.1393185213953812
-0.300062983456909,0.5377178489945277,0.3702895274448903,1.6934486216983575,0.4532941600128517,0.020773612258178,0.0111396812433778,0.7450676952847627,0.8866411927157105
-0.6393228085519027,0.6631462018233263,-1.1164574949894808,-1.4046733503401023,-0.8661673571653145,-0.1239797818352267,-0.8579682543099899,0.7450676952847627,-1.511185560183764
-0.645494083423699,-0.1137607597281849,-0.6756820560690935,-0.9234799231318808,-1.841081415840811,0.8820865375938608,-0.4308470972222169,0.7450676952847627,0.8866411927157105
0.4931462036362047,1.662828894518524,-1.5059736439356346,-0.7098959209962892,-0.0360619991988477,0.5528929890310499,-0.572866872885336,0.7450676952847627,-1.511185560183764
-0.2149474780822614,-0.1923874883671333,0.2529851769149697,-0.5838016328985626,0.5716065919018111,-0.9552914046268964,-1.2869476140699905,-0.5046170243926864,0.1393185213953812
-0.1230996728474729,1.7564321428982244,-1.386207627574252,-0.9690081436263998,0.9387090873601892,-0.8794029419806861,0.9535138935874388,0.7450676952847627,-1.511185560183764
-0.3681874463273896,-0.3309202959690893,0.9980728153191624,0.931847513886784,0.4916799888405808,-0.05746805753589,-1.1130729354543965,-0.5046170243926864,0.1393185213953812
-0.2452428274528993,-0.0594708756679589,0.7394750775861268,1.9364056693142813,0.4032703908858212,0.0466760425327889,-1.3525156226471688,0.7450676952847627,0.8866411927157105
-0.9034854316355548,0.2887332083045256,-0.5219059670253898,-2.276003763767501,-3.505081517776163,1.7924795940164993,-1.87602440691864,-1.7543017440701356,0.8866411927157105
0.4031417662202637,0.5676708884760319,-1.565028660791258,1.054584882501046,0.9266541265662216,-1.1482631880347156,0.1438684435453585,-0.5046170243926864,0.1393185213953812
0.3362194997533796,-0.2298287877190133,0.4569453993962262,0.0972334073098031,-0.1864409742154522,0.923072882781294,-0.1441529706499392,0.7450676952847627,-1.511185560183764
0.2662516690640506,-0.2822466068116456,0.5990365371096361,0.6007713298298518,0.2115449017759683,0.5628806243867682,-0.5144662174724645,0.7450676952847627,0.8866411927157105
-0.0391062174495155,2.3236678280792074,-1.3366997011073052,-0.3572095677645407,0.8339652030753988,-0.4760904422333853,3.4050141333050177,0.7450676952847627,-1.511185560183764
0.3838264773358091,-0.1643065138532236,0.7114754357999011,-0.2019520416541901,-0.8468917856242296,1.063194787128166,0.9628049069485776,0.7450676952847627,-1.511185560183764
-0.2452428274528993,-0.0594708756679589,-0.011340647442239,1.6884132424731575,0.4806122994077793,-0.0763521799985521,-1.3525156226471688,0.7450676952847627,-1.511185560183764
0.0598746197799476,-0.2785024768764577,0.2826329126383215,-0.4054652853393806,-0.7506045293871962,1.1379281481256678,0.9508593183413993,0.7450676952847627,-1.511185560183764
-0.4113062240030584,-1.0497932435251869,0.8155100278573744,0.5315348654833452,0.0641203706699135,-1.3135070488444238,0.574440548452983,0.7450676952847627,0.8866411927157105
0.2813993437493691,0.3673599369434734,-1.475618144182755,0.7115496727842627,0.8814430322289984,-1.0540888538396842,0.0562674604260512,-0.5046170243926864,0.1393185213953812
