Importances,Columns
0.010275027330554442,GCN
0.025928382691524123,MV
0.05126406057943761,DBF
0.07234139469152981,EN
0.07615313388204946,SE
0.08050942478457529,DOS
0.12458592840401037,LC
0.25092332635369513,DBC
0.40235855501700124,CN
