Test Y,Predicted Y
3.157523404,3.418048171335002
1.838049115,1.6483481987893427
2.393707342,2.048150482708299
2.664046998,2.5868165776099388
1.471319253,1.3075534230004087
1.709325663,1.8047383700353672
1.493112987,1.4145799330543902
2.999451115,1.829724504916942
1.750476895,1.9378752823625218
1.943567786,1.7887521094170191
2.937726308,1.8829854325193687
3.262812003,3.1146221584685803
1.700424547,1.564254651467182
1.660180544,1.6728005825857906
1.945962932,1.784904542021743
1.875739875,1.8944512036081673
1.818999377,1.676451116568399
1.307547676,1.2898945950101728
1.743557312,1.8047351063782622
1.816983694,1.984134840799402
4.55285514,4.122758160284997
2.865587569,3.224425759898311
1.522835301,1.6889243349954979
1.714111738,1.5527834812125745
1.966217318,2.0277786207223842
2.271734355,2.1436103764659453
3.231892388,3.491031607161145
0.881301892,1.9907229642774869
2.011710398,2.0547565452367427
6.525164134,5.551181190585003
1.06621032,1.2215791468661812
4.541566089,4.414980500805012
1.639546967,1.3181315670699845
2.061723289,2.1176590158992563
3.364652784,3.9099941386100023
1.087564046,1.1553352101944518
2.623943949,2.670351348364655
1.89170561,1.9064097197154002
3.33130673,3.3601749977887367
4.147175856,4.234668078509996
1.796520869,2.006484050133964
3.160249849,2.4907748463218597
1.999558338,2.3362228558773706
1.528085193,1.5316698032431382
1.660185441,1.569895564476008
1.604671905,1.3536855172845612
5.783039763,5.459006197940002
4.896599954,4.694988641049997
1.238554436,1.175061415909148
2.041484006,2.3709497519272293
2.244876583,2.642483549388824
0.561387312,1.028593964588841
2.529422486,2.7045064972490334
2.096362428,1.8746732704515374
3.062087911,2.8950154407927386
3.041640188,3.0256633981453818
3.005873137,3.1734235326984415
3.692672275,3.56291286976526
4.152801946,4.1823773515310245
1.882638096,2.054770471274667
2.192337523,2.2011467802102658
1.419843479,1.3477406343797835
3.006130829,3.016375803110116
2.91946298,3.060263926842401
3.663073909,3.661656208637668
0.828190305,1.1569161094873308
1.102603778,1.8334715011310314
2.51680171,2.4569425939829195
3.727911697,3.437393201846049
3.535656196,3.601069402823436
1.87763746,1.9305651247342808
1.393364081,1.4115378685024238
1.325873182,1.3907353169275367
2.355027584,2.504337324174374
1.443342685,1.8442243788993977
3.741125818,3.7915473316467216
1.828781189,1.6910212571112424
3.696152203,3.5768429414776377
2.473828405,2.4235403688283665
1.79084852,1.72322020190672
0.83620052,1.8378318734936778
2.430162025,2.2993575767412135
2.745851085,2.661241172037629
2.860552919,2.6434785289705274
-0.02759969,0.049648737319664675
4.393660381,4.0364104923849995
4.212212697,3.8749624458664247
1.114136778,1.2137555963201405
3.908092148,3.4151832037708942
0.662904005,1.7603248301690342
2.659127452,2.1197242901742963
2.064652322,2.043950936076776
0.71299336,1.8241143596137492
1.763020254,1.9786977682219213
2.000818225,2.2562075975418487
1.61554367,1.7150744620821197
0.42815371,0.8469821651032622
1.15773513,1.132884593000084
2.251206903,2.0853899723278806
2.7311134,2.7169456817036637
2.069791872,2.191623507430053
2.85338925,2.7174482146981664
3.388853093,3.098621913086415
2.499090365,2.3693483335839183
2.119377544,1.9310886976220536
1.731847845,1.5638555681644153
1.405067153,1.524126698372875
1.237112369,1.3660899539789808
1.901685521,1.7517338793433574
2.919639173,2.940616109184802
3.123008485,2.740527735038701
2.339204845,1.922689705703946
4.078481398,3.656514672132261
4.140889346,3.8718611760949977
1.258727868,1.6089477863948014
2.203771474,2.0265666253987247
1.737020049,1.6280013505541455
1.571825588,1.6931635286392492
3.575362231,3.4075122946906657
2.099228059,2.436616422835738
2.435881449,2.076810862903167
1.626479789,1.5561728421446142
3.07841202,3.49266337791499
3.005813952,3.1110450642722545
1.208521368,1.5379639895436188
2.888440233,2.556765706032276
1.985552503,1.9431051211858898
2.293977484,1.8341323079585594
3.440907517,3.3161992922650008
1.577339159,1.8088202450660318
1.572816899,1.7074458782309418
3.179521359,3.3601912683189545
2.868203807,3.0248010741193387
2.097416461,2.0005055282893043
3.00340248,2.250430108632127
1.215659594,1.5148704649109686
1.077728899,1.1742304594478445
0.493712736,1.0240987784711122
1.739788399,1.844817823383714
1.321130238,1.391472138646744
0.782355178,2.0173304994676755
3.640320566,3.1161309351123303
3.831840136,2.8021991493175222
3.728585043,3.65816466766667
1.938470958,0.6251917087249085
1.13197765,1.135345487766022
1.866088949,1.7290493224657562
1.987524103,2.42772795861343
