Importances,Columns
0.01688136542516705,GCN
0.025357049345065708,LC
0.03037271534625835,DOS
0.0487242054712867,DBW
0.05004871252178197,WF
0.09735952812975805,DBF
0.10592238720687944,EN
0.20844045504959255,CN
0.5537015088357714,VE
