Psi, Adsorption Energy, Surface
63.684210526315795,-2.895639141,Cu6Zr6
9.303706399609725,-2.895176683,La6Zr6
13.220501187158636,-2.890881639,Hf6W6
14.144612365568808,-2.883247621,V6Zr6
12.307692307692307,-2.876734848,Hf6Ni6
13.47001326636926,-2.875975787,Ti6V6
13.125592082986564,-2.875536459,Nb6Zr6
9.679911105988978,-2.872876002,Mo6Y6
19.9422105770277,-2.870532421,Hf6Ni6
15.064615212402126,-2.869701522,Hf6Ta6
16.666666666666668,-2.866995622,La6Ta6
12.307692307692307,-2.864514624,Hf6Pt6
6.617647058823529,-2.860115632,Hg6Sc6
12.166740453972256,-2.854997034,Nb6Y6
8.741767131583462,-2.832789824,Sc6W6
13.637866597208687,-2.831701641,Nb6Ti6
7.377049180327869,-2.8302076,Cd6Y6
16.311948504870227,-2.829773578,Nb6Ta6
85.20710059171599,-2.826294739,Cd6Y6
11.808543682248803,-2.824138372,Ti6W6
14.950484956045756,-2.823135633,Ta6Zr6
12.030075187969924,-2.817946014,Pd6Zr6
8.181818181818182,-2.806712202,Hg6La6
11.734048646613664,-2.805203875,Nb6Sc6
15.500421806660256,-2.802555663,Nb6W6
8.181818181818182,-2.799056688,Cd6La6
7.377049180327869,-2.795575127,Hg6Y6
72.0,-2.794331295,Hg6Y6
14.865603938975775,-2.791306205,Cr6Hf6
14.865603938975775,-2.791306205,Cr6Hf6
14.865603938975775,-2.791306205,Cr6Hf6
8.859984663433194,-2.786960275,La6Ti6
11.734048646613664,-2.774732704,Nb6Sc6
14.320872050844718,-2.772101363,Nb6Zr6
9.829555329649786,-2.769421994,Cr6Sc6
13.637866597208687,-2.768691913,Nb6Ti6
9.00365096011178,-2.76353277,Mo6Sc6
9.00365096011178,-2.76353277,Mo6Sc6
9.00365096011178,-2.76353277,Mo6Sc6
12.16230129009887,-2.760608091,Mo6Ti6
14.430195915803996,-2.7603255,Hf6Nb6
11.808543682248803,-2.756094674,Ti6W6
12.166740453972256,-2.752994754,Nb6Y6
15.625,-2.749947759,La6Nb6
8.181818181818182,-2.749419314,La6Nb6
15.271212847371359,-2.746558989,Mn6Y6
10.38961038961039,-2.739338449,Cd6Ti6
12.030075187969924,-2.738200741,Cd6Zr6
16.311948504870227,-2.736375401,Nb6Ta6
15.432689254351342,-2.731684567,Nb6V6
6.617647058823529,-2.722326163,Sc6Y6
15.96477984153231,-2.713959343,Nb6Ta6
17.524049753018105,-2.712926807,Hf6Rh6
9.00365096011178,-2.712903269,Mo6Sc6
9.00365096011178,-2.712903269,Mo6Sc6
9.00365096011178,-2.712903269,Mo6Sc6
16.21125489885758,-2.71239741,Ta6V6
36.93915010166979,-2.710444857,Sc6Zn6
8.741767131583462,-2.709504295,Sc6W6
15.634905117261043,-2.708237878,Sc6Zn6
13.220501187158636,-2.707428339,Hf6W6
12.16230129009887,-2.706748871,Mo6Ti6
11.982384362269938,-2.706620433,Mn6Y6
87.27272727272728,-2.704870741,Sc6Zn6
18.68788459222437,-2.702924719,Co6Hf6
16.062227821529046,-2.702380491,Fe6Y6
14.076012932203518,-2.688223361,Cu6Sc6
14.641212098216133,-2.686555303,Cr6Zr6
15.528546924913458,-2.680528389,Nb6V6
15.96477984153231,-2.679903344,Nb6Ta6
6.617647058823529,-2.67665172,Cu6Sc6
21.686746987951807,-2.672127555,Cr6Ti6
13.277948467408578,-2.670056496,Cr6Ti6
6.617647058823529,-2.668980694,Au6Sc6
7.377049180327869,-2.668131563,Au6Y6
12.030075187969924,-2.66456143,Zn6Zr6
15.432689254351342,-2.657302793,Nb6V6
16.969251867178745,-2.656476383,Cr6Ti6
14.320872050844718,-2.653867764,Nb6Zr6
62.69430051813472,-2.650263344,Ag6Zr6
12.030075187969924,-2.649893541,Ag6Zr6
10.38961038961039,-2.648170789,Ag6Ti6
12.030075187969924,-2.648103713,Ni6Zr6
8.181818181818182,-2.642799261,Au6La6
8.181818181818182,-2.642705654,La6Nb6
19.6411888789814,-2.639242598,Ni6Zr6
14.60037942788436,-2.633048742,Cr6Sc6
72.0,-2.631312928,Hg6Zr6
12.030075187969924,-2.631175511,Hg6Zr6
12.623385148262953,-2.629794669,Ti6V6
15.337423312883436,-2.627442109,Hf6V6
12.030075187969924,-2.61585142,Au6Zr6
21.337430906902362,-2.615374132,Fe6Ta6
17.955127163227328,-2.612294756,Cr6Hf6
17.955127163227328,-2.612294756,Cr6Hf6
17.955127163227328,-2.612294756,Cr6Hf6
13.020941679900876,-2.612119242,W6Zr6
9.679911105988978,-2.612075296,Mo6Y6
12.593988491512208,-2.610129002,La6Nb6
21.686746987951807,-2.608167877,Cr6Zr6
10.38961038961039,-2.607715216,Ti6Zn6
21.686746987951807,-2.606100084,Cr6Hf6
21.686746987951807,-2.606100084,Cr6Hf6
21.686746987951807,-2.606100084,Cr6Hf6
10.371688529349207,-2.586323531,La6Ta6
7.377049180327869,-2.582540468,Cu6Y6
15.768287123744084,-2.582199782,Ta6V6
16.809235759598973,-2.581060305,Y6Zn6
16.809235759598973,-2.579967904,Y6Zn6
10.38961038961039,-2.579698239,Hg6Ti6
15.133255888541106,-2.579229795,Cu6Y6
15.528546924913458,-2.577521056,Nb6V6
17.432541789888955,-2.576433689,Fe6Hf6
7.377049180327869,-2.572140958,Y6Zn6
16.600978549617626,-2.562502277,Mn6Zr6
17.259529468623047,-2.562427446,Rh6Zr6
17.259529468623047,-2.559824405,Rh6Zr6
12.030075187969924,-2.558963845,Pt6Zr6
10.371688529349207,-2.55885704,La6Ta6
18.19549901330199,-2.552319913,Cr6Ta6
12.3926660645397,-2.549669933,Fe6Y6
8.181818181818182,-2.547424041,La6Zn6
16.692007240274222,-2.535144496,Co6Ti6
20.631016530128505,-2.529402486,Mn6Ta6
20.631016530128505,-2.528471857,Mn6Ta6
8.181818181818182,-2.527907356,Cu6La6
63.684210526315795,-2.52431627,Cu6La6
12.593988491512208,-2.52040994,La6Nb6
16.666666666666668,-2.519404343,Ta6V6
15.337423312883436,-2.51125399,Ta6V6
19.014143373974324,-2.509730016,Cu6Ti6
21.686746987951807,-2.500851622,Cr12
21.686746987951807,-2.499425337,Cr12
16.18189326809658,-2.498709814,Ta6W6
13.020941679900876,-2.480929215,W6Zr6
10.38961038961039,-2.475922593,Au6Ti6
10.150946951957902,-2.464727829,La6Nb6
20.067114596959645,-2.460387205,Ru6Ta6
10.38961038961039,-2.458966635,Cr6Ti6
13.421263999949394,-2.457622121,Ti6W6
21.686746987951807,-2.456827412,Cr6La6
17.214711168092972,-2.456077058,Cr6V6
15.309644355427741,-2.455710657,V6W6
11.973502929340034,-2.453982462,W6Y6
11.973502929340034,-2.453450888,W6Y6
13.616557889864314,-2.450279537,Hf6Mo6
12.838708649660969,-2.449888509,La6Mn6
8.181818181818182,-2.448574472,La6Pd6
10.150946951957902,-2.44762874,La6Nb6
16.18189326809658,-2.446701512,Ta6W6
17.169402790800216,-2.445380263,Fe6Zr6
12.393965225580553,-2.445368698,La6W6
19.321777495176246,-2.442553681,Cr6V6
11.547683323628114,-2.434585916,Sc6W6
13.421263999949394,-2.431846954,Ti6W6
17.4292281512511,-2.430560808,Cr6Nb6
17.214711168092972,-2.427348368,Cr6V6
19.321777495176246,-2.414266495,Cr6V6
15.768287123744123,-2.413542128,Mo6V6
11.547683323628114,-2.412205913,Sc6W6
6.617647058823529,-2.406822005,Pd6Sc6
15.28191571088717,-2.401240269,V6W6
15.652470664229797,-2.399599151,Rh6Ti6
15.309644355427741,-2.399009344,V6W6
14.20100919572253,-2.3974402,Hf6W6
19.762178208631024,-2.396827263,Mn6Nb6
16.66666666666671,-2.385364468,Mo6Ta6
16.666666666666668,-2.384425947,Mo6Ta6
13.411020025256935,-2.381109968,Mo6Zr6
14.237451369597284,-2.372684099,Mo6Ti6
17.82809436610917,-2.372213342,Co6Y6
15.711220184404153,-2.370076568,Ta6W6
7.377049180327869,-2.366908347,Pd6Y6
15.376836875800764,-2.349967627,Nb6W6
15.28191571088717,-2.345540471,V6W6
14.20100919572253,-2.336757453,Hf6W6
15.768287123744123,-2.336574865,Mo6V6
16.666666666666668,-2.335059735,Fe6Ta6
15.500421806660256,-2.332890579,Nb6W6
14.237451369597284,-2.332600778,Mo6Ti6
12.030075187969924,-2.328599888,V6Zr6
12.307692307692307,-2.325890995,Fe6Hf6
19.222023995715745,-2.325847593,Nb6Ru6
16.39470165552261,-2.324001573,Hf6Ru6
19.277320124307515,-2.321689966,Ta6Tc6
12.249932625741119,-2.316857088,Mo6Sc6
12.249932625741119,-2.316857088,Mo6Sc6
12.249932625741119,-2.316857088,Mo6Sc6
12.030075187969924,-2.309373413,Co6Zr6
16.21125489885765,-2.30873449,Mo6V6
12.701647600468311,-2.304665707,Mo6Y6
10.413975710736244,-2.303640927,Re6Sc6
16.147228542537114,-2.303287043,Ru6Zr6
12.701647600468311,-2.301794362,Mo6Y6
14.093421660483344,-2.301118431,W6Zr6
21.686746987951807,-2.298573895,Cr6Nb6
17.73393856349673,-2.297959462,Hf6Ir6
16.666666666666668,-2.289746114,Cd6Ta6
21.686746987951807,-2.287007152,Cr6Ta6
16.885556773006208,-2.28698824,Co6Sc6
16.885556773006208,-2.28698824,Co6Sc6
16.885556773006208,-2.28698824,Co6Sc6
16.666666666666668,-2.28697858,Cr6Ta6
16.21125489885765,-2.286860074,Mo6V6
85.20710059171599,-2.286633132,Cd6Ta6
16.666666666666668,-2.286560749,Mn6Ta6
16.311948504870283,-2.284669422,Mo6Nb6
62.69430051813472,-2.283985328,Ag6Ta6
19.501425658563203,-2.283911313,Mn6Zr6
16.666666666666668,-2.283868999,Ag6Ta6
16.666666666666668,-2.28129521,Ta6Tc6
15.964779841532346,-2.276391583,Mo6Nb6
15.711220184404153,-2.276078652,Ta6W6
15.749444726044826,-2.275853886,Hf6Tc6
15.749444726044826,-2.27501251,Hf6Re6
15.964779841532346,-2.271357341,Mo6Nb6
12.249932625741119,-2.266779298,Mo6Sc6
12.249932625741119,-2.266779298,Mo6Sc6
12.249932625741119,-2.266779298,Mo6Sc6
15.064615212402146,-2.263265356,Hf6Mo6
14.093421660483344,-2.25538181,W6Zr6
6.617647058823529,-2.244728689,Mo6Sc6
6.617647058823529,-2.244728689,Mo6Sc6
6.617647058823529,-2.244728689,Mo6Sc6
10.413975710736244,-2.243814114,Re6Sc6
14.950484956045674,-2.243315602,Mo6Zr6
27.60469996255612,-2.239051034,Rh6Ta6
63.684210526315795,-2.2387796,Cu6Ta6
16.666666666666668,-2.238778512,Cu6Ta6
21.449436652492004,-2.237832508,Rh6Ta6
18.465490303158646,-2.236700922,Nb6Tc6
8.181818181818182,-2.235906758,La6Mn6
10.38961038961039,-2.233408073,Co6Ti6
16.082631202417147,-2.231769267,La6Mn6
15.511711573222643,-2.229919982,Re6Zr6
20.00097191175193,-2.229470041,Re6Zr6
20.067114596959645,-2.22897493,Os6Ta6
15.511711573222643,-2.22185167,Tc6Zr6
16.91567584871433,-2.221630306,Fe6La6
14.17677119312447,-2.217705063,Ni6Y6
16.666666666666668,-2.213661044,Pd6Ta6
16.666666666666664,-2.213295867,Mo6Zr6
16.666666666666668,-2.207653314,Rh6Ta6
25.373513773071455,-2.207258885,Y6Zn6
14.64373762506992,-2.207210041,Ru6Ti6
10.38961038961039,-2.206051516,Tc6Ti6
14.067394525050904,-2.205813281,Tc6Ti6
19.277320124307515,-2.205710558,Re6Ta6
16.39470165552261,-2.203050509,Hf6Os6
16.666666666666668,-2.202946017,Ta6Zn6
15.376836875800764,-2.200804073,Nb6W6
12.307692307692307,-2.2005623,Hf6Tc6
7.377049180327869,-2.200513728,Hf6Y6
15.254237288135593,-2.198106472,W12
14.067394525050904,-2.194034017,Re6Ti6
12.356954776102782,-2.176317229,Co6Sc6
12.356954776102782,-2.176317229,Co6Sc6
12.356954776102782,-2.176317229,Co6Sc6
13.278311242974036,-2.174791215,Fe6La6
6.617647058823529,-2.169684454,Re6Sc6
17.466250070347254,-2.164699465,Ir6Zr6
12.030075187969924,-2.164219456,Cr6Zr6
19.448306599975915,-2.157893489,Mn6W6
13.285080052893928,-2.155700388,Co6Y6
18.465490303158646,-2.155189902,Nb6Re6
15.625,-2.150417026,Cr6Nb6
16.147228542537114,-2.145992046,Os6Zr6
12.030075187969924,-2.144494876,Ru6Zr6
24.40926546724408,-2.1443029,Ni6Ta6
12.030075187969924,-2.142574705,Fe6Zr6
10.38961038961039,-2.14153972,Ru6Ti6
19.222023995715745,-2.135966012,Nb6Os6
7.377049180327869,-2.133923254,Mn6Y6
12.030075187969924,-2.133736311,Mo6Zr6
15.254237288135593,-2.133600254,W12
18.985441482596283,-2.131893828,Ru6V6
21.64100005074942,-2.131296675,Co6V6
30.535303984414355,-2.130721834,Co6V6
15.254237288135593,-2.128635537,W6Zr6
16.311948504870283,-2.126836049,Mo6Nb6
25.789473684210527,-2.125530854,Nb6Tc6
8.181818181818182,-2.123916947,La6Pt6
7.377049180327869,-2.120782332,Mo6Y6
16.666666666666664,-2.116413272,Mo12
19.652810012271107,-2.115287537,Ni6Y6
9.219864597038306,-2.113726012,La6Ti6
12.030075187969924,-2.112977563,Mn6Zr6
17.152409481785774,-2.11025071,Cr6W6
20.511556279327962,-2.108168359,Fe6Zr6
20.746878199457324,-2.107949171,Fe6Hf6
15.711220184404159,-2.107469707,Mo6W6
16.66666666666666,-2.102805403,Mo6Ta6
16.666666666666668,-2.099597453,Hg6Ta6
18.238219121784766,-2.088845147,Tc6V6
16.666666666666668,-2.086712863,Au6Ta6
18.19549901330202,-2.083079735,Cr6Mo6
12.030075187969924,-2.074013446,Tc6Zr6
20.528994823979385,-2.07396501,Cu6Sc6
15.337423312883436,-2.071169448,Tc6V6
16.1818932680966,-2.070251881,Mo6W6
12.307692307692307,-2.069590916,Hf6Re6
14.64373762506992,-2.068328308,Os6Ti6
15.839943223088637,-2.058430031,Ir6Ti6
21.686746987951807,-2.056962521,Cr6Mn6
8.181818181818182,-2.056777348,La6Ni6
15.189917919387339,-2.038984232,La6Ni6
15.625,-2.038195102,Mn6Nb6
15.337423312883436,-2.036006218,Ag6V6
15.337423312883436,-2.031020684,Ag6V6
27.678978321428122,-2.03028965,Cu6Zr6
24.032064142554876,-2.028591932,Sc6Zn6
15.337423312883436,-2.027972737,Ru6V6
18.19549901330202,-2.015531692,Cr6Mo6
15.337423312883436,-2.011007936,Cd6V6
15.337423312883436,-2.006093968,Cd6V6
24.40926546724408,-2.003047926,Ni6Ta6
14.23450183450921,-1.999080914,Co6La6
8.181818181818182,-1.99805627,La6Mn6
7.377049180327869,-1.993290196,Ni6Y6
18.238219121784766,-1.993091689,Re6V6
13.063905797077783,-1.987392128,Sc6Tc6
15.337423312883436,-1.983850975,Pd6V6
21.706340553580944,-1.976372334,Ir6Ta6
28.941787404774637,-1.972866828,Ta6Zn6
15.337423312883436,-1.961617914,V6Zn6
15.337423312883436,-1.961156681,V6Zn6
16.1818932680966,-1.953190956,Mo6W6
20.293252546743325,-1.951288608,Rh6V6
25.096750157741592,-1.950415395,Ni6Zr6
22.305182984487814,-1.949252244,Nb6Pd6
23.01022599305774,-1.946600359,Pt6Ta6
16.666666666666664,-1.94273539,Mo6Ta6
18.775369683972333,-1.935813222,Co6La6
15.625,-1.934807762,Cd6Nb6
15.625,-1.934480681,Cd6Nb6
85.20710059171599,-1.934436598,Cd6Nb6
11.587394454603984,-1.930681427,Rh6Sc6
20.81837445204189,-1.929938148,Fe6Y6
11.587394454603984,-1.929650252,Rh6Sc6
16.666666666666664,-1.927141362,Mo12
12.430562601286985,-1.926026512,Pt6Sc6
21.706340553580944,-1.924635874,Ir6Ta6
25.789473684210527,-1.92354497,Sc6Tc6
10.38961038961039,-1.922754751,Os6Ti6
7.377049180327869,-1.92135595,W6Y6
7.377049180327869,-1.916624571,Ta6Y6
6.617647058823529,-1.913569821,Pt6Sc6
15.625,-1.912962191,Ag6Nb6
25.789473684210527,-1.912664906,Tc6Y6
20.546132032915732,-1.912593204,Nb6Rh6
25.789473684210527,-1.911870198,Re6V6
62.69430051813472,-1.91167414,Ag6Nb6
18.985441482596283,-1.907944003,Os6V6
7.377049180327869,-1.907761551,Pt6Y6
15.625,-1.907569847,Nb6Re6
16.38813450457503,-1.90676575,Sc6Tc6
19.04706541463031,-1.902555333,Re6Ti6
27.72295584825959,-1.901000474,Nb6Zn6
20.546132032915732,-1.900167806,Nb6Rh6
23.381312956684226,-1.894233003,Nb6Ni6
15.254237288135593,-1.891232132,W12
20.293252546743325,-1.889752241,Rh6V6
18.17221326229451,-1.88927332,Tc6W6
12.457718404179822,-1.888267996,Rh6Y6
13.348012565379209,-1.884781265,La6Rh6
20.146187085551805,-1.873517385,La6Mn6
24.651623486497844,-1.872181986,Cu6V6
22.766577899827524,-1.87085203,Co6Zr6
12.030075187969924,-1.857277903,Re6Zr6
25.789473684210527,-1.856288497,Re6Zr6
25.384676405545402,-1.853767771,Hf6Ni6
12.030075187969924,-1.848555158,Os6Zr6
15.711220184404159,-1.848046169,Mo6W6
63.684210526315795,-1.843869766,Cu6Nb6
15.625,-1.843421322,Cu6Nb6
20.15365699577277,-1.838874844,Hf6Re6
15.337423312883436,-1.836904876,Cu6V6
24.95881376396679,-1.825010508,Cu6Nb6
39.868312608280384,-1.82498561,Cu6Nb6
21.686746987951807,-1.822255764,Cr6La6
6.617647058823529,-1.810907664,Co6Sc6
6.617647058823529,-1.810907664,Co6Sc6
6.617647058823529,-1.810907664,Co6Sc6
8.181818181818182,-1.808732794,Fe6La6
25.789473684210527,-1.808115368,Hf6Re6
15.337423312883436,-1.79231467,Au6V6
31.612903225806452,-1.785752644,Mn6Nb6
15.625,-1.785467605,Hg6Nb6
15.625,-1.781963051,Au6Nb6
19.04706541463031,-1.780583434,Tc6Ti6
20.6970395002341,-1.778215499,La6Ni6
16.666666666666664,-1.776304172,Mo6Sc6
16.666666666666664,-1.776304172,Mo6Sc6
16.666666666666664,-1.776304172,Mo6Sc6
27.381744820370805,-1.774142091,V6Zn6
23.027770895288473,-1.766781004,Co6Hf6
6.617647058823529,-1.765905886,Rh6Sc6
15.254237288135593,-1.757145997,Ag6W6
16.38813450457503,-1.751254868,Re6Sc6
18.17221326229451,-1.750807377,Re6W6
15.254237288135593,-1.747451125,Tc6W6
15.254237288135593,-1.746280083,Ag6W6
62.69430051813472,-1.742035652,Ag6W6
16.992445237517675,-1.741324618,Tc6Y6
27.72295584825959,-1.740763791,Nb6Zn6
10.840637736455376,-1.740554808,Ru6Sc6
32.402121395830015,-1.736385752,Zn6Zr6
8.181818181818182,-1.732854395,La6Mo6
16.38813450457503,-1.73188839,Re6Sc6
20.15365699577277,-1.731487023,Hf6Tc6
10.840637736455376,-1.731124023,Os6Sc6
7.377049180327869,-1.729924409,Co6Y6
20.631016530128548,-1.727997843,Mn6Mo6
31.612903225806452,-1.726990069,Mn6Ta6
20.792216886194808,-1.726055222,Ir6Nb6
20.536308615278216,-1.726014949,Ir6V6
23.381312956684226,-1.721535411,Nb6Ni6
32.77385961594813,-1.715443735,Hf6Zn6
8.181818181818182,-1.707129705,Co6La6
11.996301600592492,-1.707125487,La6Tc6
22.041191524984278,-1.705604234,Nb6Pt6
20.00097191175193,-1.700765914,Tc6Zr6
15.625,-1.695561601,La6Nb6
21.549433823535498,-1.690135923,Fe6La6
21.686746987951807,-1.682775924,Cr6W6
11.65487312713577,-1.680161182,Ru6Y6
12.487791736945454,-1.679576682,La6Ru6
19.28678212313384,-1.671441975,Cr6W6
21.686746987951807,-1.67121163,Cr6V6
21.950922255190726,-1.66183486,Pd6W6
31.58748475928016,-1.661695537,Pd6W6
11.65487312713577,-1.660538645,Os6Y6
19.27732012430758,-1.656761841,Mo6Tc6
25.789473684210527,-1.656127408,Tc6Zr6
20.792216886194808,-1.653092658,Ir6Nb6
25.789473684210527,-1.647017717,La6Re6
31.055619590343433,-1.646489136,Cr6Cu6
19.27732012430758,-1.643729629,Mo6Re6
25.43153475002815,-1.64291805,Cr6Fe6
20.631016530128548,-1.639963846,Mn6Mo6
15.254237288135593,-1.632360849,Cu6W6
63.684210526315795,-1.627303477,Cu6W6
21.648367506853898,-1.625644944,Re6W6
21.769911014446514,-1.624789554,Pt6V6
11.726178837945744,-1.623614158,Ir6Sc6
22.976141728016536,-1.61738969,Cr6Tc6
25.43153475002815,-1.61504162,Cr6Fe6
8.181818181818182,-1.613400637,La6Rh6
23.917477433531825,-1.612677767,Cr6Ru6
22.29690427050213,-1.608780552,Mo6Re6
21.157444763346604,-1.607921217,Co6Ti6
21.562679201600766,-1.607730329,Co6W6
15.254237288135593,-1.602649147,V6W6
25.789473684210527,-1.602109546,Tc6Ti6
20.536308615278216,-1.598288931,Ir6V6
39.550442377480685,-1.597862121,Cu6W6
24.56240690316854,-1.597350819,Cu6W6
27.7537740459168,-1.595836097,Cr6Pd6
20.219809324723872,-1.593312649,Rh6W6
25.538330583986234,-1.586783958,Mn6Mo6
25.789473684210527,-1.58630463,Hf6Tc6
18.916731353910283,-1.581612162,Ru6W6
6.617647058823529,-1.581256646,Ru6Sc6
23.009960657726687,-1.578433329,Ni6W6
18.311756258961914,-1.568557093,Pd6Y6
19.2847303959968,-1.55823459,La6Pd6
21.686746987951807,-1.556635786,Cr6Tc6
22.29690427050213,-1.5559721,Mo6Tc6
18.17221326229451,-1.555134261,Re6W6
25.071437365620586,-1.548277673,Cd6Y6
