Psi, Adsorption Energy, Surface
16.666666666666668,0.439420039,Ta12
15.254237288135593,0.561387312,W12
15.625,0.728154183,Nb12
15.337423312883436,0.88328084,V12
12.307692307692307,0.950402208,Hf12
21.686746987951807,0.977673185,Cr12
16.666666666666664,1.083346689,Mo12
12.030075187969924,1.262184122,Zr12
10.38961038961039,1.288465013,Ti12
25.789473684210527,1.382594223,Re12
25.789473684210527,1.396295019,Tc12
6.617647058823529,1.560266056,Sc12
29.09090909090909,1.59930963,Ru12
29.09090909090909,1.677095004,Os12
7.377049180327869,1.796520869,Y12
8.181818181818182,1.839902482,La12
36.81818181818181,1.88966081,Ir12
35.526315789473685,1.926347062,Rh12
43.08510638297873,2.106999494,Co12
43.85964912280702,2.222465831,Pt12
45.45454545454545,2.504732645,Pd12
63.684210526315795,4.110073135,Cu12
87.27272727272728,4.489099412,Zn12
75.92215242171719,4.7414235,Au12
85.20710059171599,5.363709208,Cd12
87.09770584059203,5.608978745,Ag12
