adsorbate,surface,reaction energy (eV),site,S. designation,ads_site,ads_indices,ads+neighbors_site,ads+neighbors_indices,Coordination_Number,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy
C,Pt6Y6,3.198005236,hollow|A_B_B|FCC,L1_o,"['Y', 'Y', 'Pt']","[9, 10, 11]","['Y', 'Y', 'Pt', 'Pt', 'Y', 'Y', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,378.58,14.485,1.502743424,7.131116667,0.914,430.9333333
C,Pt6Zn6,3.721765734,bridge|A_A|B,L1_o,"['Pt', 'Pt']","[11, 12]","['Zn', 'Zn', 'Pt', 'Pt', 'Zn', 'Zn', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",2,329.455,9.125,2.28,8.95883,2.128,510
C,Pt6Zn6,3.694731361,hollow|A_A_B|HCP,L1_o,"['Zn', 'Pt', 'Pt']","[10, 11, 12]","['Zn', 'Zn', 'Pt', 'Pt', 'Zn', 'Zn', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,329.455,9.125,2.047000173,9.103952333,1.418666667,382.1166667
C,Pt6Zn6,3.705253186,hollow|A_A_B|FCC,L1_o,"['Zn', 'Pt', 'Pt']","[9, 11, 12]","['Zn', 'Zn', 'Pt', 'Pt', 'Zn', 'Zn', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,329.455,9.125,2.047000173,9.103952333,1.418666667,382.1166667
C,Pt6Zn6,4.292272534,hollow|A_B_B|FCC,L1_o,"['Zn', 'Zn', 'Pt']","[9, 10, 12]","['Zn', 'Zn', 'Pt', 'Pt', 'Zn', 'Zn', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,329.455,9.125,1.837811276,9.249074667,0.709333333,254.2333333
C,Pt6Zr6,1.78458133,hollow|A_B_B|FCC,L1_o,"['Zr', 'Zr', 'Pt']","[9, 10, 11]","['Zr', 'Zr', 'Pt', 'Pt', 'Zr', 'Zr', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,357.81,11.555,1.591766558,7.409027333,0.993333333,570.6666667
C,Pt6Zr6,1.322552169,4fold|A_A_B_B,L1_o,"['Zr', 'Zr', 'Pt', 'Pt']","[9, 10, 11, 12]","['Zr', 'Zr', 'Pt', 'Pt', 'Zr', 'Zr', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",5,357.81,11.555,1.741378764,7.796478,1.277,555.5
C,Re6Rh6,1.499100988,hollow|A_A_B|HCP,L1_o,"['Rh', 'Re', 'Re']","[10, 11, 12]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.22,8.57,2.019051281,7.708646667,0.479,664.2333333
C,Re6Rh6,1.754005939,hollow|A_A_B|FCC,L1_o,"['Rh', 'Re', 'Re']","[9, 11, 12]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.22,8.57,2.019051281,7.708646667,0.479,664.2333333
C,Re6Rh6,2.019567821,hollow|A_B_B|HCP,L1_o,"['Rh', 'Rh', 'Re']","[9, 10, 11]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.22,8.57,2.145562146,7.583773333,0.808,590.4666667
C,Re6Rh6,2.548206368,hollow|A_B_B|FCC,L1_o,"['Rh', 'Rh', 'Re']","[9, 10, 12]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.22,8.57,2.145562146,7.583773333,0.808,590.4666667
C,Re6Ru6,1.352806738,hollow|A_A_B|HCP,L1_o,"['Ru', 'Re', 'Re']","[10, 11, 12]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.345,8.515,1.995154939,7.675846667,0.45,693.9
C,Re6Ru6,1.66089457,hollow|A_A_B|FCC,L1_o,"['Ru', 'Re', 'Re']","[9, 11, 12]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.345,8.515,1.995154939,7.675846667,0.45,693.9
C,Re6Ru6,1.434349323,hollow|A_B_B|HCP,L1_o,"['Ru', 'Ru', 'Re']","[9, 10, 11]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.345,8.515,2.095075384,7.518173333,0.75,649.8
C,Re6Ru6,2.035356002,hollow|A_B_B|FCC,L1_o,"['Ru', 'Ru', 'Re']","[9, 10, 12]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.345,8.515,2.095075384,7.518173333,0.75,649.8
C,Re6Sc6,1.003657608,hollow|A_A_B|HCP,L1_o,"['Sc', 'Re', 'Re']","[10, 11, 12]","['Sc', 'Sc', 'Re', 'Re', 'Sc', 'Sc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.5,11.93,1.699607753,7.40951,0.162666667,603.3333333
C,Re6Sc6,1.731847845,hollow|A_B_B|HCP,L1_o,"['Sc', 'Sc', 'Re']","[9, 10, 11]","['Sc', 'Sc', 'Re', 'Re', 'Sc', 'Sc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.5,11.93,1.520350796,6.9855,0.175333333,468.6666667
C,Re6Sc6,1.507637743,hollow|A_B_B|FCC,L1_o,"['Sc', 'Sc', 'Re']","[9, 10, 12]","['Sc', 'Sc', 'Re', 'Re', 'Sc', 'Sc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.5,11.93,1.520350796,6.9855,0.175333333,468.6666667
C,Re6Ta6,0.771900972,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Ta', 'Ta', 'Re', 'Re', 'Ta', 'Ta', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,303.115,9.855,1.9,7.83352,0.15,738
C,Re6Ta6,1.700424547,bridge|B_B|A,L1_o,"['Ta', 'Ta']","[9, 10]","['Ta', 'Ta', 'Re', 'Re', 'Ta', 'Ta', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,303.115,9.855,1.5,7.549571,0.322,771
C,Re6Ta6,1.583404712,hollow|A_B_B|HCP,L1_o,"['Ta', 'Ta', 'Re']","[9, 10, 12]","['Ta', 'Ta', 'Re', 'Re', 'Ta', 'Ta', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.115,9.855,1.622975783,7.644220667,0.264666667,760
C,Re6Tc6,3.815831543,top|A,L1_o,['Re'],[12],"['Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[6, 7, 8, 9, 10, 11, 12]",1,274.8,8.745,1.9,7.83352,0.15,738
C,Re6Tc6,3.90022901,top|B,L1_o,['Tc'],[10],"['Tc', 'Tc', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,274.8,8.745,1.9,7.11938,0.55,573
C,Re6Tc6,1.278900347,hollow|A_A_B|HCP,L1_o,"['Tc', 'Re', 'Re']","[10, 11, 12]","['Tc', 'Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,274.8,8.745,1.9,7.595473333,0.283333333,683
C,Re6Tc6,1.55654109,hollow|A_A_B|FCC,L1_o,"['Tc', 'Re', 'Re']","[9, 11, 12]","['Tc', 'Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,274.8,8.745,1.9,7.595473333,0.283333333,683
C,Re6Tc6,1.397030951,hollow|A_B_B|HCP,L1_o,"['Tc', 'Tc', 'Re']","[9, 10, 11]","['Tc', 'Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,274.8,8.745,1.9,7.357426667,0.416666667,628
C,Re6Tc6,1.714111738,hollow|A_B_B|FCC,L1_o,"['Tc', 'Tc', 'Re']","[9, 10, 12]","['Tc', 'Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,274.8,8.745,1.9,7.357426667,0.416666667,628
C,Re6Ti6,0.47454599,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Ti', 'Ti', 'Re', 'Re', 'Ti', 'Ti', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,285.59,9.75,1.9,7.83352,0.15,738
C,Re6Ti6,1.720586278,hollow|A_B_B|HCP,L1_o,"['Ti', 'Ti', 'Re']","[9, 10, 11]","['Ti', 'Ti', 'Re', 'Re', 'Ti', 'Ti', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,285.59,9.75,1.651701948,7.163253333,0.102666667,541.8
C,Re6V6,0.87177369,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['V', 'V', 'Re', 'Re', 'V', 'V', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,289.55,8.59,1.9,7.83352,0.15,738
C,Re6V6,1.086538993,4fold|A_A_B_B,L1_o,"['V', 'V', 'Re', 'Re']","[9, 10, 11, 12]","['V', 'V', 'Re', 'Re', 'V', 'V', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",5,289.55,8.59,1.759829537,7.2898535,0.3375,606.9
C,Re6W6,1.85220366,bridge|B_B|A,L1_o,"['W', 'W']","[9, 10]","['W', 'W', 'Re', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,296.31,9.165,2.36,7.86403,0.81626,835
C,Re6W6,0.976904735,hollow|A_A_B|HCP,L1_o,"['W', 'Re', 'Re']","[10, 11, 12]","['W', 'W', 'Re', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,296.31,9.165,2.042394983,7.84369,0.372086667,770.3333333
C,Re6W6,1.00163172,hollow|A_A_B|FCC,L1_o,"['W', 'Re', 'Re']","[9, 11, 12]","['W', 'W', 'Re', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,296.31,9.165,2.042394983,7.84369,0.372086667,770.3333333
C,Re6W6,1.238554436,hollow|A_B_B|HCP,L1_o,"['W', 'W', 'Re']","[9, 10, 11]","['W', 'W', 'Re', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,296.31,9.165,2.195461719,7.85386,0.594173333,802.6666667
C,Re6W6,1.159011071,hollow|A_B_B|FCC,L1_o,"['W', 'W', 'Re']","[9, 10, 12]","['W', 'W', 'Re', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,296.31,9.165,2.195461719,7.85386,0.594173333,802.6666667
C,Re6Y6,1.487741188,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Y', 'Y', 'Re', 'Re', 'Y', 'Y', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,320.42,14.37,1.9,7.83352,0.15,738
C,Re6Zn6,1.901685521,bridge|A_A|A,L1_o,"['Re', 'Re']","[11, 12]","['Zn', 'Zn', 'Re', 'Re', 'Zn', 'Zn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,271.295,9.01,1.9,7.83352,0.15,738
C,Re6Zn6,1.901166872,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Zn', 'Zn', 'Re', 'Re', 'Zn', 'Zn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,271.295,9.01,1.9,7.83352,0.15,738
C,Re6Zn6,2.045594693,hollow|A_A_B|HCP,L1_o,"['Zn', 'Re', 'Re']","[10, 11, 12]","['Zn', 'Zn', 'Re', 'Re', 'Zn', 'Zn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,271.295,9.01,1.812718563,8.353745667,0.1,534.1166667
C,Re6Zn6,3.037202828,hollow|A_B_B|HCP,L1_o,"['Zn', 'Zn', 'Re']","[9, 10, 11]","['Zn', 'Zn', 'Re', 'Re', 'Zn', 'Zn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,271.295,9.01,1.729446625,8.873971333,0.05,330.2333333
C,Re6Zn6,3.041640188,hollow|A_B_B|FCC,L1_o,"['Zn', 'Zn', 'Re']","[9, 10, 12]","['Zn', 'Zn', 'Re', 'Re', 'Zn', 'Zn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,271.295,9.01,1.729446625,8.873971333,0.05,330.2333333
C,Re6Zr6,0.264096549,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Zr', 'Zr', 'Re', 'Re', 'Zr', 'Zr', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,299.65,11.44,1.9,7.83352,0.15,738
C,Re6Zr6,1.601955121,hollow|A_B_B|FCC,L1_o,"['Zr', 'Zr', 'Re']","[9, 10, 12]","['Zr', 'Zr', 'Re', 'Re', 'Zr', 'Zr', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,299.65,11.44,1.497909681,7.033924,0.334,646.6666667
C,Re6Zr6,2.085213788,4fold|A_A_B_B,L1_o,"['Zr', 'Zr', 'Re', 'Re']","[9, 10, 11, 12]","['Zr', 'Zr', 'Re', 'Re', 'Zr', 'Zr', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",5,299.65,11.44,1.58965405,7.233823,0.288,669.5
C,Rh6Ru6,2.043513975,hollow|A_A_B|HCP,L1_o,"['Ru', 'Rh', 'Rh']","[10, 11, 12]","['Ru', 'Ru', 'Rh', 'Rh', 'Ru', 'Ru', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.465,8.225,2.253015217,7.4261,1.108,546.3666667
C,Rh6Ru6,2.469502203,hollow|A_A_B|FCC,L1_o,"['Ru', 'Rh', 'Rh']","[9, 11, 12]","['Ru', 'Ru', 'Rh', 'Rh', 'Ru', 'Ru', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.465,8.225,2.253015217,7.4261,1.108,546.3666667
C,Rh6Ru6,1.68369703,hollow|A_B_B|HCP,L1_o,"['Ru', 'Ru', 'Rh']","[9, 10, 11]","['Ru', 'Ru', 'Rh', 'Rh', 'Ru', 'Ru', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.465,8.225,2.22634981,7.3933,1.079,576.0333333
C,Rh6Ru6,2.0694286,hollow|A_B_B|FCC,L1_o,"['Ru', 'Ru', 'Rh']","[9, 10, 12]","['Ru', 'Ru', 'Rh', 'Rh', 'Ru', 'Ru', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.465,8.225,2.22634981,7.3933,1.079,576.0333333
C,Rh6Sc6,2.266590723,bridge|A_A|B,L1_o,"['Rh', 'Rh']","[11, 12]","['Sc', 'Sc', 'Rh', 'Rh', 'Sc', 'Sc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,355.62,11.64,2.28,7.4589,1.137,516.7
C,Rh6Sc6,3.371693186,bridge|B_B|A,L1_o,"['Sc', 'Sc']","[9, 10]","['Sc', 'Sc', 'Rh', 'Rh', 'Sc', 'Sc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,355.62,11.64,1.36,6.56149,0.188,334
C,Rh6Sc6,3.234257466,hollow|A_B_B|FCC,L1_o,"['Sc', 'Sc', 'Rh']","[9, 10, 12]","['Sc', 'Sc', 'Rh', 'Rh', 'Sc', 'Sc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,355.62,11.64,1.615613802,6.860626667,0.504333333,394.9
C,Rh6Ta6,2.129892703,hollow|A_A_B|HCP,L1_o,"['Rh', 'Rh', 'Ta']","[9, 10, 11]","['Rh', 'Rh', 'Ta', 'Ta', 'Rh', 'Rh', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,355.235,9.565,1.982989057,7.489123667,0.865333333,601.4666667
C,Rh6Ta6,2.231490895,hollow|A_A_B|FCC,L1_o,"['Rh', 'Rh', 'Ta']","[9, 10, 12]","['Rh', 'Rh', 'Ta', 'Ta', 'Rh', 'Rh', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,355.235,9.565,1.982989057,7.489123667,0.865333333,601.4666667
C,Rh6Ta6,1.405067153,hollow|A_B_B|FCC,L1_o,"['Rh', 'Ta', 'Ta']","[9, 11, 12]","['Rh', 'Rh', 'Ta', 'Ta', 'Rh', 'Rh', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,355.235,9.565,1.724669124,7.519347333,0.593666667,686.2333333
C,Rh6Tc6,4.120875238,top|A,L1_o,['Rh'],[12],"['Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[6, 7, 8, 9, 10, 11, 12]",1,326.92,8.455,2.28,7.4589,1.137,516.7
C,Rh6Tc6,1.919199176,hollow|A_A_B|HCP,L1_o,"['Tc', 'Rh', 'Rh']","[10, 11, 12]","['Tc', 'Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.92,8.455,2.145562146,7.345726667,0.941333333,535.4666667
C,Rh6Tc6,2.435198852,hollow|A_A_B|FCC,L1_o,"['Tc', 'Rh', 'Rh']","[9, 11, 12]","['Tc', 'Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.92,8.455,2.145562146,7.345726667,0.941333333,535.4666667
C,Rh6Tc6,1.615436729,hollow|A_B_B|HCP,L1_o,"['Tc', 'Tc', 'Rh']","[9, 10, 11]","['Tc', 'Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.92,8.455,2.019051281,7.232553333,0.745666667,554.2333333
C,Rh6Tc6,1.922671212,hollow|A_B_B|FCC,L1_o,"['Tc', 'Tc', 'Rh']","[9, 10, 12]","['Tc', 'Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.92,8.455,2.019051281,7.232553333,0.745666667,554.2333333
C,Rh6Ti6,2.547715883,bridge|B_B|B,L1_o,"['Ti', 'Ti']","[9, 10]","['Ti', 'Ti', 'Rh', 'Rh', 'Ti', 'Ti', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,337.71,9.46,1.54,6.82812,0.079,443.7
C,Rh6Ti6,2.143409686,hollow|A_B_B|FCC,L1_o,"['Ti', 'Ti', 'Rh']","[9, 10, 12]","['Ti', 'Ti', 'Rh', 'Rh', 'Ti', 'Ti', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,337.71,9.46,1.755195228,7.03838,0.431666667,468.0333333
C,Rh6V6,2.006232882,hollow|A_A_B|HCP,L1_o,"['V', 'Rh', 'Rh']","[10, 11, 12]","['V', 'V', 'Rh', 'Rh', 'V', 'V', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,341.67,8.3,2.038695822,7.221329,0.933,503.0666667
C,Rh6V6,2.257450827,hollow|A_A_B|FCC,L1_o,"['V', 'Rh', 'Rh']","[9, 11, 12]","['V', 'V', 'Rh', 'Rh', 'V', 'V', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,341.67,8.3,2.038695822,7.221329,0.933,503.0666667
C,Rh6V6,1.656796264,hollow|A_B_B|FCC,L1_o,"['V', 'V', 'Rh']","[9, 10, 12]","['V', 'V', 'Rh', 'Rh', 'V', 'V', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,341.67,8.3,1.822930111,6.983758,0.729,489.4333333
C,Rh6W6,2.079235039,hollow|A_A_B|HCP,L1_o,"['Rh', 'Rh', 'W']","[9, 10, 11]","['Rh', 'Rh', 'W', 'W', 'Rh', 'Rh', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,348.43,8.875,2.306360717,7.593943333,1.030086667,622.8
C,Rh6W6,2.488121728,hollow|A_A_B|FCC,L1_o,"['Rh', 'Rh', 'W']","[9, 10, 12]","['Rh', 'Rh', 'W', 'W', 'Rh', 'Rh', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,348.43,8.875,2.306360717,7.593943333,1.030086667,622.8
C,Rh6W6,1.678945242,hollow|A_B_B|HCP,L1_o,"['Rh', 'W', 'W']","[10, 11, 12]","['Rh', 'Rh', 'W', 'W', 'Rh', 'Rh', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,348.43,8.875,2.333026209,7.728986667,0.923173333,728.9
C,Rh6W6,1.594762472,hollow|A_B_B|FCC,L1_o,"['Rh', 'W', 'W']","[9, 11, 12]","['Rh', 'Rh', 'W', 'W', 'Rh', 'Rh', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,348.43,8.875,2.333026209,7.728986667,0.923173333,728.9
C,Rh6Y6,1.882638096,bridge|A_A|B,L1_o,"['Rh', 'Rh']","[9, 10]","['Rh', 'Rh', 'Y', 'Y', 'Rh', 'Rh', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",2,372.54,14.08,2.28,7.4589,1.137,516.7
C,Rh6Y6,3.37708172,4fold|A_A_B_B,L1_o,"['Rh', 'Rh', 'Y', 'Y']","[9, 10, 11, 12]","['Rh', 'Rh', 'Y', 'Y', 'Rh', 'Rh', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",5,372.54,14.08,1.667812939,6.83808,0.722,454.05
C,Rh6Y6,3.104905159,hollow-tilt|A_B_B|FCC,L1_o,"['Rh', 'Y', 'Y']","[10, 11, 12]","['Rh', 'Rh', 'Y', 'Y', 'Rh', 'Rh', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,372.54,14.08,1.502743424,6.63114,0.583666667,433.1666667
C,Rh6Zn6,2.076354986,bridge|A_A|B,L1_o,"['Rh', 'Rh']","[11, 12]","['Zn', 'Zn', 'Rh', 'Rh', 'Zn', 'Zn', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,323.415,8.72,2.28,7.4589,1.137,516.7
C,Rh6Zn6,2.616461635,4fold|A_A_B_B,L1_o,"['Zn', 'Zn', 'Rh', 'Rh']","[9, 10, 11, 12]","['Zn', 'Zn', 'Rh', 'Rh', 'Zn', 'Zn', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",5,323.415,8.72,1.939587585,8.4265485,0.5685,321.525
C,Rh6Zr6,1.975080474,bridge|A_A|B,L1_o,"['Rh', 'Rh']","[11, 12]","['Zr', 'Zr', 'Rh', 'Rh', 'Zr', 'Zr', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,351.77,11.15,2.28,7.4589,1.137,516.7
C,Rh6Zr6,2.16309617,hollow|A_B_B|FCC,L1_o,"['Zr', 'Zr', 'Rh']","[9, 10, 12]","['Zr', 'Zr', 'Rh', 'Rh', 'Zr', 'Zr', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,351.77,11.15,1.591766558,6.909050667,0.663,572.9
C,Ru6Sc6,0.960501985,bridge|A_A|B,L1_o,"['Ru', 'Ru']","[11, 12]","['Sc', 'Sc', 'Ru', 'Ru', 'Sc', 'Sc', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",2,300.745,11.585,2.2,7.3605,1.05,605.7
C,Ru6Sc6,2.99716359,4fold|A_A_B_B,L1_o,"['Sc', 'Sc', 'Ru', 'Ru']","[9, 10, 11, 12]","['Sc', 'Sc', 'Ru', 'Ru', 'Sc', 'Sc', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",5,300.745,11.585,1.729739865,6.960995,0.619,469.85
C,Ru6Sc6,2.401315101,hollow-tilt|A_B_B|FCC,L1_o,"['Sc', 'Sc', 'Ru']","[9, 10, 11]","['Sc', 'Sc', 'Ru', 'Ru', 'Sc', 'Sc', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,300.745,11.585,1.596492316,6.827826667,0.475333333,424.5666667
C,Ru6Ta6,2.08451051,bridge|B_B|B,L1_o,"['Ta', 'Ta']","[11, 12]","['Ru', 'Ru', 'Ta', 'Ta', 'Ru', 'Ru', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,300.36,9.51,1.5,7.549571,0.322,771
C,Ru6Ta6,2.084632417,bridge|A_A|B,L1_o,"['Ru', 'Ru']","[9, 10]","['Ru', 'Ru', 'Ta', 'Ta', 'Ru', 'Ru', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,300.36,9.51,2.2,7.3605,1.05,605.7
C,Ru6Ta6,1.54887197,hollow|A_B_B|FCC,L1_o,"['Ru', 'Ta', 'Ta']","[9, 11, 12]","['Ru', 'Ru', 'Ta', 'Ta', 'Ru', 'Ru', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,300.36,9.51,1.704256921,7.486547333,0.564666667,715.9
C,Ru6Tc6,1.379298381,hollow|A_A_B|HCP,L1_o,"['Tc', 'Ru', 'Ru']","[10, 11, 12]","['Tc', 'Tc', 'Ru', 'Ru', 'Tc', 'Tc', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,272.045,8.4,2.095075384,7.280126667,0.883333333,594.8
C,Ru6Tc6,1.940487186,hollow|A_A_B|FCC,L1_o,"['Tc', 'Ru', 'Ru']","[9, 11, 12]","['Tc', 'Tc', 'Ru', 'Ru', 'Tc', 'Tc', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,272.045,8.4,2.095075384,7.280126667,0.883333333,594.8
C,Ru6Tc6,1.43425109,hollow|A_B_B|HCP,L1_o,"['Tc', 'Tc', 'Ru']","[9, 10, 11]","['Tc', 'Tc', 'Ru', 'Ru', 'Tc', 'Tc', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,272.045,8.4,1.995154939,7.199753333,0.716666667,583.9
C,Ru6Tc6,1.80701698,hollow|A_B_B|FCC,L1_o,"['Tc', 'Tc', 'Ru']","[9, 10, 12]","['Tc', 'Tc', 'Ru', 'Ru', 'Tc', 'Tc', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,272.045,8.4,1.995154939,7.199753333,0.716666667,583.9
C,Ru6Ti6,1.626479789,bridge|A_A|B,L1_o,"['Ru', 'Ru']","[11, 12]","['Ti', 'Ti', 'Ru', 'Ru', 'Ti', 'Ti', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",2,282.835,9.405,2.2,7.3605,1.05,605.7
