adsorbate,surface,reaction energy (eV),site,S. designation
H,Ag6Nb6,-0.659415914,bridge|B_B|A,L1_o
H,Ag6Nb6,-0.157808611,hollow|A_A_B|HCP,L1_o
H,Ag6Nb6,-0.133594153,hollow|A_A_B|FCC,L1_o
H,Ag6Ni6,-0.290750099,bridge|A_A|B,L1_o
H,Ag6Ni6,-0.291363444,bridge|B_B|A,L1_o
H,Ag6Ni6,0.024687256,hollow|A_A_B|FCC,L1_o
H,Ag6Ni6,0.079099683,hollow-tilt|A_A_B|HCP,L1_o
H,Ag6Os6,0.218940754,bridge|A_A|A,L1_o
H,Ag6Os6,0.226217486,bridge|B_B|B,L1_o
H,Ag6Os6,0.369796176,hollow-tilt|A_A_B|HCP,L1_o
H,Ag6Os6,0.369598485,hollow-tilt|A_B_B|HCP,L1_o
H,Ag6Pd6,-0.181667689,bridge|B_B|A,L1_o
H,Ag6Pd6,0.113710387,hollow|A_A_B|HCP,L1_o
H,Ag6Pd6,0.039801139,hollow|A_A_B|FCC,L1_o
H,Ag6Pd6,-0.199235902,hollow|A_B_B|HCP,L1_o
H,Ag6Pt6,-0.131804732,top|B,L1_o
H,Ag6Pt6,-0.340017534,bridge|B_B|A,L1_o
H,Ag6Re6,0.950766296,top|A,L1_o
H,Ag6Re6,0.670388633,bridge|A_A|B,L1_o
H,Ag6Re6,-0.613233026,bridge|B_B|A,L1_o
H,Ag6Re6,-0.296998105,hollow|A_A_B|HCP,L1_o
H,Ag6Re6,0.008403011,hollow|A_A_B|FCC,L1_o
H,Ag6Re6,-0.29046057,hollow-tilt|A_A_B|HCP,L1_o
H,Ag6Rh6,-0.289229119,bridge|B_B|B,L1_o
H,Ag6Rh6,0.580359089,bridge|A_A|B,L1_o
H,Ag6Rh6,-0.295158751,bridge|B_B|A,L1_o
H,Ag6Rh6,-0.114883878,bridge|A_B|A,L1_o
H,Ag6Rh6,0.059795383,hollow|A_A_B|FCC,L1_o
H,Ag6Rh6,-0.123540363,hollow-tilt|A_A_B|HCP,L1_o
H,Ag6Ru6,-0.222048702,bridge|A_A|A,L1_o
H,Ag6Ru6,-0.22055643,bridge|B_B|B,L1_o
H,Ag6Ru6,-0.194623709,bridge|B_B|A,L1_o
H,Ag6Ru6,-0.102645694,hollow|A_A_B|HCP,L1_o
H,Ag6Sc6,0.182526344,top|B,L1_o
H,Ag6Sc6,-0.776159282,bridge|B_B|A,L1_o
H,Ag6Sc6,0.090964935,4fold|A_A_B_B,L1_o
H,Ag6Ta6,-0.750986303,bridge|B_B|A,L1_o
H,Ag6Ta6,-0.176564194,hollow|A_A_B|HCP,L1_o
H,Ag6Ta6,-0.120385611,hollow|A_A_B|FCC,L1_o
H,Ag6Tc6,-0.484114873,bridge|B_B|A,L1_o
H,Ag6Tc6,0.103950071,hollow|A_A_B|FCC,L1_o
H,Ag6Ti6,-0.686154092,bridge|A_A|B,L1_o
H,Ag6Ti6,-0.690483015,bridge|B_B|A,L1_o
H,Ag6Ti6,0.02143087,hollow|A_A_B|HCP,L1_o
H,Ag6Ti6,-0.115952197,hollow|A_A_B|FCC,L1_o
H,Ag6Ti6,-0.113752836,hollow|A_B_B|FCC,L1_o
H,Ag6V6,-0.622612654,bridge|B_B|B,L1_o
H,Ag6V6,-0.163296875,hollow|A_A_B|HCP,L1_o
H,Ag6V6,-0.07782102,hollow|A_A_B|FCC,L1_o
H,Ag6V6,-0.630291162,hollow|A_B_B|FCC,L1_o
H,Ag6V6,-0.628281465,bridge-tilt|B_B|B,L1_o
H,Ag6W6,-0.722673946,bridge|B_B|A,L1_o
H,Ag6W6,-0.267840971,hollow|A_A_B|HCP,L1_o
H,Ag6W6,-0.123299406,hollow|A_A_B|FCC,L1_o
H,Ag6Y6,0.44578138,top|A,L1_o
H,Ag6Y6,0.198697933,top|B,L1_o
H,Ag6Y6,-0.802010777,bridge|B_B|A,L1_o
H,Ag6Y6,0.090147641,4fold|A_A_B_B,L1_o
H,Ag6Zn6,0.70255589,top|B,L1_o
H,Ag6Zn6,0.549396752,bridge|A_A|B,L1_o
H,Ag6Zn6,0.460793084,bridge|A_B|A,L1_o
H,Ag6Zn6,0.473424881,bridge|A_B|B,L1_o
H,Ag6Zn6,0.439329561,hollow|A_A_B|FCC,L1_o
H,Ag6Zn6,0.510159161,hollow|A_B_B|HCP,L1_o
H,Ag6Zn6,0.442080904,hollow|A_B_B|FCC,L1_o
H,Ag6Zr6,0.131495475,top|B,L1_o
H,Ag6Zr6,-0.723307155,bridge|A_A|B,L1_o
H,Ag6Zr6,-0.723656957,bridge|B_B|A,L1_o
H,Ag6Zr6,0.026074492,hollow|A_A_B|HCP,L1_o
H,Ag6Zr6,-0.099201549,hollow|A_A_B|FCC,L1_o
H,Ag6Zr6,-0.698938953,hollow|A_B_B|HCP,L1_o
H,Au6Cd6,0.99140092,top|B,L1_o
H,Au6Cd6,0.515337215,bridge|A_A|B,L1_o
H,Au6Cd6,0.613655754,hollow|A_B_B|FCC,L1_o
H,Au6Co6,0.456825257,top|A,L1_o
H,Au6Co6,0.373002493,bridge|A_A|B,L1_o
H,Au6Co6,-0.066972386,bridge|B_B|A,L1_o
H,Au6Co6,0.207694017,hollow|A_A_B|HCP,L1_o
H,Au6Co6,0.180831075,hollow|A_A_B|FCC,L1_o
H,Au6Co6,-0.071184708,hollow|A_B_B|HCP,L1_o
H,Au6Cu6,0.403341826,bridge|A_A|B,L1_o
H,Au6Cu6,0.301467439,hollow|A_A_B|HCP,L1_o
H,Au6Cu6,0.317195483,hollow|A_A_B|FCC,L1_o
H,Au6Cu6,0.232317326,hollow|A_B_B|HCP,L1_o
H,Au6Cu6,0.164787243,hollow|A_B_B|FCC,L1_o
H,Au6Fe6,0.505598669,top|A,L1_o
H,Au6Fe6,0.420043901,top|B,L1_o
H,Au6Fe6,-0.123845947,bridge|B_B|A,L1_o
H,Au6Fe6,0.32012506,hollow|A_A_B|HCP,L1_o
H,Au6Fe6,0.199916459,hollow|A_A_B|FCC,L1_o
H,Au6Fe6,-0.131935755,hollow|A_B_B|HCP,L1_o
H,Au6Hf6,0.062680062,top|B,L1_o
H,Au6Hf6,-0.77505069,bridge|B_B|A,L1_o
H,Au6Hf6,0.106661822,hollow|A_A_B|FCC,L1_o
H,Au6Hf6,0.106501955,hollow|A_B_B|FCC,L1_o
H,Au6Hg6,0.518452238,bridge|A_A|B,L1_o
H,Au6Hg6,0.518440401,bridge|B_B|A,L1_o
H,Au6Ir6,-0.237485992,top|B,L1_o
H,Au6Ir6,-0.250406501,bridge|B_B|A,L1_o
H,Au6La6,0.315802396,bridge|A_A|B,L1_o
H,Au6La6,-0.466116448,bridge|B_B|A,L1_o
H,Au6La6,0.303221893,4fold|A_A_B_B,L1_o
H,Au6Mn6,2.735531848,bridge|B_B|A,L1_o
H,Au6Mo6,0.227891802,top|A,L1_o
H,Au6Mo6,-0.195857065,top|B,L1_o
H,Au6Mo6,-0.515256941,bridge|B_B|A,L1_o
H,Au6Mo6,-0.310117802,bridge|A_B|A,L1_o
H,Au6Nb6,0.179788062,top|B,L1_o
H,Au6Nb6,-0.622237,bridge|A_A|B,L1_o
H,Au6Nb6,-0.622302988,bridge|B_B|A,L1_o
H,Au6Nb6,0.217340724,hollow|A_A_B|HCP,L1_o
H,Au6Nb6,0.081621226,hollow|A_A_B|FCC,L1_o
H,Au6Ni6,0.213560519,top|B,L1_o
H,Au6Ni6,-0.174058433,bridge|A_A|B,L1_o
H,Au6Ni6,-0.17596255,bridge|B_B|A,L1_o
H,Au6Ni6,0.139085955,hollow|A_A_B|HCP,L1_o
H,Au6Ni6,0.112979761,hollow|A_A_B|FCC,L1_o
H,Au6Pd6,-0.092057472,bridge|B_B|A,L1_o
H,Au6Pd6,0.115692328,hollow|A_A_B|HCP,L1_o
H,Au6Pd6,0.070950826,hollow|A_A_B|FCC,L1_o
H,Au6Pd6,-0.098254729,hollow|A_B_B|HCP,L1_o
H,Au6Pd6,-0.126063266,hollow|A_B_B|FCC,L1_o
H,Au6Pt6,-0.183762965,top|A,L1_o
H,Au6Pt6,-0.183433979,top|B,L1_o
H,Au6Pt6,-0.243950873,bridge|A_A|B,L1_o
H,Au6Pt6,-0.247521278,bridge|B_B|A,L1_o
H,Au6Pt6,0.022590755,top-tilt|A,L1_o
H,Au6Pt6,-0.0154694,hollow-tilt|A_A_B|FCC,L1_o
H,Au6Re6,0.915233808,top-tilt|B,L1_o
H,Au6Rh6,-0.046259625,top|B,L1_o
H,Au6Rh6,-0.242399007,bridge|B_B|A,L1_o
H,Au6Rh6,0.100871648,hollow|A_A_B|FCC,L1_o
H,Au6Rh6,-0.239647801,hollow|A_B_B|FCC,L1_o
H,Au6Rh6,-0.021145966,hollow-tilt|A_A_B|HCP,L1_o
H,Au6Sc6,0.343858149,bridge|A_A|B,L1_o
H,Au6Sc6,-0.623357837,bridge|B_B|A,L1_o
H,Au6Sc6,0.343589164,hollow|A_A_B|HCP,L1_o
H,Au6Ta6,0.016501527,top|B,L1_o
H,Au6Ta6,-0.716254509,bridge|B_B|A,L1_o
H,Au6Ta6,0.080742435,hollow|A_A_B|FCC,L1_o
H,Au6Ti6,-0.628107721,bridge|A_A|B,L1_o
H,Au6Ti6,-0.62465582,bridge|B_B|A,L1_o
H,Au6Ti6,0.357374315,hollow|A_A_B|HCP,L1_o
H,Au6Ti6,0.067639881,hollow|A_A_B|FCC,L1_o
H,Au6Ti6,0.067673487,hollow|A_B_B|FCC,L1_o
H,Au6V6,-0.540980679,bridge|A_A|B,L1_o
H,Au6V6,-0.548837422,bridge|B_B|A,L1_o
H,Au6V6,0.216879491,hollow|A_A_B|HCP,L1_o
H,Au6V6,0.052989,hollow|A_A_B|FCC,L1_o
H,Au6W6,-0.141907639,top|B,L1_o
H,Au6W6,-0.656967162,bridge|A_A|B,L1_o
H,Au6W6,-0.658091536,bridge|B_B|A,L1_o
H,Au6W6,0.041778998,hollow|A_A_B|FCC,L1_o
H,Au6W6,0.040467818,hollow|A_B_B|FCC,L1_o
H,Au6Y6,0.420673845,top|A,L1_o
H,Au6Y6,0.241363614,top|B,L1_o
H,Au6Y6,0.357846025,bridge|A_A|B,L1_o
H,Au6Y6,-0.696251965,bridge|B_B|A,L1_o
H,Au6Y6,0.371146541,hollow|A_A_B|HCP,L1_o
H,Au6Zn6,0.626520889,bridge|B_B|A,L1_o
H,Au6Zn6,0.524432212,bridge|A_B|A,L1_o
H,Au6Zn6,0.542367235,bridge|A_B|B,L1_o
H,Au6Zn6,0.594304515,hollow|A_A_B|HCP,L1_o
H,Au6Zn6,0.587112274,hollow|A_A_B|FCC,L1_o
H,Au6Zn6,0.575155456,hollow|A_B_B|HCP,L1_o
H,Au6Zn6,0.581448769,hollow|A_B_B|FCC,L1_o
H,Au6Zr6,0.175130018,top|B,L1_o
H,Au6Zr6,-0.687288943,bridge|B_B|A,L1_o
H,Au6Zr6,0.089334293,hollow|A_A_B|FCC,L1_o
H,Cd6Cu6,0.99467513,top|A,L1_o
H,Cd6Cu6,0.480319701,top|B,L1_o
H,Cd6Cu6,0.171934721,bridge|B_B|A,L1_o
H,Cd6Cu6,0.370696601,hollow-tilt|A_A_B|FCC,L1_o
H,Cd6Fe6,1.036602974,top|A,L1_o
H,Cd6Fe6,0.256538179,top|B,L1_o
H,Cd6Fe6,-0.354356573,bridge|B_B|A,L1_o
H,Cd6Fe6,0.200596063,top-tilt|B,L1_o
H,Cd6Fe6,0.198128127,hollow-tilt|A_A_B|FCC,L1_o
H,Cd6Hf6,-0.849589473,bridge|B_B|A,L1_o
H,Cd6Hf6,0.060146546,hollow|A_A_B|FCC,L1_o
H,Cd6Hf6,-0.029887079,hollow-tilt|A_A_B|HCP,L1_o
H,Cd6Hg6,0.883239207,top|A,L1_o
H,Cd6Hg6,0.977802303,bridge|A_A|B,L1_o
H,Cd6Hg6,1.05450235,top-tilt|A,L1_o
H,Cd6Ir6,-0.270018562,top|B,L1_o
H,Cd6Ir6,-0.44166906,bridge|B_B|A,L1_o
H,Cd6Ir6,-0.321206849,top-tilt|B,L1_o
H,Cd6La6,0.402204934,top|B,L1_o
H,Cd6La6,-0.501943364,bridge|B_B|A,L1_o
H,Cd6La6,-0.490947516,hollow|A_B_B|HCP,L1_o
H,Cd6La6,-0.256641582,4fold|A_A_B_B,L1_o
H,Cd6Mn6,0.579831324,bridge|B_B|A,L1_o
H,Cd6Mn6,1.186901924,top-tilt|B,L1_o
H,Cd6Mn6,1.122671493,hollow-tilt|A_A_B|FCC,L1_o
H,Cd6Mo6,-0.652046799,bridge|B_B|A,L1_o
H,Cd6Mo6,0.071655193,hollow-tilt|A_A_B|HCP,L1_o
H,Cd6Nb6,-0.732194257,bridge|A_A|B,L1_o
H,Cd6Nb6,-0.732681069,bridge|B_B|A,L1_o
H,Cd6Nb6,0.021519443,hollow|A_A_B|HCP,L1_o
H,Cd6Nb6,0.135212278,hollow|A_A_B|FCC,L1_o
H,Cd6Nb6,0.017841824,hollow-tilt|A_A_B|HCP,L1_o
H,Cd6Ni6,-0.314716661,bridge|B_B|A,L1_o
H,Cd6Ni6,0.019411241,top-tilt|B,L1_o
H,Cd6Pd6,-0.009191053,bridge|B_B|A,L1_o
H,Cd6Pd6,0.268977182,hollow-tilt|A_A_B|FCC,L1_o
H,Cd6Pt6,-0.239398136,top|B,L1_o
H,Cd6Pt6,-0.250679296,bridge|B_B|A,L1_o
H,Cd6Re6,-0.661591328,bridge|B_B|A,L1_o
H,Cd6Rh6,-0.17633208,top|B,L1_o
H,Cd6Rh6,-0.493221571,bridge|B_B|A,L1_o
H,Cd6Rh6,0.510797676,4fold|A_A_B_B,L1_o
H,Cd6Ru6,-0.277951905,bridge|B_B|A,L1_o
H,Cd6Ru6,0.313624941,hollow-tilt|A_A_B|FCC,L1_o
H,Cd6Sc6,-0.752681164,bridge|A_A|B,L1_o
H,Cd6Sc6,-0.743892431,bridge|B_B|A,L1_o
H,Cd6Sc6,0.181090263,4fold|A_A_B_B,L1_o
H,Cd6Ta6,-0.851386377,bridge|B_B|A,L1_o
H,Cd6Ta6,0.117648418,hollow|A_A_B|FCC,L1_o
H,Cd6Ta6,-0.12446174,hollow-tilt|A_A_B|HCP,L1_o
H,Cd6Ti6,-0.774350541,bridge|B_B|A,L1_o
H,Cd6Ti6,0.06320184,hollow|A_A_B|HCP,L1_o
H,Cd6Ti6,0.075213353,hollow|A_A_B|FCC,L1_o
H,Cd6V6,-0.6743834,bridge|B_B|B,L1_o
H,Cd6V6,-0.664876695,bridge|A_A|B,L1_o
H,Cd6V6,-0.673108683,bridge|B_B|A,L1_o
H,Cd6V6,0.196616671,hollow|A_A_B|FCC,L1_o
H,Cd6V6,0.207542449,hollow|A_B_B|FCC,L1_o
H,Cd6W6,-0.07008115,top|B,L1_o
H,Cd6W6,-0.818570536,bridge|B_B|A,L1_o
H,Cd6W6,-0.160620363,top-tilt|B,L1_o
H,Cd6Y6,0.38134183,top|B,L1_o
H,Cd6Y6,-0.731589212,bridge|B_B|A,L1_o
H,Cd6Y6,-0.074591709,4fold|A_A_B_B,L1_o
H,Cd6Zn6,0.626203196,top|B,L1_o
H,Cd6Zn6,0.603667408,bridge|B_B|A,L1_o
H,Cd6Zn6,0.614302841,bridge|A_B|B,L1_o
H,Cd6Zn6,0.582495455,hollow-tilt|A_A_B|FCC,L1_o
H,Cd6Zn6,0.664744856,hollow-tilt|A_A_B|HCP,L1_o
H,Cd6Zr6,-0.788627266,bridge|A_A|B,L1_o
H,Cd6Zr6,-0.789149588,bridge|B_B|A,L1_o
H,Cd6Zr6,0.024635282,hollow|A_A_B|HCP,L1_o
H,Cd6Zr6,0.060192125,hollow|A_A_B|FCC,L1_o
H,Co6Cu6,-0.327433902,hollow|A_A_B|HCP,L1_o
H,Co6Cu6,-0.27060728,hollow|A_A_B|FCC,L1_o
H,Co6Cu6,-0.120403026,hollow|A_B_B|HCP,L1_o
H,Co6Cu6,-0.171633219,hollow|A_B_B|FCC,L1_o
H,Co6Hf6,-0.192445573,top|A,L1_o
H,Co6Hf6,0.31210328,top|B,L1_o
H,Co6Hf6,-0.408430355,bridge|A_A|B,L1_o
H,Co6Hf6,-0.700101831,hollow|A_A_B|FCC,L1_o
H,Co6Hf6,-0.699929311,hollow|A_B_B|FCC,L1_o
H,Co6Hg6,0.083560445,top|A,L1_o
H,Co6Hg6,1.038256746,top|B,L1_o
H,Co6Hg6,-0.221458895,bridge|A_A|B,L1_o
H,Co6Ir6,-0.20684543,top|B,L1_o
H,Co6Ir6,-0.085140475,bridge|A_A|B,L1_o
H,Co6Ir6,-0.267362731,bridge|B_B|A,L1_o
H,Co6Ir6,-0.209847662,bridge|A_B|B,L1_o
H,Co6Ir6,-0.276614057,hollow|A_A_B|HCP,L1_o
H,Co6Ir6,-0.270169449,hollow|A_A_B|FCC,L1_o
H,Co6Ir6,-0.270551497,hollow|A_B_B|HCP,L1_o
H,Co6Ir6,-0.290348187,hollow|A_B_B|FCC,L1_o
H,Co6La6,0.653644108,top|B,L1_o
H,Co6La6,-0.466675369,bridge|A_A|B,L1_o
H,Co6La6,-0.665759976,hollow-tilt|A_B_B|FCC,L1_o
H,Co6Ni6,-0.168693301,bridge|A_A|B,L1_o
H,Co6Ni6,-0.157282207,bridge|B_B|A,L1_o
H,Co6Ni6,-0.300393814,hollow|A_A_B|HCP,L1_o
H,Co6Ni6,-0.315235991,hollow|A_A_B|FCC,L1_o
H,Co6Os6,-0.135730383,bridge|A_A|B,L1_o
H,Co6Os6,-0.343404671,bridge|B_B|A,L1_o
H,Co6Os6,-0.278334905,bridge|A_B|B,L1_o
H,Co6Os6,-0.337582659,hollow|A_A_B|HCP,L1_o
H,Co6Os6,-0.306850803,hollow|A_A_B|FCC,L1_o
H,Co6Os6,-0.327844385,hollow|A_B_B|HCP,L1_o
H,Co6Os6,-0.373049841,hollow|A_B_B|FCC,L1_o
H,Co6Os6,-0.257201456,top-tilt|B,L1_o
H,Co6Pd6,-0.099338558,bridge|A_B|A,L1_o
H,Co6Pd6,-0.014174138,bridge|A_B|B,L1_o
H,Co6Pd6,-0.179575949,hollow|A_A_B|HCP,L1_o
H,Co6Pd6,-0.247220593,hollow|A_A_B|FCC,L1_o
H,Co6Pd6,-0.169843662,hollow|A_B_B|HCP,L1_o
H,Co6Pd6,-0.126577017,hollow|A_B_B|FCC,L1_o
H,Co6Pt6,-0.091445624,bridge|B_B|A,L1_o
H,Co6Pt6,0.003414484,bridge|A_B|A,L1_o
H,Co6Pt6,-0.095763391,hollow|A_A_B|HCP,L1_o
H,Co6Pt6,-0.226542254,hollow|A_A_B|FCC,L1_o
H,Co6Pt6,-0.132190726,hollow|A_B_B|HCP,L1_o
H,Co6Pt6,-0.100217214,hollow|A_B_B|FCC,L1_o
H,Co6Re6,-0.089454567,top|B,L1_o
H,Co6Re6,-0.268937998,bridge|A_A|B,L1_o
H,Co6Re6,-0.464431519,hollow|A_A_B|HCP,L1_o
H,Co6Re6,-0.434650836,hollow|A_A_B|FCC,L1_o
H,Co6Re6,-0.517231263,hollow|A_B_B|HCP,L1_o
H,Co6Re6,-0.537876268,hollow|A_B_B|FCC,L1_o
H,Co6Rh6,0.077722243,top|B,L1_o
H,Co6Rh6,-0.236459171,bridge|B_B|A,L1_o
H,Co6Rh6,-0.186731999,bridge|A_B|A,L1_o
H,Co6Rh6,-0.285703748,hollow|A_A_B|HCP,L1_o
H,Co6Rh6,-0.307160604,hollow|A_A_B|FCC,L1_o
H,Co6Rh6,-0.314974217,hollow|A_B_B|HCP,L1_o
H,Co6Rh6,-0.327171856,hollow|A_B_B|FCC,L1_o
H,Co6Ru6,-0.222231562,bridge|A_A|B,L1_o
H,Co6Ru6,-0.2902656,bridge|B_B|A,L1_o
H,Co6Ru6,-0.357831467,hollow|A_A_B|HCP,L1_o
H,Co6Ru6,-0.329354073,hollow|A_A_B|FCC,L1_o
H,Co6Ru6,-0.349431857,hollow|A_B_B|HCP,L1_o
H,Co6Ru6,-0.410892441,hollow|A_B_B|FCC,L1_o
H,Co6Sc6,-0.387233095,top|A,L1_o
H,Co6Sc6,-0.387233095,top|A,L1_o
H,Co6Sc6,-0.387233095,top|A,L1_o
H,Co6Sc6,0.806633719,top|B,L1_o
H,Co6Sc6,0.806633719,top|B,L1_o
H,Co6Sc6,0.806633719,top|B,L1_o
H,Co6Sc6,-0.678222654,bridge|A_A|B,L1_o
H,Co6Sc6,-0.678222654,bridge|A_A|B,L1_o
H,Co6Sc6,-0.678222654,bridge|A_A|B,L1_o
H,Co6Sc6,-0.294242,bridge|B_B|A,L1_o
H,Co6Sc6,-0.294242,bridge|B_B|A,L1_o
H,Co6Sc6,-0.294242,bridge|B_B|A,L1_o
H,Co6Sc6,-0.801564782,hollow-tilt|A_B_B|FCC,L1_o
H,Co6Sc6,-0.801564782,hollow-tilt|A_B_B|FCC,L1_o
H,Co6Sc6,-0.801564782,hollow-tilt|A_B_B|FCC,L1_o
H,Co6Ti6,-0.190685677,top|A,L1_o
H,Co6Ti6,0.42099834,top|B,L1_o
H,Co6Ti6,-0.464408253,bridge|A_A|B,L1_o
H,Co6Ti6,-0.372653371,bridge|B_B|A,L1_o
H,Co6Ti6,-0.670360333,hollow|A_B_B|FCC,L1_o
H,Co6V6,-0.641831646,hollow|A_A_B|HCP,L1_o
H,Co6V6,-0.595659098,hollow|A_A_B|FCC,L1_o
H,Co6V6,-0.68179823,hollow|A_B_B|HCP,L1_o
H,Co6V6,-0.755886257,hollow|A_B_B|FCC,L1_o
H,Co6W6,0.069258686,top|B,L1_o
H,Co6W6,-0.548283534,bridge|B_B|A,L1_o
H,Co6W6,-0.621795904,hollow|A_A_B|HCP,L1_o
H,Co6W6,-0.601596349,hollow|A_A_B|FCC,L1_o
H,Co6W6,-0.696188154,hollow|A_B_B|HCP,L1_o
H,Co6W6,-0.692298695,hollow|A_B_B|FCC,L1_o
H,Co6Y6,-0.361221597,top|A,L1_o
H,Co6Y6,0.705763024,top|B,L1_o
H,Co6Y6,-0.64674126,bridge|A_A|B,L1_o
H,Co6Y6,-0.355557819,bridge|B_B|A,L1_o
H,Co6Y6,-0.764267499,hollow-tilt|A_B_B|FCC,L1_o
H,Co6Zn6,0.135769431,top|A,L1_o
H,Co6Zn6,-0.286141579,bridge|A_A|B,L1_o
H,Co6Zn6,0.098215544,hollow|A_B_B|FCC,L1_o
H,Co6Zn6,0.139672088,hollow-tilt|A_B_B|HCP,L1_o
H,Co6Zr6,-0.205955617,top|A,L1_o
H,Co6Zr6,0.325127465,top|B,L1_o
H,Co6Zr6,-0.425767544,bridge|A_A|B,L1_o
H,Co6Zr6,-0.698376493,hollow-tilt|A_B_B|FCC,L1_o
H,Cr6Cu6,-0.550842901,bridge|A_A|B,L1_o
H,Cr6Cu6,-0.632293103,hollow|A_A_B|HCP,L1_o
H,Cr6Cu6,-0.588429169,hollow|A_A_B|FCC,L1_o
H,Cr6Cu6,-0.337701029,hollow|A_B_B|HCP,L1_o
H,Cr6Cu6,-0.328982502,hollow|A_B_B|FCC,L1_o
H,Cr6Fe6,0.243372223,top|A,L1_o
H,Cr6Fe6,-0.652150883,hollow|A_A_B|HCP,L1_o
H,Cr6Fe6,-0.663808784,hollow|A_A_B|FCC,L1_o
H,Cr6Fe6,-0.637119042,hollow|A_B_B|HCP,L1_o
H,Cr6Fe6,-0.615731983,hollow|A_B_B|FCC,L1_o
H,Cr6Hf6,0.587634325,top|B,L1_o
