adsorbate,surface,reaction energy (eV),site,S. designation,ads_site,ads_indices,ads+neighbors_site,ads+neighbors_indices,Coordination_Number,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy,d-Band_Center,d-Band_Width,d-Band_Filling,DOS at Fermi Energy,Work Function
H,Cd12,0.87136171,hollow|A_A_A|HCP,A1,"['Cd', 'Cd', 'Cd']","[10, 11, 12]","['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd']","[5, 6, 7, 8, 9, 10, 11, 12]",3,297.94,13.0,1.69,8.99382,0.0,106.3,-8.88217116395102,1.00238975757445,0.99712735825046,5.874,4.17042789538443
H,Cd12,0.825439234,hollow|A_A_A|FCC,A1,"['Cd', 'Cd', 'Cd']","[9, 10, 11]","['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd']","[5, 6, 7, 8, 9, 10, 11, 12]",3,297.94,13.0,1.69,8.99382,0.0,106.3,-8.88218446364233,1.00237630520527,0.997127519777538,5.874,4.17042789538443
H,Co12,-0.108293689,bridge|A_A|A,A1,"['Co', 'Co']","[11, 12]","['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[5, 6, 7, 8, 9, 10, 11, 12]",2,250.71,6.67,1.88,7.88101,0.662,391.2,-2.61835977579097,2.46395979644125,0.978282240166588,12.023,5.16920632873917
H,Co12,-0.245903834,hollow|A_A_A|HCP,A1,"['Co', 'Co', 'Co']","[9, 11, 12]","['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[5, 6, 7, 8, 9, 10, 11, 12]",3,250.71,6.67,1.88,7.88101,0.662,391.2,-2.61893843783838,2.46760411939006,0.978240288384133,12.023,5.16920632873917
H,Co12,-0.448717897,hollow|A_A_A|FCC,A1,"['Co', 'Co', 'Co']","[9, 10, 11]","['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[5, 6, 7, 8, 9, 10, 11, 12]",3,250.71,6.67,1.88,7.88101,0.662,391.2,-2.61856947246175,2.46539815256064,0.978266842115609,12.023,5.16920632873917
H,Cr12,0.125528427,top|A,A1,['Cr'],[9],"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[5, 6, 8, 9, 10, 11, 12]",1,291.0,7.23,1.66,6.76651,0.666,359.5,-0.747906332255892,3.53092748902981,0.653164560868738,25.51,5.10550907881884
H,Cr12,-0.877451345,hollow|A_A_A|HCP,A1,"['Cr', 'Cr', 'Cr']","[10, 11, 12]","['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,291.0,7.23,1.66,6.76651,0.666,359.5,-0.748638130497005,3.53122488866924,0.653357530059688,25.51,5.10550907881884
H,Cr12,-0.878578305,hollow|A_A_A|FCC,A1,"['Cr', 'Cr', 'Cr']","[9, 10, 11]","['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,291.0,7.23,1.66,6.76651,0.666,359.5,-0.748517420485991,3.53111200930747,0.653319846781692,25.51,5.10550907881884
H,Cu12,0.520936638,top|A,A1,['Cu'],[9],"['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[5, 6, 8, 9, 10, 11, 12]",1,361.49,7.11,1.9,7.72638,1.235,313.1,-2.42451883581413,1.20016595466196,0.976938777092821,1.419,4.9485901283999
H,Cu12,0.084552981,bridge|A_A|A,A1,"['Cu', 'Cu']","[10, 12]","['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",2,361.49,7.11,1.9,7.72638,1.235,313.1,-2.4242632843217,1.20020407004363,0.976935390572124,1.419,4.9485901283999
H,Cu12,-0.039638823,hollow|A_A_A|HCP,A1,"['Cu', 'Cu', 'Cu']","[10, 11, 12]","['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,361.49,7.11,1.9,7.72638,1.235,313.1,-2.42401893770258,1.2001850315371,0.976936294544308,1.419,4.9485901283999
H,Cu12,-0.053560439,hollow|A_A_A|FCC,A1,"['Cu', 'Cu', 'Cu']","[9, 10, 11]","['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,361.49,7.11,1.9,7.72638,1.235,313.1,-2.42418391990849,1.20020702637615,0.976936542316354,1.419,4.9485901283999
H,Hf12,0.283894463,top|A,A1,['Hf'],[9],"['Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf']","[5, 6, 8, 9, 10, 11, 12]",1,319.64,13.44,1.3,6.82507,0.014,655.5,-1.04861007602512,5.76341181683519,0.573283516043976,14.96,
H,Hf12,-0.742009131,bridge|A_A|A,A1,"['Hf', 'Hf']","[10, 12]","['Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",2,319.64,13.44,1.3,6.82507,0.014,655.5,-1.04793468857222,5.76220350591263,0.573181019413027,14.96,
H,Hf12,-0.990286206,hollow|A_A_A|HCP,A1,"['Hf', 'Hf', 'Hf']","[10, 11, 12]","['Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",3,319.64,13.44,1.3,6.82507,0.014,655.5,-1.04815833648989,5.76316469921665,0.573189760252538,14.96,
H,Hf12,-0.996874898,hollow|A_A_A|FCC,A1,"['Hf', 'Hf', 'Hf']","[9, 10, 11]","['Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",3,319.64,13.44,1.3,6.82507,0.014,655.5,-1.0482647595252,5.76278110070172,0.573236480484902,14.96,4.52352155793632
H,Ir12,-0.324119827,top|A,A1,['Ir'],[9],"['Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir']","[5, 6, 8, 9, 10, 11, 12]",1,383.9,8.52,2.2,8.96702,1.5638,586.0,-2.40374860098337,2.3599002466452,0.825834829535708,17.27,4.52352155793632
H,Ir12,-0.121203722,bridge|A_A|A,A1,"['Ir', 'Ir']","[9, 10]","['Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",2,383.9,8.52,2.2,8.96702,1.5638,586.0,-2.40412864952195,2.35973919970939,0.825898310740794,17.27,4.52352155793632
H,Ir12,-0.111492251,hollow|A_A_A|HCP,A1,"['Ir', 'Ir', 'Ir']","[9, 10, 12]","['Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",3,383.9,8.52,2.2,8.96702,1.5638,586.0,-2.40414893048112,2.35972066612329,0.825904251255018,17.27,4.52352155793632
H,Ir12,-0.157797318,hollow|A_A_A|FCC,A1,"['Ir', 'Ir', 'Ir']","[10, 11, 12]","['Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",3,383.9,8.52,2.2,8.96702,1.5638,586.0,-2.40440627465576,2.35976691631375,0.825921732680351,17.27,5.63709040689221
H,La12,0.387234727,top|A,A1,['La'],[9],"['La', 'La', 'La', 'La', 'La', 'La', 'La']","[5, 6, 8, 9, 10, 11, 12]",1,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843915910669993,4.24457752335929,0.609203928633732,23.33,5.63709040689221
H,La12,-0.417776649,bridge|A_A|A,A1,"['La', 'La']","[10, 11]","['La', 'La', 'La', 'La', 'La', 'La', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843303571828892,4.2440888998987,0.609098236433009,23.33,5.63709040689221
H,La12,-0.687573846,hollow|A_A_A|HCP,A1,"['La', 'La', 'La']","[9, 10, 11]","['La', 'La', 'La', 'La', 'La', 'La', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843328101310674,4.24392796829558,0.609098100817897,23.33,5.63709040689221
H,La12,-0.671628928,hollow|A_A_A|FCC,A1,"['La', 'La', 'La']","[9, 10, 12]","['La', 'La', 'La', 'La', 'La', 'La', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843538349623825,4.24406980097538,0.609194147149132,23.33,3.34990135993441
H,Mo12,0.150029421,top|A,A1,['Mo'],[9],"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[5, 6, 8, 9, 10, 11, 12]",1,314.7,9.38,2.16,7.09243,0.748,636.0,-1.04506980554898,4.58931028563606,0.667494370937945,21.32,3.34990135993441
H,Mo12,-0.989087,hollow|A_A_A|HCP,A1,"['Mo', 'Mo', 'Mo']","[10, 11, 12]","['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,314.7,9.38,2.16,7.09243,0.748,636.0,-1.04580624832821,4.58937594709501,0.667635731602241,21.32,3.34990135993441
H,Mo12,-0.7747315,hollow|A_A_A|FCC,A1,"['Mo', 'Mo', 'Mo']","[9, 10, 11]","['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,314.7,9.38,2.16,7.09243,0.748,636.0,-1.04541601926745,4.58933754136085,0.667551165210187,21.32,3.34990135993441
H,Nb12,0.122014893,top|A,A1,['Nb'],[9],"['Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb']","[5, 6, 8, 9, 10, 11, 12]",1,330.04,10.83,1.6,6.75885,0.916,716.8,-0.860210879851485,4.25733619904993,0.629085433592545,42.2,4.97616661711421
H,Nb12,-0.943553103,hollow|A_A_A|HCP,A1,"['Nb', 'Nb', 'Nb']","[10, 11, 12]","['Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,330.04,10.83,1.6,6.75885,0.916,716.8,-0.860075296976837,4.25736689256908,0.629056097232455,42.2,4.97616661711421
H,Nb12,-0.873487191,hollow|A_A_A|FCC,A1,"['Nb', 'Nb', 'Nb']","[9, 10, 11]","['Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,330.04,10.83,1.6,6.75885,0.916,716.8,-0.860363708286683,4.25749135135189,0.629124920709201,42.2,4.97616661711421
H,Os12,-0.065029765,top|A,A1,['Os'],[9],"['Os', 'Os', 'Os', 'Os', 'Os', 'Os', 'Os']","[5, 6, 8, 9, 10, 11, 12]",1,273.44,8.42,2.2,8.43823,1.1,661.0,-1.90905608262251,5.3670906766201,0.724385005847964,3.814,4.6764920820927
H,Os12,-0.168578605,bridge|A_A|A,A1,"['Os', 'Os']","[11, 12]","['Os', 'Os', 'Os', 'Os', 'Os', 'Os', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",2,273.44,8.42,2.2,8.43823,1.1,661.0,-1.90658015202036,5.36755791067322,0.724079087920016,3.814,4.6764920820927
H,Os12,-0.228759573,hollow|A_A_A|HCP,A1,"['Os', 'Os', 'Os']","[9, 11, 12]","['Os', 'Os', 'Os', 'Os', 'Os', 'Os', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.44,8.42,2.2,8.43823,1.1,661.0,-1.90526870705463,5.36797482967762,0.723922965780994,3.814,4.6764920820927
H,Os12,-0.258513453,hollow|A_A_A|FCC,A1,"['Os', 'Os', 'Os']","[9, 10, 11]","['Os', 'Os', 'Os', 'Os', 'Os', 'Os', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.44,8.42,2.2,8.43823,1.1,661.0,-1.90558876674936,5.36789300483975,0.723959437062442,3.814,5.50437605852076
H,Pd12,0.132502024,top|A,A1,['Pd'],[9],"['Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd']","[5, 6, 8, 9, 10, 11, 12]",1,389.07,8.56,2.2,8.336839,0.562,396.7,-1.6473591842875,1.3976359286945,0.936136935559836,9.852,5.50437605852076
H,Pd12,-0.164437848,bridge|A_A|A,A1,"['Pd', 'Pd']","[11, 12]","['Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",2,389.07,8.56,2.2,8.336839,0.562,396.7,-1.64726359024187,1.39784616160569,0.936122594988092,9.852,5.50437605852076
H,Pd12,-0.251614143,hollow|A_A_A|HCP,A1,"['Pd', 'Pd', 'Pd']","[10, 11, 12]","['Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",3,389.07,8.56,2.2,8.336839,0.562,396.7,-1.64718526912378,1.39800251979096,0.93611298847734,9.852,5.50437605852076
H,Pd12,-0.289728039,hollow|A_A_A|FCC,A1,"['Pd', 'Pd', 'Pd']","[9, 10, 11]","['Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",3,389.07,8.56,2.2,8.336839,0.562,396.7,-1.64724671035568,1.3978845347856,0.936121802068361,9.852,5.3718513195279
H,Pt12,-0.312314032,top|A,A1,['Pt'],[9],"['Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt']","[6, 7, 8, 9, 10, 11, 12]",1,392.42,9.09,2.28,8.95883,2.128,510.0,-2.15484764222205,1.92233988801489,0.905332010306248,8.782,5.3718513195279
H,Pt12,-0.203687685,bridge|A_A|A,A1,"['Pt', 'Pt']","[9, 10]","['Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",2,392.42,9.09,2.28,8.95883,2.128,510.0,-2.15483792635883,1.92244216528232,0.905313890606691,8.782,5.3718513195279
H,Pt12,-0.194288464,hollow|A_A_A|HCP,A1,"['Pt', 'Pt', 'Pt']","[9, 10, 12]","['Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,392.42,9.09,2.28,8.95883,2.128,510.0,-2.15481818041209,1.9224904549162,0.905308148496503,8.782,5.3718513195279
H,Pt12,-0.229145975,hollow|A_A_A|FCC,A1,"['Pt', 'Pt', 'Pt']","[10, 11, 12]","['Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,392.42,9.09,2.28,8.95883,2.128,510.0,-2.15484575007297,1.92245516096358,0.905304336021786,8.782,5.94680668757898
H,Re12,0.056626618,top|A,A1,['Re'],[9],"['Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re']","[6, 7, 8, 9, 10, 11, 12]",1,276.1,8.86,1.9,7.83352,0.15,738.0,-1.67001813182949,5.76828943058084,0.674964788770963,6.086,5.94680668757898
H,Re12,-0.338007973,bridge|A_A|A,A1,"['Re', 'Re']","[11, 12]","['Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,276.1,8.86,1.9,7.83352,0.15,738.0,-1.66989855284984,5.76829115863652,0.674946146695304,6.086,5.94680668757898
H,Re12,-0.491666032,hollow|A_A_A|HCP,A1,"['Re', 'Re', 'Re']","[10, 11, 12]","['Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,276.1,8.86,1.9,7.83352,0.15,738.0,-1.66973535015365,5.7683068012951,0.674920882727001,6.086,5.94680668757898
H,Re12,-0.511985045,hollow|A_A_A|FCC,A1,"['Re', 'Re', 'Re']","[9, 10, 11]","['Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,276.1,8.86,1.9,7.83352,0.15,738.0,-1.66967787772212,5.76822224574633,0.674914676305227,6.086,5.34266568816285
H,Rh12,-0.035285274,top|A,A1,['Rh'],[9],"['Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh']","[5, 6, 8, 9, 10, 11, 12]",1,380.34,8.28,2.28,7.4589,1.137,516.7,-1.83574260217602,3.47862081472802,0.817456422607281,7.762,5.34266568816285
H,Rh12,-0.179943439,bridge|A_A|A,A1,"['Rh', 'Rh']","[11, 12]","['Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,380.34,8.28,2.28,7.4589,1.137,516.7,-1.83579931359799,3.47885130101293,0.817448622912528,7.762,5.34266568816285
H,Rh12,-0.245202188,hollow|A_A_A|HCP,A1,"['Rh', 'Rh', 'Rh']","[10, 11, 12]","['Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,380.34,8.28,2.28,7.4589,1.137,516.7,-1.83583543594348,3.4788110729653,0.817452639827416,7.762,5.34266568816285
H,Rh12,-0.284275014,hollow|A_A_A|FCC,A1,"['Rh', 'Rh', 'Rh']","[9, 10, 11]","['Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,380.34,8.28,2.28,7.4589,1.137,516.7,-1.83580109877575,3.47873695776334,0.8174557844825,7.762,5.28772387843182
H,Ru12,0.095803119,top|A,A1,['Ru'],[9],"['Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru']","[5, 6, 8, 9, 10, 11, 12]",1,270.59,8.17,2.2,7.3605,1.05,605.7,-1.59569067183767,4.09941451151933,0.733848135763453,12.0,5.28772387843182
H,Ru12,-0.271800772,bridge|A_A|A,A1,"['Ru', 'Ru']","[11, 12]","['Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",2,270.59,8.17,2.2,7.3605,1.05,605.7,-1.5946243646175,4.09977104621585,0.733701598486157,12.0,5.28772387843182
H,Ru12,-0.374250135,hollow|A_A_A|HCP,A1,"['Ru', 'Ru', 'Ru']","[9, 11, 12]","['Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,270.59,8.17,2.2,7.3605,1.05,605.7,-1.5954476639652,4.09961084887437,0.733800625668321,12.0,5.28772387843182
H,Ru12,-0.411165643,hollow|A_A_A|FCC,A1,"['Ru', 'Ru', 'Ru']","[9, 10, 11]","['Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,270.59,8.17,2.2,7.3605,1.05,605.7,-1.59486586261461,4.09973797051851,0.733729242064745,12.0,5.21009499235344
H,Sc12,0.175749213,top|A,A1,['Sc'],[9],"['Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc']","[5, 6, 8, 9, 10, 11, 12]",1,330.9,15.0,1.36,6.56149,0.188,334.0,-0.363112901783022,3.46884763762478,0.472897600825361,22.27,5.21009499235344
H,Sc12,-0.953376004,hollow|A_A_A|HCP,A1,"['Sc', 'Sc', 'Sc']","[10, 11, 12]","['Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,330.9,15.0,1.36,6.56149,0.188,334.0,-0.363940767960024,3.46919454268428,0.473039477534854,22.27,5.21009499235344
H,Sc12,-1.003077461,hollow|A_A_A|FCC,A1,"['Sc', 'Sc', 'Sc']","[9, 10, 11]","['Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,330.9,15.0,1.36,6.56149,0.188,334.0,-0.363580170043059,3.46901611460993,0.472964564872196,22.27,5.21009499235344
H,Ta12,0.073949521,top|A,A1,['Ta'],[9],"['Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta']","[5, 6, 8, 9, 10, 11, 12]",1,330.13,10.85,1.5,7.549571,0.322,771.0,0.065880793688459,5.65739195754619,0.468856407578126,35.67,3.86053211023217
H,Ta12,-1.019672595,hollow|A_A_A|HCP,A1,"['Ta', 'Ta', 'Ta']","[9, 10, 11]","['Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,330.13,10.85,1.5,7.549571,0.322,771.0,0.065918435646227,5.65720112656986,0.468845798486812,35.67,3.86053211023217
H,Ta12,-0.951701144,hollow|A_A_A|FCC,A1,"['Ta', 'Ta', 'Ta']","[9, 10, 12]","['Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,330.13,10.85,1.5,7.549571,0.322,771.0,0.066282957452473,5.65721682978476,0.468808186305571,35.67,3.86053211023217
H,Tc12,0.181114073,top|A,A1,['Tc'],[9],"['Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc']","[5, 6, 8, 9, 10, 11, 12]",1,273.5,8.63,1.9,7.11938,0.55,573.0,-1.38326566656737,4.34385151097995,0.683359712145105,27.1,4.87134070740453
H,Tc12,-0.368834798,bridge|A_A|A,A1,"['Tc', 'Tc']","[11, 12]","['Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",2,273.5,8.63,1.9,7.11938,0.55,573.0,-1.38305119760782,4.34392698435543,0.683305819678657,27.1,4.87134070740453
H,Tc12,-0.538785809,hollow|A_A_A|HCP,A1,"['Tc', 'Tc', 'Tc']","[10, 11, 12]","['Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.5,8.63,1.9,7.11938,0.55,573.0,-1.38331181973279,4.34389329453248,0.683342661191839,27.1,4.87134070740453
H,Tc12,-0.559478978,hollow|A_A_A|FCC,A1,"['Tc', 'Tc', 'Tc']","[9, 10, 11]","['Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.5,8.63,1.9,7.11938,0.55,573.0,-1.3832904757478,4.34394844824384,0.683349988410594,27.1,5.11420106821472
H,Ti12,0.243860667,top|A,A1,['Ti'],[9],"['Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti']","[5, 6, 8, 9, 10, 11, 12]",1,295.08,10.64,1.54,6.82812,0.079,443.7,-0.600513443651805,3.56234450365675,0.567379829697427,25.29,5.11420106821472
