Importances,STD,Columns
0.03416018970395061,0.006431872837432198,DOS
0.03731500369158726,0.008659637541204386,GCN
0.07495734646963281,0.013112501189466181,WF
0.08435522144777167,0.0243828352972975,LC
0.12327749393357304,0.024585220904517608,DBW
0.1374316277325961,0.01307781792415775,DBF
0.1902368089891903,0.018730831088539027,EN
0.32451995398396044,0.01774349077178141,CN
0.82094579716206,0.06598181354686695,VE
