Test Y,Predicted Y
-0.423890366,-0.4392907610283997
0.435814259,1.0625487765749373
0.181381153,0.188546167357067
0.24610615,-0.28759833818865754
-1.09895269,-1.1337742933707031
-2.576433689,-2.7735302386712957
-0.776859839,-0.6625837931756366
0.290742208,-0.018292669162110888
-1.136373649,-1.0307757365155639
-1.993290196,-2.9002819069291994
-2.831701641,-2.835520489714583
-1.625644944,-1.5520455605175956
-3.247818395,-2.4118173122916167
1.423577697,1.863803325756821
-1.34952246,-1.2253461491895625
1.214890465,0.7652776729683026
-2.786960275,-3.1907723477546934
-2.774732704,-3.0069726286799923
-2.412205913,-2.556187892458786
-1.132670588,-0.8157013477959603
-0.480626782,0.18207798710659034
-2.449888509,-2.419485726334494
-1.056467965,-0.6551715550656085
-1.215210743,-1.2640067751191615
-0.799731415,-0.6126113317668871
-2.207653314,-2.4914674933222867
0.481918914,0.4569627728107851
-0.789379797,-0.891441349248622
-2.003047926,-2.371874060178901
-3.675933873,-3.585620632855556
-0.716519139,-0.5044092138063476
1.678456389,1.875823711772877
0.718569653,0.6492965794568504
0.669621408,0.633384232050113
-0.97770856,-1.5226548950070318
-2.968361564,-1.6161271599406286
-0.835093969,-0.8385553640058434
-1.927141362,-1.965032941892452
-0.566314749,-0.21704019563225854
-0.96182337,-0.9475470828135177
-1.077344266,-1.0866204585024735
0.706464125,0.7865294145077074
-2.144494876,-2.097204708734471
-2.074013446,-1.876871866453035
-0.834114767,-1.3792904747397854
-0.493330825,-0.40140241529856496
-3.425847785,-3.4582848590122133
-1.500171212,-0.8353287852067778
0.050415347,0.0764193396706086
-1.517482686,-2.1014399480210337
0.899058,0.20014051267835276
-0.745206877,-0.6335401077939322
-2.519404343,-2.1528085956658765
-2.606100084,-2.5017187067282367
-0.185566672,-0.24040898814561115
-2.413542128,-2.376943659036141
-2.608167877,-2.573900675182193
-0.204865257,0.22449252283650123
-0.102463922,0.07518031711990518
-1.612677767,-1.4468154272329106
-3.60323213,-3.572305576725232
