Importances,STD,Columns
0.0728081888034994,0.016154129654262186,DOS
0.08248024173223073,0.008377548191953714,EA
0.08594597989357297,0.012770290821924182,LC
0.10744064223852404,0.022173221162411612,MV
0.1678253431638433,0.03632286485507548,GCN
0.21243584181294964,0.03253804437412529,DBF
0.2806256696994128,0.022223620694202986,DBC
0.40036810908765397,0.019236759236260302,SE
0.6321508672145949,0.08164473815266675,CN
