Train Y,Predicted Y
-0.063186466,-0.07183972321439425
-0.596738437,-0.5984631556244979
0.071387297,0.09879024323943404
1.146822276,1.1503648119576868
-0.281586394,-0.27585395136189317
0.007820688,-0.025305618427733555
0.150029421,0.12523760087674088
-0.115952197,-0.096957630821996
-0.621623112,-0.6159398333340689
-0.633305231,-0.6127831203365268
-1.019672595,-1.0204331346249627
-0.402990527,-0.4021043855902858
-0.373049841,-0.3793610049231363
0.420673845,0.4308009754318346
0.000240276,-0.020817594412824245
-0.133594153,-0.12600445327431906
0.313624941,0.31732306215181555
-0.893045237,-0.8971631751891687
-0.59966162,-0.6139655589506541
0.518452238,0.5130170482710689
0.594304515,0.5772630774284458
-0.159356531,-0.1675768935199454
-0.533561903,-0.5429097804013574
0.99467513,0.9883410603680342
1.352422649,1.3285328279251647
-0.066972386,-0.1162555421720578
-0.372653371,-0.3811943684865948
-0.181467141,-0.18993050549098112
-0.228759573,-0.23468596784677373
-0.778274014,-0.7710438750602236
0.214188558,0.17950492966511675
-0.27060728,-0.27082495428110553
-0.222048702,-0.18777008200653406
-0.135730383,-0.15759074320236932
-0.512898939,-0.5133877118066229
-0.388205357,-0.38171585097254407
-0.734204362,-0.7230938842835161
-0.665646097,-0.6626199432321087
-0.17596255,-0.1868808055482207
-0.220258465,-0.20901308829177556
-0.68179823,-0.673741194499593
-0.133480001,-0.14001266596576306
0.420043901,0.40800205237912646
0.254191877,0.24222839188345477
-0.718384752,-0.7223842670957592
-0.651204607,-0.6129773503261667
-0.722673946,-0.7292465698730539
-0.374250135,-0.3725844070423482
-0.900235029,-0.901202025510003
-0.256641582,-0.23822175244327176
-0.151186177,-0.21790473110039812
-0.209275542,-0.24723270952695567
0.283894463,0.28248658899202767
0.343858149,0.31028060793267503
-0.762381614,-0.7733171201613774
-0.686154092,-0.6064321226692428
-0.605296281,-0.6166397768199455
-0.363628036,-0.3661373959156029
0.159728374,0.18332188345342146
-0.216509689,-0.20226302692896062
-0.437111561,-0.4059019449106131
0.442080904,0.4439513486235887
-0.734239601,-0.7211029270560636
1.122671493,1.1128215668958854
-0.540946937,-0.5396857549440637
-0.387233095,-0.3710962646070239
0.371146541,0.36848595827633285
-0.05232545,-0.02117732994768061
0.581448769,0.5671974248593876
-1.350000428,-1.254354579480374
-0.142410914,-0.14272655226947997
0.170977696,0.18454366133654998
-0.687573846,-0.6874921369324262
-0.098254729,-0.09189127450729362
-0.26271353,-0.25433891701847194
-0.9296255,-0.9267429690951654
-0.304953625,-0.2742588848298382
-0.768699145,-0.7504521160670934
0.207542449,0.17249736718165873
0.136303454,0.1893713004528834
-0.693021429,-0.6400729139097243
-0.136027531,-0.1373973109669541
-0.932111668,-0.9146075279730795
0.223814993,0.22000316383842256
-0.517359973,-0.5176234445009998
-0.860625594,-0.8596378379555443
-0.558840463,-0.5502134232638544
-0.857171789,-0.8702501886702134
0.32012506,0.3101893997985849
-0.780096769,-0.7881085817549945
-0.315235991,-0.31027364371219174
0.473424881,0.4686415430313678
-0.475306956,-0.467691557784358
-0.291948216,-0.28756328283871757
-0.025439106,-0.008159766295291948
-0.34842177,-0.36005819760814733
-0.802010777,-0.7631591215830188
-0.506506713,-0.5063071859323237
-0.277813263,-0.2859384430069105
-0.704130749,-0.6807466986594719
-0.557652414,-0.5159645914880061
-0.231333362,-0.21795703543763387
-0.987603707,-0.9683362078375183
-0.761705547,-0.7641830810257849
-0.162532916,-0.15259288122941783
-0.192445573,-0.17985639372919038
-0.458831416,-0.42473494455770905
-0.094334793,-0.10021933571835674
-0.880356841,-0.8751998952902554
-0.236459171,-0.22410132034653726
-0.424848343,-0.43126053798623853
0.046047376,0.040482419305183336
-0.797366066,-0.7919159028672795
-0.758458957,-0.747655950003491
-0.832894473,-0.8216340726177569
-0.856917635,-0.8799269265266394
-0.493412323,-0.4982005413141925
-0.74220274,-0.746158943063423
-0.243950873,-0.23796603994774795
-0.552784569,-0.534493514463982
0.839368333,0.7814851903626032
-0.245903834,-0.25626723453820854
-0.749997441,-0.7246804849423777
-0.477412029,-0.47846463971011916
-0.735502209,-0.7078999172991277
-0.292996807,-0.31058687054948503
-0.485639799,-0.49138139617814797
-0.176564194,-0.1553915283643643
0.139672088,0.13302809210327463
0.343589164,0.3520108351305476
-0.963137408,-0.9380668831808405
0.187797733,0.2936830004609076
-0.005036419,-0.022210674132293363
-0.87168743,-0.871809318955802
-0.491666032,-0.4792528635571087
-0.121191068,-0.13414614065448316
0.319611853,0.3510804682875528
-0.045862202,-0.03647713814780878
0.178437697,0.18531306741505596
-0.412194369,-0.40066450153632477
-0.187484666,-0.1680100043045636
-0.527363966,-0.5162551138944605
0.142375675,0.14279754194011857
-0.249015047,-0.25547590490968924
-0.582067556,-0.580915091809747
-0.80921431,-0.80845814166923
-0.641232043,-0.6432285364157232
0.542367235,0.5291181850327342
1.062123171,1.0402360309774037
-0.064991669,-0.05586310674156516
0.653644108,0.6700932957981425
-0.591903246,-0.5582580089908796
-0.331601053,-0.33379579132310555
0.309042952,0.30638497861632275
-0.335869431,-0.35388057825291425
-0.732357253,-0.7222673084054366
-0.634975602,-0.6238533972658387
-0.839167513,-0.8420557553087078
-0.664876695,-0.6806401438830871
0.436957953,0.48549008179826103
-0.040284957,-0.07443427710253378
0.322490546,0.3408380247802653
-0.71142544,-0.6991881948100086
-0.257201456,-0.24514108524660425
-0.656673551,-0.6637777006514104
-0.86205841,-0.8252528933047711
-0.825813663,-0.8336400045310932
-0.910451815,-0.9216634726367021
-0.422033734,-0.422215722259602
-0.48328411,-0.48363899260404525
-0.16568481,-0.15438788224089653
-0.742800574,-0.7427879291949625
0.462215151,0.4413364364067378
-0.20684543,-0.18696016594271544
-0.676193093,-0.6628024749391851
-0.542700302,-0.5319160049448616
-0.381685238,-0.36549807605151713
1.032559635,1.018426140021917
-0.850539559,-0.8590872684508523
-0.059153603,-0.05417140062032613
-0.174058433,-0.15691990844936465
-0.893312589,-0.8956595123953655
-0.696251965,-0.6826835089297298
-0.261981136,-0.25225453554285515
-0.124256294,-0.12115257543142156
