Adsorption Energy, d-Band Center and Width, Surface
-0.632821821,1.618665857,Mo6Y6
-0.632565898,0.4821035774999999,Mn6Ta6
-0.632293103,0.048542895500000016,Cr6Cu6
-0.630499465,-0.2209605094999999,Ni6Zr6
-0.630405586,1.0394892845,Cr6Zn6
-0.630291162,-0.408263104,Ag6V6
-0.629885712,1.2002456494999998,Mo6Nb6
-0.629867345,-0.049914835499999866,Cu6Ti6
-0.629777547,1.0118746779999999,Re6Zn6
-0.629076446,-6.179169057499999,Re6Zn6
-0.628619703,1.0819878434999999,Nb6Ru6
-0.628281465,1.079935912,Ag6V6
-0.628107721,-3.3447696474999997,Au6Ti6
-0.626117752,1.4549299400000002,Os6W6
-0.625478148,1.4327854970000002,La6Zr6
-0.62465582,1.062590995,Au6Ti6
-0.62409962,1.2579222045,Rh6W6
-0.623571855,-0.601645192,Fe6Y6
-0.623357837,1.0183700084999998,Au6Sc6
-0.622612654,1.079935912,Ag6V6
-0.622302988,1.1605868325,Au6Nb6
-0.622237,-3.0173916524999997,Au6Nb6
-0.621889647,0.9063574119999999,Pt6Zr6
-0.621795904,0.30056489100000006,Co6W6
-0.621623112,1.172256407,Mo6Zn6
-0.620832485,-6.177094371,Mo6Zn6
-0.620037368,1.542424805,Re6Sc6
-0.618791631,1.2579102930000001,Rh6W6
-0.617958282,0.85486711,Cr6Ru6
-0.617522764,1.1477327345,Nb6Pd6
-0.617506437,-0.8274589184999999,Fe6Y6
-0.616801254,1.1778428815000002,Ag6Mo6
-0.615999607,-0.9813086925,Ni6W6
-0.615731983,-0.536293934,Cr6Fe6
-0.615506673,1.5528524755,Rh6Sc6
-0.613233026,1.1715006975000002,Ag6Re6
-0.61304241,1.0006163465,Cr6Os6
-0.611105368,1.299498614,Nb6Rh6
-0.611014618,0.07407466250000017,Mn6Mo6
-0.608851993,0.8548214190000001,Cr6Ru6
-0.608243954,1.0006193534999999,Cr6Os6
-0.60661372,-0.2098185305,Mo6Ni6
-0.605296281,0.2896486414999999,La6Ru6
-0.605260634,0.7456561509999997,Mo6Ti6
-0.605153013,0.13415726300000008,Ir6Mo6
-0.605110155,1.8461750375000001,W6Zr6
-0.604741033,0.052326748500000075,Cu6V6
-0.604244425,0.013564958500000168,Mo6Pd6
-0.603301959,1.0918739435,Mo6Ru6
-0.602948211,-0.1264820284999999,Ag6Mo6
-0.601748461,0.20139312349999994,Nb6Pd6
-0.601596349,0.3005501290000001,Co6W6
-0.601216342,0.6689792305,Tc6V6
-0.600472791,0.731383256,Cr6Rh6
-0.600290203,-0.10251518550000016,Pd6Ti6
-0.600075097,0.25090285599999995,Ru6V6
-0.599902305,-0.13782537699999997,Cr6Pd6
-0.59966162,0.7658529025,Ru6V6
-0.596738437,0.8998703530000001,Pt6W6
-0.595920055,-0.044751242000000024,Pd6V6
-0.595659098,0.005615231499999984,Co6V6
-0.594137709,-0.5041728735000001,Fe6Zr6
-0.593537562,1.2049145855,Mo6Os6
-0.593409533,0.9434840255000001,Re6V6
-0.593256741,0.12861268999999997,Cu6Nb6
-0.592959048,1.5083634325000002,Cr6Nb6
-0.592111277,2.237365618,Os6Ta6
-0.591903246,0.27523407850000003,Fe6Y6
-0.591758482,1.443100556,La6Nb6
-0.591700113,0.5660253745000001,La6Tc6
-0.591616166,1.4585089205000001,Ti6V6
-0.59127167,0.758156071,Mo6Pd6
-0.590736422,0.18812560550000001,Nb6Pt6
-0.589655314,0.12452583899999992,Ni6Y6
-0.589161291,0.8158644890000001,Cr6La6
-0.588429169,0.048539888499999906,Cr6Cu6
-0.586107086,-0.209948821,Mo6Ni6
-0.584980942,-0.36740713599999997,Fe6La6
-0.584888016,1.984349231,Ta6Ti6
-0.584647739,-0.12293697100000012,Ni6W6
-0.583409213,1.7092559360000001,Ta6Tc6
-0.582067556,1.1175921924999999,Cu6V6
-0.581256248,0.8935404969999998,Ru6W6
-0.58091597,1.0659567980000002,Cu6Mo6
-0.58081039,1.3178237315,Ir6Ta6
-0.580273917,-0.0758422259999999,Mn6Nb6
-0.579404514,1.0148987655,Mo6Rh6
-0.578844911,2.0251804495,Ru6Ta6
-0.57872178,0.9477609094999999,Re6Tc6
-0.577620943,1.951722095,Rh6W6
-0.576618748,0.7064283745,Cr6Tc6
-0.576331804,0.512656829,Cr6Tc6
-0.575484305,0.5643309355000001,Hf6Os6
-0.572969565,0.9119274155000001,Rh6V6
-0.572045331,0.9101682935,Nb6Tc6
-0.572002745,1.5204297205000001,Sc6Zr6
-0.571950091,1.9082734804999997,La6Ta6
-0.568383767,0.8935676989999999,Ru6W6
-0.567641577,-0.044675785000000134,Pd6V6
-0.566010662,-0.31300361900000007,Mn6Zr6
-0.565531062,0.45617426000000005,Os6Zr6
-0.564355394,0.23332926899999995,Ru6Zr6
-0.562840128,-0.8476384030000002,Fe6La6
-0.561991813,0.2896518175,La6Ru6
-0.55998266,3.108513981,Rh6Ta6
-0.559912047,1.6665493370000002,Hf6Sc6
