Adsorption Energy, d-Band Center and Width, Surface
1.323318714,0.9410839209999999,Cr6Mo6
1.323482798,1.4580862260000003,Nb6Zr6
1.325873182,1.0331612264999999,Mo6Ti6
1.329677606,0.9209893359999999,Os6Re6
1.330921574,0.8258969669999998,Tc6V6
1.333238079,1.033212489,Mo6Ti6
1.335109542,1.5067283210000002,Hf6Zr6
1.335982483,2.130338046,Nb6Ta6
1.339113289,1.318273759,Ti6V6
1.342907236,-1.182843079,La6Mn6
1.345748785,1.6346775355,Hf6Ti6
1.349348035,1.2661294575,Nb6V6
1.352806738,1.0375035825,Re6Ru6
1.353990841,0.06079229200000014,Pd6Re6
1.360349461,0.845811374,Tc6W6
1.364074836,1.3209507944999999,Nb6Ti6
1.37337419,1.479800617,Ti6W6
1.374438427,1.0016278525,Mo6V6
1.375850154,0.7226613680000002,Mo6Ru6
1.377864069,-0.9308330220000001,Cu6Sc6
1.37883293,1.2727340875000002,Mo6Nb6
1.379298381,0.6156024675,Ru6Tc6
1.382594223,1.2144180504999997,Re12
1.389192304,1.947740972,Hf6V6
1.390375455,1.5934436330000001,Sc6W6
1.392553182,0.8935676989999999,Ru6W6
1.393060674,0.9360849824999999,Mo6Tc6
1.393364081,2.181337538,Ta6Zr6
1.393525717,2.3251285025,Cr6Ta6
1.39548344,2.3792984365,Mo6Ta6
1.396295019,0.7886348274999999,Tc12
1.397030951,0.9477596499999998,Re6Tc6
1.397355583,0.6355468150000001,Cr6Os6
1.400260806,1.308740843,Mo6Re6
1.401297968,1.19919001,Nb6Ti6
1.404203872,1.3086215985,Mo6Re6
1.405067153,2.180630502,Rh6Ta6
1.419843479,1.1547367775,Cr6V6
1.42147276,1.3178037615000002,Ir6Ta6
1.422872514,0.512724022,Cr6Tc6
1.43425109,0.803832594,Ru6Tc6
1.434349323,0.7791513540000001,Re6Ru6
1.434722255,1.1715006975000002,Ag6Re6
1.435521862,0.9194035635,Os6Tc6
1.443342685,-0.1882881220000001,Os6Pd6
1.445581774,1.3483830035,Sc6Zr6
1.447906307,0.23332926899999995,Ru6Zr6
1.458369492,-2.499668266,Sc6Zn6
1.462330381,1.5904162745000001,W6Zr6
1.46501043,2.1190477915,Cr6Hf6
1.46501043,2.1190477915,Cr6Hf6
1.46501043,2.1190477915,Cr6Hf6
1.471319253,1.2661121745,Nb6V6
1.47493932,1.3665087475,Cr6Ti6
1.480621193,-0.3193826679999998,Os6Pt6
1.483848191,1.4501056329999997,Mo6Sc6
1.483848191,1.4501056329999997,Mo6Sc6
1.483848191,1.4501056329999997,Mo6Sc6
1.484951885,1.0090186945,Os6W6
1.485213794,0.84377861,Mo6Os6
1.487429073,0.5625941255000001,Fe6Ta6
1.487741188,0.8319513835000001,Re6Y6
1.488755356,1.4581453695,Nb6Zr6
1.488957264,0.671164332,La6Re6
1.493112987,1.333750003,Mo6Ti6
1.493886198,1.3452208925,La6Sc6
1.494794242,1.5383974215,Sc6V6
1.496570057,0.23101902549999997,Mn6Mo6
1.499100988,0.8861130364999998,Re6Rh6
1.500473122,1.346840603,Ru6W6
1.501768112,1.287654866,Ti6Zr6
1.504054548,0.2310020305,Mn6Mo6
1.505128446,1.2878633215,Ti6Zr6
1.507637743,1.5425154925,Re6Sc6
1.50928961,-0.282264973,Ni6Re6
1.50928961,-0.282264973,Ni6Re6
1.50928961,-0.282264973,Ni6Re6
1.509700638,-0.059782162999999944,Pt6Re6
1.514018677,1.093320192,Mo6Tc6
1.517061182,-0.044554471000000095,Ag6Re6
1.517795889,0.07410094899999997,Mn6Mo6
1.518371954,-0.23932870549999996,Ir6La6
1.522835301,2.219116885,Sc6Ta6
1.52354443,-0.6573186750000002,Hf6Pd6
1.525936855,1.735567779,W6Y6
1.528085193,1.093510623,Mo6Tc6
1.531184026,-0.08465965649999996,Pd6Tc6
1.53167111,0.6413781249999999,Os6Ru6
1.53197438,1.4549299400000002,Os6W6
1.532117784,-0.04396749550000001,Au6W6
1.532449899,-0.1507530410000002,Mn6Ru6
1.534519325,0.39900384499999975,Os6Rh6
1.537922109,1.0819878434999999,Nb6Ru6
1.538341572,-1.0640793080000002,Ir6Pd6
1.54005657,1.5452013585000002,Cd6W6
1.540139428,-0.05182587449999998,Cd6Ta6
1.542274842,0.46789220649999996,Cr6Ru6
1.54887197,2.0251804495,Ru6Ta6
1.552008082,0.3043626640000001,Cr6Tc6
1.552453804,0.3436359565,Co6Re6
1.553761447,2.2196083759999996,Sc6Ta6
1.554122814,-0.5867311355,Co6V6
1.55654109,1.0025040244999999,Re6Tc6
1.560266056,1.3706565035,Sc12
1.562132077,1.0006163465,Cr6Os6
1.562287998,1.4549337495,Os6W6
1.563092911,0.008906271999999937,Ag6W6
1.564065038,1.5381585459999998,Sc6V6
1.565675543,1.3468279344999998,Ru6W6
1.571825588,2.26501973,Hf6Re6
1.572259746,0.7518326204999999,Co6W6
1.572816899,0.85486711,Cr6Ru6
1.574993674,0.7292599245,Pd6Re6
1.577339159,0.005689829000000035,Co6V6
1.579597296,1.3537606465,Cr6Nb6
1.583404712,2.4567928635,Re6Ta6
1.584946917,1.539588305,Mo6Zr6
1.585551146,-0.32846890800000006,Pd6Ru6
1.587503019,0.14133754200000004,Ta6Zn6
1.588600046,1.4541505620000001,Nb6Sc6
1.5897134,1.6867319630000002,Cr6Zr6
1.591667993,1.6794942654999998,Hf6Sc6
1.592259297,-0.408684979,Ir6Zn6
1.594762472,1.2579102930000001,Rh6W6
1.597564292,1.5503064764999999,V6Zr6
1.59930963,0.4543577605000002,Ru12
1.599692766,0.008909186999999985,Ag6W6
1.600243389,1.2674174735000001,Nb6Os6
1.601955121,1.8536031915,Re6Zr6
1.602811871,1.2049145855,Mo6Os6
1.604671905,1.405520138,Sc6Ti6
1.605499268,-0.18829905200000008,Os6Pd6
1.605617093,1.3579163435,La6Y6
1.609488729,2.330584145,Os6Y6
1.610850114,0.14574030699999985,Pd6W6
1.611043451,-0.53595477,Cr6Fe6
1.61145652,1.6186405674999997,Mo6Y6
1.614726376,2.3545271380000004,Ta6Y6
1.614910189,1.4959904085,Cr6Zr6
1.615074818,-0.5281896325,Cd6Ir6
1.615414552,0.05914076900000009,Pt6W6
1.615436729,0.6394282219999998,Rh6Tc6
1.61554367,0.6349397905,Cr6Os6
1.61568272,-3.188973712,Cd6Sc6
1.617091861,-0.1706093755,Co6Os6
1.617196081,0.1836116175,Cu6Re6
1.619419931,-0.8629638730000001,Ni6Y6
1.621280238,1.479093458,Mn6Ta6
1.623112788,0.765856117,Ru6V6
1.62357062,0.6760909989999999,Os6V6
1.625276774,1.249896388,Nb6W6
1.625468886,0.5609553225,Co6V6
1.626479789,-0.06469951900000015,Ru6Ti6
1.626823741,0.019032493999999955,Ir6Re6
1.629171131,0.3136776270000001,Hf6Ru6
1.629989241,1.7353485965,W6Y6
1.630774834,0.18364124900000012,Cu6Re6
1.632895009,1.5932391970000002,Sc6W6
1.635388796,1.2994462765,Nb6Rh6
1.637041207,0.33065537849999993,Ir6Nb6
1.639546967,1.4749839599999999,Nb6Re6
1.640166843,1.214433245,Re12
1.650907584,0.2644509774999999,Cu6W6
1.653115652,-0.5618296200000001,Ni6Os6
1.653146537,2.237365618,Os6Ta6
1.654156351,2.0558832115,Hf6Mo6
1.655165213,0.22057417800000012,Nb6Os6
1.656796264,0.9119562825,Rh6V6
1.660103535,1.5518032549999998,Cr6Ti6
1.660180544,1.5522054675,Cr6Ti6
1.660185441,2.354585579,Ta6Y6
1.66089457,1.037520497,Re6Ru6
1.661174983,-0.6275311575,Hf6Pt6
1.665420776,1.4541794995,Nb6Sc6
1.665885002,0.09279756900000002,Ir6V6
1.666186776,1.0918739435,Mo6Ru6
1.666718351,0.8935404969999998,Ru6W6
1.667561767,-0.6225555354999999,Ir6Sc6
1.667920822,1.5452013585000002,Cd6W6
1.677095004,0.7787187079999998,Os12
1.677475011,-1.7130942255,Ag6Sc6
1.678218834,1.4312020565,Sc6Zr6
1.678740204,-1.1456141015,Ir6Pt6
1.678945242,1.2579222045,Rh6W6
1.683313349,0.26443932549999993,Cu6W6
1.68369703,0.24779936000000014,Rh6Ru6
1.684340579,0.9247135185000002,Os6V6
1.684496772,-0.0439775389999999,Au6W6
1.685060592,0.14576820050000006,Pd6W6
1.686820896,-0.5600861340000001,W6Zn6
1.691173901,2.624392203,Cr6Ta6
1.695366632,0.30502716099999994,Ir6W6
1.695728951,1.0918570845,Mo6Ru6
1.698238249,-0.4943410650000002,Ir6Rh6
1.700424547,2.9106348325,Re6Ta6
1.704082438,-0.18552932899999997,Ir6Nb6
1.704283666,-0.36535011649999993,Pt6Ru6
1.70533974,-2.3426161524999998,Cu6Y6
1.705689542,1.6397178014999998,Nb6Y6
1.706457447,-0.1561264309999999,Pt6Tc6
1.706533639,1.3850708975,La6Y6
1.707572434,0.7226229900000001,Mo6Ru6
1.707825092,1.618665857,Mo6Y6
1.708695312,-1.0640673475,Ir6Pd6
1.70884824,1.3447348925,La6Sc6
1.709302806,-0.25957628249999987,Ir6Os6
1.709325663,0.7313843175000001,Cr6Rh6
1.713947245,0.013556991500000004,Mo6Pd6
1.714111738,0.9477609094999999,Re6Tc6
1.714999509,1.1131913755,Cd6Re6
1.715640201,0.6227953770000001,Mn6Nb6
1.716112046,-0.31209168350000005,Co6Ru6
1.716465658,0.788683748,Tc12
1.716493142,0.1413486184999999,Ta6Zn6
1.717168664,0.032560334000000024,Cd6Rh6
1.717840105,1.2049152389999997,Mo6Os6
1.719532925,-2.6310941139999997,Y6Zn6
1.719576192,1.2327355899999999,Au6W6
1.7197581,1.6398062675,Nb6Y6
1.720586278,1.6089455945000002,Re6Ti6
1.726820678,-0.13782406849999984,Cr6Pd6
1.727759879,-1.2810322845000002,Ir6Ni6
1.72981325,0.3051696570000002,Ir6W6
1.731334911,0.8548214190000001,Cr6Ru6
1.731434505,-0.46499910600000005,Ir6V6
1.731847845,1.542424805,Re6Sc6
1.732635343,-0.3174424559999999,Cr6Fe6
1.733068548,-0.051867756500000084,Cd6Ta6
1.733686927,2.1780303485,Ta6Tc6
1.735675127,-0.7914355289999999,Fe6Os6
1.735675807,-0.31937663650000014,Os6Pt6
1.737020049,1.4496563599999999,Mo6Sc6
1.737020049,1.4496563599999999,Mo6Sc6
1.737020049,1.4496563599999999,Mo6Sc6
1.737143589,2.3277185014999997,Hg6Ta6
1.737972856,-0.26548803899999995,Co6W6
1.739788399,1.5585622199999998,Ti6Y6
1.740227047,-0.8947884060000001,Nb6Ni6
1.741775647,1.735253469,Mo6Zr6
1.743557312,-0.536293934,Cr6Fe6
1.744027253,-0.7037819645000001,Ag6Ir6
1.745640616,-0.5310978805000002,Pd6Rh6
1.747814941,-0.0864036225,Ir6Tc6
1.749373745,1.0148987655,Mo6Rh6
1.750000015,-0.610087005,Ni6Ru6
1.750000015,-0.610087005,Ni6Ru6
1.750000015,-0.610087005,Ni6Ru6
1.750108589,0.5076013939999999,Ru6V6
1.750169406,-0.2821917035000001,Ni6Re6
1.750169406,-0.2821917035000001,Ni6Re6
1.750169406,-0.2821917035000001,Ni6Re6
1.750476895,-0.13289559149999985,Au6Mo6
1.751400857,1.7497884765,Hf6Y6
1.75149705,0.7314970739999997,Tc6W6
1.754005939,0.8861938709999999,Re6Rh6
1.755178206,1.014848397,Mo6Rh6
1.75613142,0.6021217149999998,Os6Ru6
1.759121679,-0.051089496999999984,Mo6Pt6
1.763020254,0.7154394895000002,Ag6Ta6
1.76341999,-1.0887460335,Cu6Ir6
1.763987075,-0.2961545954999998,Ir6Mo6
1.764426539,1.0006193534999999,Cr6Os6
1.765145191,0.01094182499999996,Cr6Ir6
1.766363989,1.2476463629999999,Nb6Tc6
1.772626553,-0.12284844300000008,Ni6W6
1.773905352,-0.09895140749999998,Hf6Pt6
1.77607614,0.1343196874999999,Ir6Mo6
1.777381062,-0.12293697100000012,Ni6W6
1.781368074,0.30056489100000006,Co6W6
1.783190965,-0.3284679850000001,Pd6Ru6
1.78458133,-0.15558945849999994,Pt6Zr6
1.786092923,-0.09844821000000015,Hf6Pd6
1.790238713,-0.4897340910000001,Cr6Ir6
1.790796547,0.731383256,Cr6Rh6
1.79084852,-0.08466359899999998,Pd6Tc6
1.791174785,1.1414178075,Os6Re6
1.793768166,0.7154112450000001,Ag6Ta6
1.794784647,0.8691130515,Ni6Ta6
1.796520869,1.4706320019999999,Y12
1.796577469,0.4684762925000001,Cr6Ru6
1.798877103,-0.426663239,Cr6Fe6
1.799719431,1.4054758205,Sc6Ti6
1.800112228,0.8158644890000001,Cr6La6
1.801093334,2.6519910605,Ta6Tc6
1.802240838,0.7519342929999999,Co6W6
1.802499346,-1.1456222560000002,Ir6Pt6
1.80674786,0.7601091799999999,Au6Ta6
1.80701698,0.8038364714999999,Ru6Tc6
1.808719052,0.9235197155,Cr6V6
1.809722064,1.5486109455000001,Y6Zr6
1.810369287,-0.5619478070000001,Ni6Os6
1.81061487,-0.05975625949999985,Pt6Re6
1.816983694,-0.9311573605000001,Co6Ir6
1.81844304,0.7598624544999999,Os6Tc6
1.818999377,1.431274257,Sc6Zr6
1.821629221,-1.5521675145,Fe6Ir6
1.825249424,-1.2948196524999998,Cd6Ti6
1.827539942,-0.25927766649999984,Mn6Ru6
1.82802825,0.13415726300000008,Ir6Mo6
1.828297235,0.05910755499999998,Pt6W6
1.828781189,-0.31765986150000003,Cr6Fe6
1.830893065,1.1934003960000001,Pd6Ta6
1.831763421,-1.0887389155,Cu6Ir6
1.833897882,0.9916766210000003,Mo6Nb6
1.835366616,1.6794798389999999,Hf6Sc6
1.836787187,-0.1264737709999999,Ag6Mo6
1.838049115,1.496040994,Sc6Y6
1.838175784,0.30407201399999995,Mn6Y6
1.839902482,1.2786358830000002,La12
1.840564399,0.09552722700000005,Co6Re6
1.840744266,-0.13782537699999997,Cr6Pd6
1.843052064,1.6564952665000001,Nb6Ru6
1.843642143,-1.6644751914999998,Ag6Y6
1.844507192,-1.180885069,Cd6Hf6
1.851054796,-0.7786555945,Fe6Ru6
1.851158471,0.048542895500000016,Cr6Cu6
1.85220366,1.7259586635,Re6W6
1.862003704,-0.1707744390000001,Co6Os6
1.862780997,-0.18561856300000001,Ir6Nb6
1.864708516,-0.40268794200000024,Ir6Tc6
1.866088949,-0.4271331264999999,Cr6Fe6
1.867945174,-0.17111577550000012,Cr6Pt6
1.869157985,0.5660194164999999,La6Tc6
1.870942916,1.9994488475,Hf6Tc6
1.873073431,-0.5600314930000003,W6Zn6
1.875739875,-0.30302010849999994,Ir6Ru6
1.876658259,1.23841242,Cd6V6
1.87763746,-0.7186567275,Nb6Zn6
1.878734896,1.193375937,Pd6Ta6
1.880955481,-0.4613469269999999,Co6Ru6
1.882638096,-0.22094126950000015,Rh6Y6
1.883740838,-1.0862002090000002,Cd6V6
1.884561941,-0.26866591949999985,Cu6Os6
1.885343588,-0.012232829,Cu6Tc6
1.88605884,0.013564958500000168,Mo6Pd6
1.886466602,1.037467559,Cu6Ta6
1.887066341,0.010816695000000154,Cr6Ir6
1.887426756,1.0374759755,Cu6Ta6
1.887943364,1.656898151,Tc6Zr6
1.888176838,1.9080313160000002,La6Ta6
1.88966081,-1.224288597,Ir12
1.890731306,0.760150814,Au6Ta6
1.89170561,-0.2209605094999999,Ni6Zr6
1.892816106,-1.1809448644999998,Cd6Hf6
1.893439247,1.09853985,Cd6Ti6
1.893514623,-0.5532690855,Pt6Rh6
1.89413409,-0.2098185305,Mo6Ni6
1.896682708,0.16184770300000006,Cu6Mo6
1.897778102,-0.6589838819999999,Fe6Os6
1.898540021,0.9191393819999998,Os6Tc6
1.89885853,0.3989506079999998,Os6Rh6
1.899525753,-0.5311079265,Pd6Rh6
1.901166872,1.0118746779999999,Re6Zn6
1.901685521,1.0118746779999999,Re6Zn6
1.903107724,-0.1831682175,Hf6Ni6
1.907694067,0.7355385505,Nb6Os6
1.907733523,-0.15231089800000008,Ag6Rh6
1.911372501,2.072885155,Os6Sc6
1.917778197,-2.159509081,Ag6La6
1.918521204,-1.281056441,Ir6Ni6
1.919199176,0.21640995149999998,Rh6Tc6
1.921188192,0.8693200274999999,Ni6Ta6
1.922671212,0.639548,Rh6Tc6
1.922794344,-4.3591871135,Cd6La6
1.923490275,-0.044675785000000134,Pd6V6
1.923733545,0.40508728950000017,Mo6Rh6
1.92554487,1.4556921239999998,La6W6
1.925742833,0.56101131,Ir6Ta6
1.926347062,-0.09642989949999992,Rh12
1.928084101,-0.9597531305000002,Cd6Nb6
1.929447935,-0.1264820284999999,Ag6Mo6
1.932517652,-1.8680057385,Cu6Ta6
1.932741737,1.5584673575,Ti6Y6
1.933521479,-0.5867082895,Pd6Zr6
1.934841776,0.8482004270000001,La6Zn6
1.93691161,-2.106530548,Cu6La6
1.938470958,0.9436604144999999,Cr6Nb6
1.939591931,1.455549277,La6W6
1.940358884,1.24652278,Cd6Mo6
1.940487186,0.6156171300000002,Ru6Tc6
1.942069936,-0.4761553620000001,Ir6Ru6
1.942400146,0.8898442395,Ag6Tc6
1.943567786,0.019011866000000044,Ir6Re6
1.945962932,1.2203674064999999,Pt6Ta6
1.946629203,-0.7964739795,La6Ni6
1.946864173,-0.6940201330000001,Co6Rh6
1.947884464,1.4432179425,La6Nb6
1.948397807,-0.3653460525000001,Pt6Ru6
1.948953736,1.6061987005,Nb6Tc6
1.949428438,1.931291045,Hf6Re6
1.952957891,1.5485601195000003,Y6Zr6
1.953499533,1.4459714505,Hf6Zn6
1.95520283,-0.24723722450000007,Ag6Tc6
1.956287476,-0.18768603949999996,Ir6W6
1.958010092,1.3684187145,Tc6Ti6
1.958980858,0.5308135104999998,Nb6Rh6
1.959217597,0.9209492189999999,Os6Re6
1.960218976,-0.610118088,Ni6Ru6
1.960218976,-0.610118088,Ni6Ru6
1.960218976,-0.610118088,Ni6Ru6
1.962221734,-0.044751242000000024,Pd6V6
1.964539464,-1.0209734620000002,Hf6Zn6
1.965458392,0.29875636399999994,Cu6Os6
1.965910509,0.13151834900000003,Cr6Rh6
1.96619514,-0.08975565899999993,Pd6Zr6
1.966217318,-0.8389671495,Ni6Rh6
