Adsorption Energy, d-Band Center and Width, Surface
-3.007561876,1.6286286545,La6Ta6
-3.004750532,1.2784965505,La12
-3.003977048,1.5796739165,Hf6La6
-3.000117657,1.4580862260000003,Nb6Zr6
-2.997226176,1.7583507555,Ag6Hf6
-2.99713733,-3.7731610735,Ag6Hf6
-2.996965083,2.1115482725,Ta6Y6
-2.991351918,-0.42188263300000006,Cr6Mn6
-2.985457932,1.1863932515,Ti6V6
-2.982999248,1.2686081495000003,Nb12
-2.977393839,1.2683819674999999,Nb12
-2.974183168,1.9972525104999999,Sc6Ta6
-2.971840404,1.0615818835000002,Cd6Sc6
-2.968642658,1.2775248015,Ag6Y6
-2.968361564,-4.053729929,Ag6Y6
-2.964370743,2.181337538,Ta6Zr6
-2.949721358,1.5503064764999999,V6Zr6
-2.937190244,-6.056950984499999,Hf6Hg6
-2.936749691,1.702548061,Hf6Hg6
-2.935250208,1.6397178014999998,Nb6Y6
-2.93105639,1.4241309679999998,Hf6Nb6
-2.919939587,1.4459714505,Hf6Zn6
-2.912800816,1.9031095664999997,Ta6Ti6
-2.912099171,0.8139630370000001,Ag6La6
-2.911750049,1.2786358830000002,La12
-2.907355819,0.9521345305,La6V6
-2.906531858,1.4327854970000002,La6Zr6
-2.895954793,1.168453181,Cu6Zr6
-2.895639141,-2.2758861655,Cu6Zr6
-2.895176683,1.4326402545,La6Zr6
-2.890881639,1.8503751085000002,Hf6W6
-2.883247621,1.3173598565,V6Zr6
-2.876734848,0.660258792,Hf6Ni6
-2.875975787,1.1861777105,Ti6V6
-2.875536459,1.4581453695,Nb6Zr6
-2.872876002,1.6186405674999997,Mo6Y6
-2.870532421,-0.18306238799999996,Hf6Ni6
-2.869701522,2.2576727295,Hf6Ta6
-2.866995622,1.6286286545,La6Ta6
-2.864514624,1.1180075795,Hf6Pt6
-2.860115632,1.0900940854999999,Hg6Sc6
-2.854997034,1.33555462,Nb6Y6
-2.832789824,1.5934436330000001,Sc6W6
-2.831701641,1.1990239735000001,Nb6Ti6
-2.8302076,1.405921009,Cd6Y6
-2.829773578,2.1829184155,Nb6Ta6
-2.826294739,-8.1065108815,Cd6Y6
-2.824138372,1.4798752385,Ti6W6
-2.823135633,2.0970424905,Ta6Zr6
-2.817946014,1.0284466045,Pd6Zr6
-2.806712202,0.805643896,Hg6La6
-2.805203875,1.2052429795,Nb6Sc6
-2.802555663,1.4260508445000002,Nb6W6
-2.799056688,0.8086141925,Cd6La6
-2.795575127,1.3958076925,Hg6Y6
-2.794331295,-6.375490673,Hg6Y6
-2.791306205,2.1190477915,Cr6Hf6
-2.791306205,2.1190477915,Cr6Hf6
-2.791306205,2.1190477915,Cr6Hf6
-2.786960275,1.42948459,La6Ti6
-2.774732704,1.205789824,Nb6Sc6
-2.772101363,1.3119345584999997,Nb6Zr6
-2.769421994,1.5205220814999998,Cr6Sc6
-2.768691913,1.19919001,Nb6Ti6
-2.76353277,1.4501056329999997,Mo6Sc6
-2.76353277,1.4501056329999997,Mo6Sc6
-2.76353277,1.4501056329999997,Mo6Sc6
-2.760608091,1.3336449690000003,Mo6Ti6
-2.7603255,1.4242310645000003,Hf6Nb6
-2.756094674,1.479800617,Ti6W6
-2.752994754,1.3354844315,Nb6Y6
-2.749947759,1.1050424665,La6Nb6
-2.749419314,1.6078096075,La6Nb6
-2.746558989,0.30407201399999995,Mn6Y6
-2.739338449,1.09853985,Cd6Ti6
-2.738200741,1.4473234575,Cd6Zr6
-2.736375401,2.1828964650000002,Nb6Ta6
-2.731684567,1.2855208215,Nb6V6
-2.722326163,1.23836301,Sc6Y6
-2.713959343,2.1302521825,Nb6Ta6
-2.712926807,1.5657454269999997,Hf6Rh6
-2.712903269,1.4496563599999999,Mo6Sc6
-2.712903269,1.4496563599999999,Mo6Sc6
-2.712903269,1.4496563599999999,Mo6Sc6
-2.71239741,2.2595617470000002,Ta6V6
-2.710444857,-3.7950384894999996,Sc6Zn6
-2.709504295,1.5932391970000002,Sc6W6
-2.708237878,-1.167907543,Sc6Zn6
-2.707428339,1.8503524005,Hf6W6
-2.706748871,1.333750003,Mo6Ti6
-2.706620433,0.6548922340000001,Mn6Y6
-2.704870741,-6.7294834095,Sc6Zn6
-2.702924719,1.2503594810000003,Co6Hf6
-2.702380491,-0.4609168185,Fe6Y6
-2.688223361,-0.31283995050000013,Cu6Sc6
-2.686555303,1.6867319630000002,Cr6Zr6
-2.680528389,1.2661294575,Nb6V6
-2.679903344,2.130338046,Nb6Ta6
-2.67665172,1.0768235855,Cu6Sc6
-2.672127555,0.828500632,Cr6Ti6
-2.670056496,1.5518032549999998,Cr6Ti6
-2.668980694,1.0183700084999998,Au6Sc6
-2.668131563,1.337121872,Au6Y6
-2.66456143,1.2048637165,Zn6Zr6
-2.657302793,1.2854228404999999,Nb6V6
-2.656476383,1.1859911515000001,Cr6Ti6
-2.653867764,1.311770787,Nb6Zr6
-2.650263344,-3.7008088445,Ag6Zr6
-2.649893541,1.4747923330000001,Ag6Zr6
-2.648170789,1.1110810285,Ag6Ti6
-2.648103713,0.5180315425,Ni6Zr6
-2.642799261,0.8825317380000001,Au6La6
-2.642705654,1.6078096075,La6Nb6
-2.639242598,-0.22048325000000002,Ni6Zr6
-2.633048742,1.0965641814999998,Cr6Sc6
-2.631312928,-6.0384475495,Hg6Zr6
-2.631175511,1.450868045,Hg6Zr6
-2.629794669,1.2517789405,Ti6V6
-2.627442109,1.1495840055,Hf6V6
-2.61585142,1.393383016,Au6Zr6
-2.615374132,0.5625941255000001,Fe6Ta6
-2.612294756,1.6092518585,Cr6Hf6
-2.612294756,1.6092518585,Cr6Hf6
-2.612294756,1.6092518585,Cr6Hf6
-2.612119242,1.5907178799999997,W6Zr6
-2.612075296,1.618665857,Mo6Y6
-2.610129002,1.2751784580000003,La6Nb6
-2.608167877,0.8472960405,Cr6Zr6
-2.607715216,1.1323998855,Ti6Zn6
-2.606100084,0.9449823755000001,Cr6Hf6
-2.606100084,0.9449823755000001,Cr6Hf6
-2.606100084,0.9449823755000001,Cr6Hf6
-2.586323531,1.9082734804999997,La6Ta6
-2.582540468,1.3822349545000001,Cu6Y6
-2.582199782,2.10136745,Ta6V6
-2.581060305,-1.2790824155,Y6Zn6
-2.579967904,-1.2790985849999998,Y6Zn6
-2.579698239,1.091665824,Hg6Ti6
-2.579229795,-0.1502178110000001,Cu6Y6
-2.577521056,1.2661121745,Nb6V6
-2.576433689,0.09665529149999996,Fe6Hf6
-2.572140958,1.4803757485000002,Y6Zn6
-2.562502277,0.8013784495,Mn6Zr6
-2.562427446,1.2073598090000002,Rh6Zr6
-2.559824405,1.2073576725,Rh6Zr6
-2.558963845,0.9063574119999999,Pt6Zr6
-2.55885704,1.9080313160000002,La6Ta6
-2.552319913,2.3252076114999998,Cr6Ta6
-2.549669933,-0.28657434700000006,Fe6Y6
-2.547424041,0.8482004270000001,La6Zn6
-2.535144496,0.66402692,Co6Ti6
-2.529402486,1.479093458,Mn6Ta6
-2.528471857,1.4790273950000001,Mn6Ta6
-2.527907356,0.8979281455000001,Cu6La6
-2.52431627,-2.106530548,Cu6La6
-2.52040994,1.2751064859999999,La6Nb6
-2.519404343,2.3803653584999998,Ta6V6
-2.51125399,1.893876731,Ta6V6
-2.509730016,-0.049889344500000155,Cu6Ti6
-2.500851622,1.0169743145,Cr12
-2.499425337,1.0170385845,Cr12
-2.498709814,2.4271084745,Ta6W6
-2.480929215,1.5904162745000001,W6Zr6
-2.475922593,1.062590995,Au6Ti6
-2.464727829,1.443100556,La6Nb6
-2.460387205,2.0252497144999997,Ru6Ta6
-2.458966635,1.9476772154999997,Cr6Ti6
-2.457622121,1.2441203985,Ti6W6
-2.456827412,0.8156714844999999,Cr6La6
-2.456077058,1.154742116,Cr6V6
-2.455710657,1.344796944,V6W6
-2.453982462,1.334558183,W6Y6
-2.453450888,1.3345000644999998,W6Y6
-2.450279537,2.0558832115,Hf6Mo6
-2.449888509,0.23774036750000005,La6Mn6
-2.448574472,0.8772411775,La6Pd6
-2.44762874,1.4432179425,La6Nb6
-2.446701512,2.427108895,Ta6W6
-2.445380263,-0.09502535550000002,Fe6Zr6
-2.445368698,1.2353693175,La6W6
-2.442553681,1.0363588935,Cr6V6
-2.434585916,1.2348641295,Sc6W6
-2.431846954,1.243985831,Ti6W6
-2.430560808,1.3537606465,Cr6Nb6
-2.427348368,1.1547367775,Cr6V6
-2.414266495,1.0363420615,Cr6V6
-2.413542128,1.1941873255,Mo6V6
-2.412205913,1.2350642390000002,Sc6W6
-2.406822005,1.069857525,Pd6Sc6
-2.401240269,1.22079337,V6W6
-2.399599151,0.891035046,Rh6Ti6
-2.399009344,1.3448869724999999,V6W6
-2.3974402,1.5146571815,Hf6W6
-2.396827263,0.6227953770000001,Mn6Nb6
-2.385364468,2.3792984365,Mo6Ta6
-2.384425947,2.670041672,Mo6Ta6
-2.381109968,1.7352916885,Mo6Zr6
-2.372684099,1.0331612264999999,Mo6Ti6
-2.372213342,0.9181278380000001,Co6Y6
-2.370076568,2.2392583134999997,Ta6W6
-2.366908347,1.375299345,Pd6Y6
-2.349967627,1.3365840125,Nb6W6
-2.345540471,1.2206745245,V6W6
-2.336757453,1.514643895,Hf6W6
-2.336574865,1.1941051435000003,Mo6V6
-2.335059735,0.8499558020000001,Fe6Ta6
-2.332890579,1.4263298335,Nb6W6
-2.332600778,1.033212489,Mo6Ti6
-2.328599888,1.744515814,V6Zr6
-2.325890995,0.4297281125,Fe6Hf6
-2.325847593,1.0819878434999999,Nb6Ru6
-2.324001573,2.0546105215,Hf6Ru6
-2.321689966,2.1780303485,Ta6Tc6
-2.316857088,1.015080951,Mo6Sc6
-2.316857088,1.015080951,Mo6Sc6
-2.316857088,1.015080951,Mo6Sc6
-2.309373413,1.5996799179999996,Co6Zr6
-2.30873449,1.002122269,Mo6V6
-2.304665707,1.1508289665,Mo6Y6
-2.303640927,1.5425154925,Re6Sc6
-2.303287043,1.6263285025,Ru6Zr6
-2.301794362,1.150550247,Mo6Y6
-2.301118431,1.3701391129999998,W6Zr6
-2.298573895,0.9436604144999999,Cr6Nb6
-2.297959462,0.3610828960000001,Hf6Ir6
-2.289746114,2.379233576,Cd6Ta6
-2.287007152,1.5865793615000001,Cr6Ta6
-2.28698824,0.8429806969999999,Co6Sc6
-2.28698824,0.8429806969999999,Co6Sc6
-2.28698824,0.8429806969999999,Co6Sc6
-2.28697858,2.624392203,Cr6Ta6
-2.286860074,1.0016278525,Mo6V6
-2.286633132,-7.3813491345,Cd6Ta6
-2.286560749,1.869553278,Mn6Ta6
-2.284669422,1.128798826,Mo6Nb6
-2.283985328,-3.3435055925000006,Ag6Ta6
-2.283911313,0.5518806885,Mn6Zr6
-2.283868999,2.3301059905000003,Ag6Ta6
-2.28129521,2.6519910605,Ta6Tc6
-2.276391583,1.2727340875000002,Mo6Nb6
-2.276078652,2.239238601,Ta6W6
-2.275853886,1.999184177,Hf6Tc6
-2.27501251,2.2651072905,Hf6Re6
-2.271357341,1.2729777265000002,Mo6Nb6
-2.266779298,1.015695331,Mo6Sc6
-2.266779298,1.015695331,Mo6Sc6
-2.266779298,1.015695331,Mo6Sc6
-2.263265356,1.573420875,Hf6Mo6
-2.25538181,1.3699755715000002,W6Zr6
-2.244728689,1.9933178515,Mo6Sc6
-2.244728689,1.9933178515,Mo6Sc6
-2.244728689,1.9933178515,Mo6Sc6
-2.243814114,1.542424805,Re6Sc6
-2.243315602,1.3501885729999998,Mo6Zr6
-2.239051034,1.2016622455000001,Rh6Ta6
-2.2387796,-1.8680057385,Cu6Ta6
-2.238778512,2.299744706,Cu6Ta6
-2.237832508,2.180630502,Rh6Ta6
-2.236700922,1.2474237995000002,Nb6Tc6
-2.235906758,1.079433203,La6Mn6
-2.233408073,1.3575142315,Co6Ti6
-2.231769267,-0.10427005950000012,La6Mn6
-2.229919982,1.8536329655000001,Re6Zr6
-2.229470041,1.3144294275,Re6Zr6
-2.22897493,2.237365618,Os6Ta6
-2.22185167,1.6570059339999998,Tc6Zr6
-2.221630306,-0.5208228525,Fe6La6
-2.217705063,0.12452583899999992,Ni6Y6
-2.213661044,2.296803754,Pd6Ta6
-2.213295867,0.9823181655,Mo6Zr6
-2.207653314,3.108513981,Rh6Ta6
-2.207258885,-2.6310941139999997,Y6Zn6
-2.207210041,1.240573436,Ru6Ti6
-2.206051516,1.9329863145,Tc6Ti6
-2.205813281,1.3684187145,Tc6Ti6
-2.205710558,2.4567928635,Re6Ta6
-2.203050509,2.290724744,Hf6Os6
-2.202946017,2.288221576,Ta6Zn6
-2.200804073,1.3365684185,Nb6W6
-2.2005623,2.702214857,Hf6Tc6
-2.200513728,1.8742377345000003,Hf6Y6
-2.198106472,1.527052425,W12
-2.194034017,1.6089455945000002,Re6Ti6
-2.176317229,1.2607308229999998,Co6Sc6
-2.176317229,1.2607308229999998,Co6Sc6
-2.176317229,1.2607308229999998,Co6Sc6
-2.174791215,-0.36740713599999997,Fe6La6
-2.169684454,2.2609479345000003,Re6Sc6
-2.164699465,0.23362100949999998,Ir6Zr6
-2.164219456,2.0564342365000003,Cr6Zr6
-2.157893489,0.4402369315000001,Mn6W6
-2.155700388,1.325831234,Co6Y6
-2.155189902,1.4748749605,Nb6Re6
-2.150417026,1.5083634325000002,Cr6Nb6
-2.145992046,1.8552720944999999,Os6Zr6
-2.144494876,2.411515258,Ru6Zr6
-2.1443029,0.8693200274999999,Ni6Ta6
-2.142574705,0.226645667,Fe6Zr6
-2.14153972,1.9694242695000002,Ru6Ti6
-2.135966012,1.2674174735000001,Nb6Os6
-2.133923254,1.5007999035,Mn6Y6
-2.133736311,2.1542790075,Mo6Zr6
-2.133600254,1.5265849795,W12
-2.131893828,0.765856117,Ru6V6
-2.131296675,0.5609553225,Co6V6
-2.130721834,0.005615231499999984,Co6V6
-2.128635537,1.1775870515000002,W6Zr6
-2.126836049,1.1289717235,Mo6Nb6
-2.125530854,0.5891998795,Nb6Tc6
-2.123916947,0.7818754784999999,La6Pt6
-2.120782332,2.170603348,Mo6Y6
-2.116413272,1.2488817254999998,Mo12
-2.115287537,-0.1780895335,Ni6Y6
-2.113726012,1.3681810345,La6Ti6
-2.112977563,1.3159602949999998,Mn6Zr6
-2.11025071,1.2367564709999999,Cr6W6
-2.108168359,-0.2189015649999999,Fe6Zr6
-2.107949171,-0.03338394550000001,Fe6Hf6
-2.107469707,1.2656035204999998,Mo6W6
-2.102805403,2.0844777415,Mo6Ta6
-2.099597453,2.3277185014999997,Hg6Ta6
-2.088845147,0.9848993155000001,Tc6V6
-2.086712863,2.2345930259999998,Au6Ta6
-2.083079735,0.9412323140000001,Cr6Mo6
-2.074013446,2.2512993405,Tc6Zr6
-2.07396501,-0.9308330220000001,Cu6Sc6
-2.071169448,1.309010824,Tc6V6
-2.070251881,1.233087247,Mo6W6
-2.069590916,2.985431835,Hf6Re6
-2.068328308,1.465142411,Os6Ti6
-2.058430031,0.11269243250000005,Ir6Ti6
-2.056962521,0.405031068,Cr6Mn6
-2.056777348,0.5132199215,La6Ni6
-2.038984232,-0.1407605985,La6Ni6
-2.038195102,0.9175043734999997,Mn6Nb6
-2.036006218,1.079935912,Ag6V6
-2.031020684,1.079935912,Ag6V6
-2.03028965,-0.6338583089999998,Cu6Zr6
-2.028591932,-2.499668266,Sc6Zn6
-2.027972737,1.2860866514999998,Ru6V6
-2.015531692,0.9410839209999999,Cr6Mo6
-2.011007936,1.23841242,Cd6V6
-2.006093968,1.23841242,Cd6V6
-2.003047926,0.8691130515,Ni6Ta6
-1.999080914,0.8604532774999999,Co6La6
-1.99805627,1.079433203,La6Mn6
-1.993290196,0.9615763789999999,Ni6Y6
-1.993091689,1.243122787,Re6V6
-1.987392128,1.4777276540000002,Sc6Tc6
-1.983850975,0.8199731029999999,Pd6V6
-1.976372334,1.3178037615000002,Ir6Ta6
-1.972866828,0.1413486184999999,Ta6Zn6
-1.961617914,1.2112190125,V6Zn6
-1.961156681,1.2112190125,V6Zn6
-1.953190956,1.2331387969999998,Mo6W6
-1.951288608,0.9119562825,Rh6V6
-1.950415395,-0.5246700405000001,Ni6Zr6
-1.949252244,0.2013892774999999,Nb6Pd6
-1.946600359,1.2203100705,Pt6Ta6
-1.94273539,1.7817379245,Mo6Ta6
-1.935813222,0.5506162700000001,Co6La6
-1.934807762,1.4909631995,Cd6Nb6
-1.934480681,1.4909631995,Cd6Nb6
-1.934436598,-7.6728247965000005,Cd6Nb6
-1.930681427,1.5528524755,Rh6Sc6
-1.929938148,-0.601645192,Fe6Y6
-1.929650252,1.5528824094999998,Rh6Sc6
-1.927141362,1.2492527515,Mo12
-1.926026512,-0.05010756500000002,Pt6Sc6
-1.924635874,1.3178237315,Ir6Ta6
-1.92354497,0.5562599605,Sc6Tc6
-1.922754751,2.199646479,Os6Ti6
-1.92135595,2.2254739499999996,W6Y6
-1.916624571,2.623838117,Ta6Y6
-1.913569821,1.1782456380000002,Pt6Sc6
-1.912962191,1.34257798,Ag6Nb6
-1.912664906,0.652844213,Tc6Y6
-1.912593204,1.2994462765,Nb6Rh6
-1.911870198,0.634174918,Re6V6
-1.91167414,-3.4975854605,Ag6Nb6
-1.907944003,0.9247135185000002,Os6V6
-1.907761551,1.4456741789999998,Pt6Y6
-1.907569847,1.831296253,Nb6Re6
-1.90676575,1.1427592244999998,Sc6Tc6
-1.902555333,1.1053478629999998,Re6Ti6
-1.901000474,-0.7186567275,Nb6Zn6
-1.900167806,1.299498614,Nb6Rh6
-1.894233003,0.03289095349999993,Nb6Ni6
-1.891232132,1.5269945835,W12
-1.889752241,0.9119274155000001,Rh6V6
-1.88927332,0.9609369144999997,Tc6W6
-1.888267996,1.893386172,Rh6Y6
-1.884781265,1.290244032,La6Rh6
-1.873517385,-0.42768121699999995,La6Mn6
-1.872181986,0.05231231749999998,Cu6V6
-1.87085203,0.6221055099999999,Co6Zr6
-1.857277903,2.468136486,Re6Zr6
-1.856288497,0.8198653065000001,Re6Zr6
-1.853767771,-0.5267684930000001,Hf6Ni6
-1.848555158,2.661000806,Os6Zr6
-1.848046169,1.2657390855,Mo6W6
-1.843869766,-2.04947284,Cu6Nb6
-1.843421322,1.251875208,Cu6Nb6
-1.838874844,1.6070842694999998,Hf6Re6
-1.836904876,1.1175921924999999,Cu6V6
-1.825010508,0.12862150699999986,Cu6Nb6
-1.82498561,-0.9451218170000002,Cu6Nb6
-1.822255764,0.8158644890000001,Cr6La6
-1.810907664,2.2130659145,Co6Sc6
-1.810907664,2.2130659145,Co6Sc6
-1.810907664,2.2130659145,Co6Sc6
-1.808732794,0.10919855099999998,Fe6La6
-1.808115368,0.9624574284999998,Hf6Re6
-1.79231467,0.8721588120000001,Au6V6
-1.785752644,-0.0758422259999999,Mn6Nb6
-1.785467605,1.4286355715,Hg6Nb6
-1.781963051,1.1605868325,Au6Nb6
-1.780583434,0.878925623,Tc6Ti6
-1.778215499,-0.35553022050000005,La6Ni6
-1.776304172,0.6578630225,Mo6Sc6
-1.776304172,0.6578630225,Mo6Sc6
-1.776304172,0.6578630225,Mo6Sc6
-1.774142091,-0.7115679724999999,V6Zn6
-1.766781004,0.8879836204999999,Co6Hf6
-1.765905886,2.7490825075,Rh6Sc6
-1.757145997,1.450539597,Ag6W6
-1.751254868,0.9872913689999998,Re6Sc6
-1.750807377,1.515315559,Re6W6
-1.747451125,1.194387075,Tc6W6
-1.746280083,1.450539597,Ag6W6
-1.742035652,-3.2091021325,Ag6W6
-1.741324618,1.284016209,Tc6Y6
-1.740763791,-0.7186411549999998,Nb6Zn6
-1.740554808,1.875946029,Ru6Sc6
-1.736385752,-2.3175066815,Zn6Zr6
-1.732854395,1.7236455199999998,La6Mo6
-1.73188839,0.9870341114999999,Re6Sc6
-1.731487023,1.3734977825,Hf6Tc6
-1.731124023,2.072826549,Os6Sc6
-1.729924409,2.26033442,Co6Y6
-1.727997843,0.23101902549999997,Mn6Mo6
-1.726990069,0.4821035774999999,Mn6Ta6
-1.726055222,0.33065537849999993,Ir6Nb6
-1.726014949,0.09279756900000002,Ir6V6
-1.721535411,0.033152992500000034,Nb6Ni6
-1.715443735,-2.3023914375000003,Hf6Zn6
-1.707129705,1.6013137675,Co6La6
-1.707125487,1.6162209029999999,La6Tc6
-1.705604234,0.18812560550000001,Nb6Pt6
-1.700765914,1.1424227285000002,Tc6Zr6
-1.695561601,1.1050424665,La6Nb6
-1.690135923,-0.646189655,Fe6La6
-1.682775924,1.091430845,Cr6W6
-1.680161182,2.147686599,Ru6Y6
-1.679576682,1.591617249,La6Ru6
-1.671441975,1.19096702,Cr6W6
-1.67121163,0.9235197155,Cr6V6
-1.66183486,0.14574030699999985,Pd6W6
-1.661695537,-0.6801671570000001,Pd6W6
-1.660538645,2.330584145,Os6Y6
-1.656761841,1.093320192,Mo6Tc6
-1.656127408,0.6703877449999999,Tc6Zr6
-1.653092658,0.3306411275000001,Ir6Nb6
-1.647017717,0.671173394,La6Re6
-1.646489136,0.048542895500000016,Cr6Cu6
-1.643729629,1.3086215985,Mo6Re6
-1.64291805,-0.31765986150000003,Cr6Fe6
-1.639963846,0.2310020305,Mn6Mo6
-1.632360849,1.300030773,Cu6W6
-1.627303477,-1.943019393,Cu6W6
-1.625644944,1.3092695119999997,Re6W6
-1.624789554,-0.03358623399999994,Pt6V6
-1.623614158,0.5214117209999999,Ir6Sc6
-1.61738969,0.7064283745,Cr6Tc6
-1.61504162,-0.3174424559999999,Cr6Fe6
-1.613400637,2.4160119085,La6Rh6
-1.612677767,0.85486711,Cr6Ru6
-1.608780552,1.1708864900000002,Mo6Re6
-1.607921217,0.33417052300000005,Co6Ti6
-1.607730329,0.7519342929999999,Co6W6
-1.602649147,1.035486515,V6W6
-1.602109546,0.4449676895000001,Tc6Ti6
-1.598288931,0.092749725,Ir6V6
-1.597862121,-0.7862096235,Cu6W6
-1.597350819,0.2644509774999999,Cu6W6
-1.595836097,-0.13782406849999984,Cr6Pd6
-1.593312649,1.2579222045,Rh6W6
-1.586783958,0.07410094899999997,Mn6Mo6
-1.58630463,0.7653206404999999,Hf6Tc6
-1.581612162,1.3468279344999998,Ru6W6
-1.581256646,2.9567071705,Ru6Sc6
-1.578433329,-0.12284844300000008,Ni6W6
-1.568557093,-0.5555675655000001,Pd6Y6
-1.55823459,-0.8695253440000001,La6Pd6
-1.556635786,0.8836420970000001,Cr6Tc6
-1.5559721,0.9361090814999999,Mo6Tc6
-1.555134261,1.515629334,Re6W6
-1.548277673,-3.2741493210000003,Cd6Y6
-1.547708139,2.0591372359999998,Ta6W6
-1.544233245,0.8561401895,La6Rh6
-1.543585478,2.0514357819999995,La6Ta6
-1.54056311,0.048539888499999906,Cr6Cu6
-1.525893725,0.926417997,Cr6Cu6
