Adsorption Energy, d-Band Center and Width, Surface
-2.498709814,2.4271084745,Ta6W6
-2.475922593,1.062590995,Au6Ti6
-2.460387205,2.0252497144999997,Ru6Ta6
-2.456827412,0.8156714844999999,Cr6La6
-2.456077058,1.154742116,Cr6V6
-2.455710657,1.344796944,V6W6
-2.453982462,1.334558183,W6Y6
-2.450279537,2.0558832115,Hf6Mo6
-2.449888509,0.23774036750000005,La6Mn6
-2.448574472,0.8772411775,La6Pd6
-2.445380263,-0.09502535550000002,Fe6Zr6
-2.445368698,1.2353693175,La6W6
-2.430560808,1.3537606465,Cr6Nb6
-2.413542128,1.1941873255,Mo6V6
-2.406822005,1.069857525,Pd6Sc6
-2.399599151,0.891035046,Rh6Ti6
-2.396827263,0.6227953770000001,Mn6Nb6
-2.385364468,2.3792984365,Mo6Ta6
-2.381109968,1.7352916885,Mo6Zr6
-2.372213342,0.9181278380000001,Co6Y6
-2.366908347,1.375299345,Pd6Y6
-2.325847593,1.0819878434999999,Nb6Ru6
-2.324001573,2.0546105215,Hf6Ru6
-2.321689966,2.1780303485,Ta6Tc6
-2.309373413,1.5996799179999996,Co6Zr6
-2.303640927,1.5425154925,Re6Sc6
-2.303287043,1.6263285025,Ru6Zr6
-2.297959462,0.3610828960000001,Hf6Ir6
-2.289746114,2.379233576,Cd6Ta6
-2.28698824,0.8429806969999999,Co6Sc6
-2.284669422,1.128798826,Mo6Nb6
-2.283985328,-3.3435055925000006,Ag6Ta6
-2.275853886,1.999184177,Hf6Tc6
-2.27501251,2.2651072905,Hf6Re6
-2.239051034,1.2016622455000001,Rh6Ta6
-2.2387796,-1.8680057385,Cu6Ta6
-2.236700922,1.2474237995000002,Nb6Tc6
-2.229919982,1.8536329655000001,Re6Zr6
-2.22897493,2.237365618,Os6Ta6
-2.22185167,1.6570059339999998,Tc6Zr6
-2.221630306,-0.5208228525,Fe6La6
-2.217705063,0.12452583899999992,Ni6Y6
-2.213661044,2.296803754,Pd6Ta6
-2.207210041,1.240573436,Ru6Ti6
-2.206051516,1.9329863145,Tc6Ti6
-2.205710558,2.4567928635,Re6Ta6
-2.203050509,2.290724744,Hf6Os6
-2.202946017,2.288221576,Ta6Zn6
-2.198106472,1.527052425,W12
-2.194034017,1.6089455945000002,Re6Ti6
-2.164699465,0.23362100949999998,Ir6Zr6
-2.157893489,0.4402369315000001,Mn6W6
-2.155189902,1.4748749605,Nb6Re6
-2.145992046,1.8552720944999999,Os6Zr6
-2.1443029,0.8693200274999999,Ni6Ta6
-2.135966012,1.2674174735000001,Nb6Os6
-2.131893828,0.765856117,Ru6V6
-2.131296675,0.5609553225,Co6V6
-2.123916947,0.7818754784999999,La6Pt6
-2.116413272,1.2488817254999998,Mo12
-2.11025071,1.2367564709999999,Cr6W6
-2.107469707,1.2656035204999998,Mo6W6
-2.099597453,2.3277185014999997,Hg6Ta6
-2.088845147,0.9848993155000001,Tc6V6
-2.086712863,2.2345930259999998,Au6Ta6
-2.083079735,0.9412323140000001,Cr6Mo6
-2.068328308,1.465142411,Os6Ti6
-2.058430031,0.11269243250000005,Ir6Ti6
-2.056777348,0.5132199215,La6Ni6
-2.036006218,1.079935912,Ag6V6
-2.011007936,1.23841242,Cd6V6
-1.999080914,0.8604532774999999,Co6La6
-1.993091689,1.243122787,Re6V6
-1.987392128,1.4777276540000002,Sc6Tc6
-1.983850975,0.8199731029999999,Pd6V6
-1.976372334,1.3178037615000002,Ir6Ta6
-1.961617914,1.2112190125,V6Zn6
-1.951288608,0.9119562825,Rh6V6
-1.949252244,0.2013892774999999,Nb6Pd6
-1.946600359,1.2203100705,Pt6Ta6
-1.934807762,1.4909631995,Cd6Nb6
-1.930681427,1.5528524755,Rh6Sc6
-1.926026512,-0.05010756500000002,Pt6Sc6
-1.912962191,1.34257798,Ag6Nb6
-1.912664906,0.652844213,Tc6Y6
-1.912593204,1.2994462765,Nb6Rh6
-1.907944003,0.9247135185000002,Os6V6
-1.907761551,1.4456741789999998,Pt6Y6
-1.901000474,-0.7186567275,Nb6Zn6
-1.894233003,0.03289095349999993,Nb6Ni6
-1.88927332,0.9609369144999997,Tc6W6
-1.888267996,1.893386172,Rh6Y6
-1.884781265,1.290244032,La6Rh6
-1.872181986,0.05231231749999998,Cu6V6
-1.843869766,-2.04947284,Cu6Nb6
-1.79231467,0.8721588120000001,Au6V6
-1.785467605,1.4286355715,Hg6Nb6
-1.781963051,1.1605868325,Au6Nb6
-1.757145997,1.450539597,Ag6W6
-1.750807377,1.515315559,Re6W6
-1.740554808,1.875946029,Ru6Sc6
-1.731124023,2.072826549,Os6Sc6
-1.727997843,0.23101902549999997,Mn6Mo6
-1.726055222,0.33065537849999993,Ir6Nb6
-1.726014949,0.09279756900000002,Ir6V6
-1.707125487,1.6162209029999999,La6Tc6
-1.705604234,0.18812560550000001,Nb6Pt6
-1.680161182,2.147686599,Ru6Y6
-1.679576682,1.591617249,La6Ru6
-1.66183486,0.14574030699999985,Pd6W6
-1.660538645,2.330584145,Os6Y6
-1.656761841,1.093320192,Mo6Tc6
-1.647017717,0.671173394,La6Re6
-1.646489136,0.048542895500000016,Cr6Cu6
-1.643729629,1.3086215985,Mo6Re6
-1.64291805,-0.31765986150000003,Cr6Fe6
-1.632360849,1.300030773,Cu6W6
-1.624789554,-0.03358623399999994,Pt6V6
-1.623614158,0.5214117209999999,Ir6Sc6
-1.61738969,0.7064283745,Cr6Tc6
-1.612677767,0.85486711,Cr6Ru6
-1.607730329,0.7519342929999999,Co6W6
-1.595836097,-0.13782406849999984,Cr6Pd6
-1.593312649,1.2579222045,Rh6W6
-1.581612162,1.3468279344999998,Ru6W6
-1.578433329,-0.12284844300000008,Ni6W6
-1.519637828,0.013556991500000004,Mo6Pd6
-1.517482686,0.7030737595,Ir6Y6
-1.509075185,0.7313843175000001,Cr6Rh6
-1.470756114,1.2327355899999999,Au6W6
-1.470453931,1.5452013585000002,Cd6W6
-1.470152021,-0.2098185305,Mo6Ni6
-1.461350771,1.0148987655,Mo6Rh6
-1.460015781,1.0918739435,Mo6Ru6
-1.454437175,1.1778428815000002,Ag6Mo6
-1.451145006,0.922394929,Cr6Re6
-1.451137931,0.3932409875,Ir6La6
-1.420761046,1.0006163465,Cr6Os6
-1.417366698,1.4549299400000002,Os6W6
-1.416902336,0.16184770300000006,Cu6Mo6
-1.399855221,0.05914076900000009,Pt6W6
-1.393716468,-0.5600861340000001,W6Zn6
-1.34952246,1.002529939,Re6Tc6
-1.339652347,0.3051696570000002,Ir6W6
-1.338956688,1.2049145855,Mo6Os6
-1.287207166,0.7886348274999999,Tc12
-1.269777867,1.0394892845,Cr6Zn6
-1.234992602,-0.051089496999999984,Mo6Pt6
-1.225965362,1.0347527134999999,Cr6Y6
-1.21811964,0.1343196874999999,Ir6Mo6
-1.20893607,1.2144180504999997,Re12
-1.197254223,1.002144876,Au6Mo6
-1.190340082,0.01094182499999996,Cr6Ir6
-1.179164231,1.0375035825,Re6Ru6
-1.173692702,-0.17111577550000012,Cr6Pt6
-1.164200146,0.3436359565,Co6Re6
-1.133030867,-7.7340721855,Cd6Mo6
-1.111940139,0.9160696610000001,Pd6Ti6
-1.105494443,-0.7179356819999998,Mo6Zn6
-1.080539563,0.803832594,Ru6Tc6
-1.078489457,0.06079229200000014,Pd6Re6
-1.071370823,0.8861130364999998,Re6Rh6
-1.068558663,-0.5976099909999999,Ni6Re6
-1.01023283,1.1715006975000002,Ag6Re6
-1.007275089,0.18364124900000012,Cu6Re6
-0.96182337,1.5349211315,Hg6W6
-0.959206043,1.141421171,Os6Re6
-0.949255112,-0.5479040430000001,Fe6Tc6
-0.913344521,0.9194035635,Os6Tc6
-0.907115019,0.6394282219999998,Rh6Tc6
-0.859002979,-0.08465965649999996,Pd6Tc6
-0.834910973,-0.11816524100000003,Mn6Ru6
-0.768978606,2.7504070245000003,La6Os6
-0.756118778,0.019032493999999955,Ir6Re6
-0.716398865,-0.012231346500000129,Cu6Tc6
-0.663849737,-1.993312835,Mn6Zn6
-0.650947187,-0.059782162999999944,Pt6Re6
-0.605923096,-0.0864036225,Ir6Tc6
-0.595362494,-0.869499968,Re6Zn6
-0.574515444,-0.7916365239999998,Fe6Os6
-0.554093028,-0.7786738375000001,Fe6Ru6
-0.523344981,-0.713820693,Ag6Fe6
-0.452070339,-0.1561264309999999,Pt6Tc6
-0.446155809,-1.2297457975000001,Cu6Fe6
-0.412319269,0.6413781249999999,Os6Ru6
-0.395771347,-1.0130046335,Tc6Zn6
-0.394555814,1.2092869524999998,Au6Cr6
-0.380181265,-0.1706093755,Co6Os6
-0.376089897,0.4543577605000002,Ru12
-0.363146258,-0.31209168350000005,Co6Ru6
-0.339866511,1.634253207,Hg6V6
-0.33356449,-2.215574373,Fe6Zn6
-0.319504232,-0.8230318424999999,Fe6Ni6
-0.314245632,-0.5619478070000001,Ni6Os6
-0.263022243,1.349361237,Hg6Mo6
-0.253032128,-0.752864816,Co12
-0.236594955,-0.610118088,Ni6Ru6
-0.22997048,-0.26866591949999985,Cu6Os6
-0.223120967,-0.7651134435,Ag6Co6
-0.222994298,0.39900384499999975,Os6Rh6
-0.211758309,-0.18829905200000008,Os6Pd6
-0.204865257,1.1137445679999998,Cd6Re6
-0.203148899,-0.4479701260000001,Cd6Mn6
-0.192143119,0.8319513835000001,Re6Y6
-0.179661257,-0.6331664825,Ir6Mn6
-0.140506525,0.24779936000000014,Rh6Ru6
-0.134679887,-1.18381835,Ru6Zn6
-0.129969325,0.7787187079999998,Os12
-0.099503323,-0.42693138500000005,Cu6Ru6
-0.097794856,-1.192674045,Co6Cu6
-0.073014946,-0.9245951200000001,Co6Ni6
-0.06315286,-0.3284679850000001,Pd6Ru6
-0.058647335,-1.25240767,Fe6Pd6
0.013556303,-1.2789708714999999,Fe6Ir6
0.027534519,-0.8629274020000001,Au6Fe6
0.04790605,-1.3957257594999999,Os6Zn6
0.078724574,-6.904157490499999,Zn12
0.082503011,-0.7465663929999999,Ag6Ru6
0.090854049,-0.25957628249999987,Ir6Os6
0.091649437,-0.7656591495,Co6Rh6
0.108090147,-2.28761493,Co6Zn6
0.134888054,-7.220286005,Cd6Zn6
0.140297541,-0.31937663650000014,Os6Pt6
0.158548625,-1.1630256835,Co6Pd6
0.175677102,-0.30302010849999994,Ir6Ru6
0.175920508,-1.10902067,Cu6Mn6
0.203387543,-0.5008923869999999,Ag6Ni6
0.214804895,-0.3653460525000001,Pt6Ru6
0.231125875,-1.3516949065,Fe6Pt6
0.235364593,-0.9824023225,Cu6Ni6
0.255223052,-5.1196949245,Cd6Fe6
0.290400977,-0.9311573605000001,Co6Ir6
0.297193347,-1.0887389155,Cu6Ir6
0.323209334,-1.281056441,Ir6Ni6
0.363732119,-0.8388957845,Ni6Rh6
0.368093424,-0.902593183,Au6Co6
0.383054515,-0.624982052,Cu6Rh6
0.387133365,-0.5378990405,Cd6Ni6
0.39931182,0.8442936035,Cd6Tc6
0.40542268,-1.3913305004999996,Ag6Ir6
0.425774074,-1.1854802640000002,Co6Pt6
0.458768149,-1.0640673475,Ir6Pd6
0.467551984,-1.984273701,Ni6Zn6
0.487777661,-0.18050751649999996,Mn6Rh6
0.507622788,-6.780100399,Ag6Zn6
0.515538987,-2.0290127405,Cd6Cu6
0.523464711,-0.9225419659999998,Ag6Rh6
0.563892392,-0.49438703500000014,Ir6Rh6
0.568408121,-0.5311079265,Pd6Rh6
0.595410113,-0.09643262000000008,Rh12
0.610801961,-2.0159151939999997,Cd6Ir6
0.619271912,1.1154839689999998,Au6Re6
0.634917914,-1.090264812,Ni6Pt6
0.640969725,-4.4948860085,Cu6Zn6
0.69379913,-1.6658877129999998,Ir6Zn6
0.693961855,-0.3858220199999999,Mn6Ni6
0.720528056,-0.553257259,Pt6Rh6
0.721732024,-1.414708735,Cd6Rh6
0.725065691,-1.1456222560000002,Ir6Pt6
0.737789598,-0.47998456450000004,Au6Ni6
0.741982056,-1.373096233,Rh6Zn6
0.750792558,-1.224522817,Ir12
0.788571482,-0.9521922400000001,Fe6Rh6
0.815140814,-1.8240804069999998,Cu12
0.844416181,-1.7124299725000003,Ag6Cu6
0.866565159,-0.73931579,Au6Rh6
0.904440412,-8.380976285000001,Cd12
0.918149779,-4.166467766,Pd6Zn6
0.96435158,-0.610937838,Ag6Mn6
1.013833441,0.845380258,Au6Tc6
1.023988185,-3.9795738775,Pt6Zn6
1.050546087,-1.2506943305,Ni6Pd6
1.053096338,0.05553301150000001,Hg6Rh6
1.065374795,-0.7910941629999999,Co6Hg6
1.080796439,-0.7209355055,Co6Fe6
1.133460807,-1.1096968440000001,Cu6Pd6
1.170693735,-1.274839274,Cu6Pt6
1.246558937,-6.095757132499999,Ag6Cd6
1.253113887,-7.2569664105,Cd6Hg6
1.267181493,-1.4761976060000002,Ag6Pt6
1.272994797,-1.091057787,Pd6Pt6
1.359148895,-0.9483044424999999,Pd12
1.365880039,-1.9096500635,Au6Cu6
1.417018665,-1.1936181694999997,Pt12
1.4217012,-4.56608149,Cd6Pt6
1.437884218,-5.6608577495,Au6Cd6
1.471312042,-4.694552621000001,Cd6Pd6
1.483095796,-4.0664639685,Cu6Hg6
1.575832873,-1.3171270064999998,Ag6Pd6
1.581751213,-0.6762109735000001,Au6Ir6
1.583280901,-3.9454257019999996,Au6Zn6
1.649216261,0.15141574550000003,Au6Ru6
1.678456389,-1.30235118,Au6Pt6
1.870309979,-1.1374268859999999,Au6Pd6
1.94565177,-0.7845962224999999,Mn6Pt6
1.961799686,-3.47273826,Ag12
2.002607237,-3.5766873785000004,Hg6Pt6
2.131035173,-0.4248284994999999,Mn6Pd6
2.171728301,-2.8591049845,Ag6Au6
2.174596653,-4.4226061715,Au6Hg6
2.226565498,-3.6756711624999996,Hg6Pd6
2.415031951,-2.536161554,Au12
