Adsorption Energy, d-Band Center and Width, Surface
-0.85028935,0.671164332,La6Re6
-0.850113292,0.09665529149999996,Fe6Hf6
-0.849589473,1.732629631,Cd6Hf6
-0.848195706,0.3932409875,Ir6La6
-0.846777041,1.3849151745000001,La6Y6
-0.844618362,1.1050424665,La6Nb6
-0.840314337,0.5562599605,Sc6Tc6
-0.840083584,1.3766696285000002,La6Sc6
-0.839880043,1.6263392165000001,Ru6Zr6
-0.838457568,1.479093458,Mn6Ta6
-0.834921449,0.7330119694999999,Mo6Y6
-0.828113977,1.176274763,Hf6Pd6
-0.828095745,1.3684187145,Tc6Ti6
-0.825671347,1.8760811635000003,Ru6Sc6
-0.823118103,2.288221576,Ta6Zn6
-0.818570536,1.5452013585000002,Cd6W6
-0.811296389,1.591617249,La6Ru6
-0.80921431,2.3792984365,Mo6Ta6
-0.805068656,2.0543421435000004,Hf6Ru6
-0.802408607,1.515629334,Re6W6
-0.802010777,1.2775248015,Ag6Y6
-0.801564782,1.2607308229999998,Co6Sc6
-0.800465306,-0.05910358300000018,Cu6Zr6
-0.800375917,1.243122787,Re6V6
-0.800164212,1.2476463629999999,Nb6Tc6
-0.797759406,-0.28657434700000006,Fe6Y6
-0.797706072,-0.9433866709999998,Ti6Zn6
-0.789149588,1.4473234575,Cd6Zr6
-0.788540189,1.7583507555,Ag6Hf6
-0.778274014,1.0271893245,Cr6Mo6
-0.778052514,-0.09502535550000002,Fe6Zr6
-0.776159282,0.969391004,Ag6Sc6
-0.775222258,0.5214117209999999,Ir6Sc6
-0.77505069,1.5416328545,Au6Hf6
-0.774350541,1.09853985,Cd6Ti6
-0.773127525,2.1780025385,Ta6Tc6
-0.770378631,1.5274230580000001,W6Zn6
-0.76972583,1.2406102235,Ru6Ti6
-0.767018298,1.308740843,Mo6Re6
-0.766593256,1.2656035204999998,Mo6W6
-0.764267499,1.325831234,Co6Y6
-0.764157565,0.660258792,Hf6Ni6
-0.762607877,0.7030737595,Ir6Y6
-0.762061472,0.6227953770000001,Mn6Nb6
-0.760405659,-1.0209734620000002,Hf6Zn6
-0.759210399,0.8158644890000001,Cr6La6
-0.75827011,-0.049889344500000155,Cu6Ti6
-0.755886257,0.5609553225,Co6V6
-0.755374274,0.8013784495,Mn6Zr6
-0.754731405,2.3277185014999997,Hg6Ta6
-0.754445142,2.299744706,Cu6Ta6
-0.753370292,0.8693200274999999,Ni6Ta6
-0.752721573,-0.7186411549999998,Nb6Zn6
-0.752681164,-8.224303693000001,Cd6Sc6
-0.750986303,2.3301059905000003,Ag6Ta6
-0.749997441,-1.06640099,Zn6Zr6
-0.746579419,1.702548061,Hf6Hg6
-0.746565813,1.300030773,Cu6W6
-0.746217372,1.290244032,La6Rh6
-0.740848974,0.9872913689999998,Re6Sc6
-0.739253298,1.1180075795,Hf6Pt6
-0.735502209,0.33065537849999993,Ir6Nb6
-0.735187645,1.6162209029999999,La6Tc6
-0.732703382,1.0284466045,Pd6Zr6
-0.732681069,1.4909631995,Cd6Nb6
-0.732194393,1.2369000044999998,Cr6W6
-0.731589212,1.405921009,Cd6Y6
-0.731427984,0.5625941255000001,Fe6Ta6
-0.729951087,1.2994462765,Nb6Rh6
-0.723656957,1.4747923330000001,Ag6Zr6
-0.722673946,1.450539597,Ag6W6
-0.716254509,2.2345930259999998,Au6Ta6
-0.715812324,0.9848993155000001,Tc6V6
-0.71537735,1.093510623,Mo6Tc6
-0.715174081,0.03289095349999993,Nb6Ni6
-0.713258127,-1.167872404,Sc6Zn6
-0.712609816,0.5180315425,Ni6Zr6
-0.708506339,1.0768235855,Cu6Sc6
-0.704130749,1.3822349545000001,Cu6Y6
-0.700101831,0.5182629919999999,Co6Hf6
-0.698376493,0.933855007,Co6Zr6
-0.696251965,1.337121872,Au6Y6
-0.696188154,0.7519342929999999,Co6W6
-0.694265534,1.2112190125,V6Zn6
-0.693316401,0.12862150699999986,Cu6Nb6
-0.690483015,1.1110810285,Ag6Ti6
-0.689697014,2.180630502,Rh6Ta6
-0.687573846,1.2786358830000002,La12
-0.687288943,1.393383016,Au6Zr6
-0.686865126,1.193375937,Pd6Ta6
-0.684479776,0.09279756900000002,Ir6V6
-0.683125057,1.450868045,Hg6Zr6
-0.681314139,1.346840603,Ru6W6
-0.67713175,0.9119562825,Rh6V6
-0.676193093,0.9246425559999998,Os6V6
-0.6743834,1.23841242,Cd6V6
-0.672301321,1.3958076925,Hg6Y6
-0.672236966,1.893386172,Rh6Y6
-0.670360333,0.66402692,Co6Ti6
-0.665759976,0.8604532774999999,Co6La6
-0.665646097,1.0918570845,Mo6Ru6
-0.663808784,-0.3174424559999999,Cr6Fe6
-0.66269924,1.091665824,Hg6Ti6
-0.66188766,0.4402369315000001,Mn6W6
-0.661591328,1.1131913755,Cd6Re6
-0.66053022,-6.5139409665,Hg6Sc6
-0.659958237,1.2674174735000001,Nb6Os6
-0.659828031,0.05231231749999998,Cu6V6
-0.659415914,1.34257798,Ag6Nb6
-0.658091536,1.2327355899999999,Au6W6
-0.657020904,1.009637802,Pd6W6
-0.652046799,1.24652278,Cd6Mo6
-0.65169863,1.3178037615000002,Ir6Ta6
-0.65083426,0.07410094899999997,Mn6Mo6
-0.648078291,1.4803757485000002,Y6Zn6
-0.644497001,1.4286355715,Hg6Nb6
-0.644105837,1.2049152389999997,Mo6Os6
-0.643171534,-0.12284844300000008,Ni6W6
-0.641232043,1.4549337495,Os6W6
-0.640233657,1.2203100705,Pt6Ta6
-0.638534034,1.014848397,Mo6Rh6
-0.637616739,0.16184770300000006,Cu6Mo6
-0.637409932,0.2013892774999999,Nb6Pd6
-0.635279145,-1.7321457400000002,Cu6Re6
-0.634006876,0.922394929,Cr6Re6
-0.632293103,0.048542895500000016,Cr6Cu6
-0.630405586,1.0394892845,Cr6Zn6
-0.630291162,-0.408263104,Ag6V6
-0.629777547,1.0118746779999999,Re6Zn6
-0.628619703,1.0819878434999999,Nb6Ru6
-0.628107721,-3.3447696474999997,Au6Ti6
-0.62409962,1.2579222045,Rh6W6
-0.623357837,1.0183700084999998,Au6Sc6
-0.622302988,1.1605868325,Au6Nb6
-0.621889647,0.9063574119999999,Pt6Zr6
-0.621623112,1.172256407,Mo6Zn6
-0.617958282,0.85486711,Cr6Ru6
-0.616801254,1.1778428815000002,Ag6Mo6
-0.615506673,1.5528524755,Rh6Sc6
-0.613233026,1.1715006975000002,Ag6Re6
-0.61304241,1.0006163465,Cr6Os6
-0.60661372,-0.2098185305,Mo6Ni6
-0.605153013,0.13415726300000008,Ir6Mo6
-0.604244425,0.013564958500000168,Mo6Pd6
-0.600472791,0.731383256,Cr6Rh6
-0.600290203,-0.10251518550000016,Pd6Ti6
-0.600075097,0.25090285599999995,Ru6V6
-0.599902305,-0.13782537699999997,Cr6Pd6
-0.596738437,0.8998703530000001,Pt6W6
-0.595920055,-0.044751242000000024,Pd6V6
-0.592111277,2.237365618,Os6Ta6
-0.590736422,0.18812560550000001,Nb6Pt6
-0.589655314,0.12452583899999992,Ni6Y6
-0.584980942,-0.36740713599999997,Fe6La6
-0.578844911,2.0251804495,Ru6Ta6
-0.57872178,0.9477609094999999,Re6Tc6
-0.576618748,0.7064283745,Cr6Tc6
-0.559483468,0.9609246725,Tc6W6
-0.559478978,0.788683748,Tc12
-0.559393398,1.375299345,Pd6Y6
-0.559357887,0.3051696570000002,Ir6W6
-0.558840463,0.010816695000000154,Cr6Ir6
-0.557652414,-3.8394103255000003,Ag6La6
-0.553939284,0.8038364714999999,Ru6Tc6
-0.548837422,0.8721588120000001,Au6V6
-0.542700302,-0.5479040430000001,Fe6Tc6
-0.540946937,1.037520497,Re6Ru6
-0.537876268,0.34630876450000003,Co6Re6
-0.537331904,0.639548,Rh6Tc6
-0.534697298,0.7292599245,Pd6Re6
-0.53131125,-0.08466359899999998,Pd6Tc6
-0.530493548,0.6548922340000001,Mn6Y6
-0.52795078,-0.03358623399999994,Pt6V6
-0.527306142,0.020154976499999977,Ni6Re6
-0.521716788,0.11269243250000005,Ir6Ti6
-0.517359973,1.2073576725,Rh6Zr6
-0.515256941,1.002144876,Au6Mo6
-0.512898939,0.8861938709999999,Re6Rh6
-0.511985045,1.214433245,Re12
-0.508614643,0.9191393819999998,Os6Tc6
-0.506506713,0.8910333650000002,Rh6Ti6
-0.503276449,0.23362100949999998,Ir6Zr6
-0.501943364,0.8086141925,Cd6La6
-0.493221571,0.032560334000000024,Cd6Rh6
-0.492896939,1.5657324224999998,Hf6Rh6
-0.484871077,0.20907552849999989,Ru6Zn6
-0.484114873,0.8898442395,Ag6Tc6
-0.481917418,0.7107564835000001,Cu6Tc6
-0.470553944,0.3610828960000001,Hf6Ir6
-0.470261149,-0.051089496999999984,Mo6Pt6
-0.467562597,-0.042172772500000066,Pt6Ti6
-0.466116448,0.8825317380000001,Au6La6
-0.462176919,0.805643896,Hg6La6
-0.459237138,-0.40862354,Ir6Zn6
-0.45646974,-0.08641751399999986,Ir6Tc6
-0.454778144,1.1414178075,Os6Re6
-0.448717897,-0.7531394985000001,Co12
-0.445903968,-2.2873411914999995,La6Zn6
-0.441825798,-0.5713760859999999,Cu6La6
-0.44166906,-0.5281896325,Cd6Ir6
-0.432811891,-0.1407605985,La6Ni6
-0.432063169,-0.17111577550000012,Cr6Pt6
-0.424848343,-0.167433406,Pd6Sc6
-0.413517115,0.7382941545000001,Tc6Zn6
-0.411165643,0.45500312249999975,Ru12
-0.410892441,-0.31209998549999995,Co6Ru6
-0.407946808,0.6058563749999999,Pt6Re6
-0.406855632,-1.2297457975000001,Cu6Fe6
-0.401255121,1.4456741789999998,Pt6Y6
-0.400912121,-0.3284679850000001,Pd6Ru6
-0.393148986,-0.610118088,Ni6Ru6
-0.388703734,0.23774036750000005,La6Mn6
-0.387682355,-0.09414261149999992,Rh6Zn6
-0.387656232,0.019011866000000044,Ir6Re6
-0.38702003,-0.9508061655,Ir6Pt6
-0.386167905,-0.7786555945,Fe6Ru6
-0.384840942,-2.2155686265,Fe6Zn6
-0.382333957,-0.6589838819999999,Fe6Os6
-0.381685238,-0.7875900920000001,Cu6Ir6
-0.375418456,0.24781426650000005,Rh6Ru6
-0.373049841,-0.1707744390000001,Co6Os6
-0.368532615,0.6414696070000001,Os6Ru6
-0.365895288,-0.18829905200000008,Os6Pd6
-0.361580107,-0.904076273,Ir6Pd6
-0.354356573,-0.6399794240000001,Cd6Fe6
-0.348211698,-0.5311079265,Pd6Rh6
-0.347882713,-0.6206707150000002,Ni6Zn6
-0.3470012,-0.5619478070000001,Ni6Os6
-0.340017534,-0.9093330895000001,Ag6Pt6
-0.337988381,-0.9824037049999998,Cu6Ni6
-0.334694171,0.29875636399999994,Cu6Os6
-0.33168568,-6.187585669,Os6Zn6
-0.327433902,-1.1926456665,Co6Cu6
-0.327171856,-0.6937165630000001,Co6Rh6
-0.325144744,0.3989506079999998,Os6Rh6
-0.324119827,-1.2237984775000001,Ir12
-0.321869038,-0.6249816205000001,Cu6Rh6
-0.317942435,-0.1561264309999999,Pt6Tc6
-0.315647971,-0.7037819645000001,Ag6Ir6
-0.315235991,-0.9245951200000001,Co6Ni6
-0.314716661,-0.5378990405,Cd6Ni6
-0.314158556,-0.050027118499999856,Pt6Sc6
-0.312314032,-1.1936776980000001,Pt12
-0.309796707,-1.0766580669999999,Cu6Pt6
-0.308441036,0.10103911249999986,Os6Pt6
-0.307524829,-0.443964177,La6Pd6
-0.307076657,-1.7891527025000002,Ag6Fe6
-0.306656241,-1.091057787,Pd6Pt6
-0.296902185,-1.281056441,Ir6Ni6
-0.295523384,0.05553301150000001,Hg6Rh6
-0.295158751,-0.15231089800000008,Ag6Rh6
-0.294702008,-0.9900894315,Ni6Pd6
-0.292996807,-0.7405162985,Fe6Hg6
-0.291948216,-0.8389671495,Ni6Rh6
-0.291889984,-0.553257259,Pt6Rh6
-0.291632428,-0.3031554919999999,Ir6Ru6
-0.291363444,-0.5008923869999999,Ag6Ni6
-0.290348187,-0.9310665020000002,Co6Ir6
-0.289728039,-0.9483044424999999,Pd12
-0.286141579,-0.7126071345000001,Co6Zn6
-0.284464542,-1.090264812,Ni6Pt6
-0.284275014,-0.09643262000000008,Rh12
-0.277951905,0.22829990499999986,Cd6Ru6
-0.277813263,0.09345013099999999,Cu6Ru6
-0.262794756,-0.3653460525000001,Pt6Ru6
-0.258513453,0.7783577355,Os12
-0.250679296,-1.0607160709999999,Cd6Pt6
-0.250406501,-0.6761542425,Au6Ir6
-0.247521278,-0.8872218755000001,Au6Pt6
-0.247220593,-1.1630256835,Co6Pd6
-0.24611513,-0.49438703500000014,Ir6Rh6
-0.242399007,-0.14903995000000014,Au6Rh6
-0.236969792,-0.7651134435,Ag6Co6
-0.22658484,-0.9420298735,Cu6Pd6
-0.226542254,-1.1854802640000002,Co6Pt6
-0.222048702,-3.093520565,Ag6Ru6
-0.221458895,-0.7924089430000001,Co6Hg6
-0.213722699,-0.11821326450000003,Mn6Ru6
-0.207741637,-0.4340846429999998,La6Pt6
-0.203481286,-0.2595586245000001,Ir6Os6
-0.199235902,-1.3171228824999999,Ag6Pd6
-0.188327131,-1.993312835,Mn6Zn6
-0.184417263,-1.2452731325,Pt6Zn6
-0.17596255,-0.47998456450000004,Au6Ni6
-0.168899971,-1.278663079,Fe6Ir6
-0.153773571,-0.957651613,Hg6Pt6
-0.146243501,-0.48992695100000005,Hg6Ni6
-0.141461236,-0.8230328355,Fe6Ni6
-0.131935755,-1.770874479,Au6Fe6
-0.126063266,-1.1374268859999999,Au6Pd6
-0.071184708,-1.5798626329999998,Au6Co6
-0.053560439,-1.8240804069999998,Cu12
-0.009191053,-1.2845580294999999,Cd6Pd6
0.023949691,-2.5703954810000003,Pd6Zn6
0.037189254,-1.25240767,Fe6Pd6
0.051979866,-2.1458232629999996,Ag6Cu6
0.069056506,1.7542172939999998,La6V6
0.079090568,-1.3516949065,Fe6Pt6
0.136303454,-5.946309792,Hg6Pd6
0.151851087,-1.8260545804999997,Cu6Hg6
0.159172174,-3.0122663480000003,Cu6Zn6
0.164787243,-1.9096500635,Au6Cu6
0.171934721,-2.0290127405,Cd6Cu6
0.187797733,-0.6331664825,Ir6Mn6
0.218940754,-3.0236621599999998,Ag6Os6
0.319611853,-3.289113296,Ag6Au6
0.322403197,-2.536161554,Au12
0.338155323,-3.47273826,Ag12
0.369483789,2.8945160485,Re6Y6
0.37534172,1.349361237,Hg6Mo6
0.439329561,-4.4806681845,Ag6Zn6
0.515337215,-2.96881241,Au6Cd6
0.517986107,-4.603726943,Ag6Cd6
0.518440401,-5.867769598,Au6Hg6
0.524432212,-4.483625260999999,Au6Zn6
0.552737221,-6.904137429,Zn12
0.579831324,-0.4479701260000001,Cd6Mn6
0.582495455,-7.7244191135,Cd6Zn6
0.825439234,-8.3809963115,Cd12
0.875933902,-4.98870688,Ag6Hg6
0.883239207,-8.190850465999999,Cd6Hg6
0.915233808,1.1154839689999998,Au6Re6
1.231930641,-1.10902067,Cu6Mn6
1.257930847,-1.0811813075,Fe6Rh6
1.350974323,-0.18050751649999996,Mn6Rh6
1.698413762,-0.6468940675,Hg6Mn6
2.436977796,-0.610937838,Ag6Mn6
2.735531848,-0.643381828,Au6Mn6
